article_id,headline,text
021-HMZ-1881-10-18-001_toc_1,," יום כ""ה תשרי ה׳ תרמ״ב. מחירו עם המשלוח בפטרבורג ובמדינת רוסיא: שנה תמימה.........6 רו״כ לחצי שנה......5  לרבע שנה...........1.75 „ גליון אחד בפטרבורג.... קאפ׳ 15— שכר מודעות השורה..... 10—"
021-HMZ-1881-10-18-001_toc_2,," רד  רר שה בעולם המדיני והמדעי, בעסקי ה הודים והיהדות וספרת העברית. להגיד ליעקב מכל הנע — יופיע אחת בשבוע ביום ג׳, בעיר המלוכה ס״ט פטרבורג."
021-HMZ-1881-10-18-001_toc_3,," מיום 1 אקטאבר תעביר הרעדאקציע של „המליץ"" את משכנד игедниц Hp. д. № 15. לרחוב"
021-HMZ-1881-10-18-001_toc_4,קיוב .ווייםבערג תכן העגיגים : —. תודת אר..., תכן הענינים: ארור עושה מלאכת ד׳ רמיה! — הליכות עולם. — עזרת סופרים: קיוב. ווייסבערג. — תורת אמת. משה יעקב קריוואשייאוו. — למי החותמת? יהל״ל. — מעשים בכל יום: א) בקהל יהודי רוסיא: ס״ט פ״ב; מיד; בראדי וקארלין. — ב) במשכנות יעקב בחו״לא — מודעות.
021-HMZ-1881-10-18-001_toc_5,מודעה רבה," מודעה רבה מיום 1 אקטאָבר (ד׳ דחוה״מ סוכות הבע""ל) החל לצאת לאור פה מא יידישיי עס פאלקס-בלאט בשפת יהודית-אשכנזית, בו יבאו כל הענינים הנחוצים ומועילים גם נעימים לאיש יהודי לדעת מכל הנוגע ליהדות בפרט ולכל אזרח בארץ: הליכות עולם (פאָליטיק), כל דבר נפ במדינה ובכל ארצות תבל, פקודות הממשלה, מאמרים שונים בכל שאלות החיים ועסקי היהודים פקודות הממשלה, משפטים ודין ודברים יוצאים מן הרגיל, ספורים מושכים את הלב, מלתא דבריהותא וחידות, ידיעות המסחר והשטרות, אין נעדר דבר מכל תוכן מ״ע בשפות אירופיות. תעודת מה״ע ההוא—למקרא להמון העם ולנשים אשר לא יבינו עברית או שפת אירופית, אך נקוה כי יהי לרצון גם ליודעים לשונות אחרות, אשר ימצאו בו דבר טוב בדברו אל העם בלשונו, כי נתאמץ לעשות סגנון הלשון מובן לאחינו בליטא, וואלהין, רוסיא החדשה ופולין וגם בארצוו אחרות מחוץ למדינה המדברים יהודית. ובכן נבקש מאת הסופרים המצוינים להיות לנו לעזו במאמריהם היקרים, כי כל עיקר חפצנו הוא — להועיל לאחינו מקרב העם הדורשים יותר להבינם מה הזמן שואל מעמם, ורב עמל היה לנו טרם עלתה בידנו להשיג הרשיון למ״ע זה, אחרי אשר שפת יהודית בזויח בעיני השרים המפקחים על עסקי הדפוס והם יחשבוה למשחית ולמעכב או גאולת ישראל משפה בלולה זו, להרגילם בשפת המדינה הנחוצה להם. והמחיר אשר הקצבנו יתן דותו כי כונתנו להביא תועלת לאחינו ולאחיותינו. ע״כ תקותנו תעודדנו כי הסופרים מז והחותמים מזה יתמכו בידינו לבצע מגמת נפשנו הטובה לעמנו, כי רק אם יהיו לנו עו משכילים ומספר החותמים ירבה, תהי לאל ידנו לעשות את מה״ע „יידישעס פאלקס-בלאט דרוש לחפץ כל משכיל ודורש טוב לעמנו. לע״ע יצא מה״ע „יידישעס פאלקס-בלאט"" אחת בשבוע, ביום ה׳, גליון אחד כתבניו „המליץ״, ואם יהי נחוץ תבואנה גם הוספות. וכאשר נראה כי מרבים הסופרים להביא מאמרים על טעם וידיעות נחוצות וגם העם יתן לנו אות כי פעולתנו רצויה, בהתרבות מספר החותמים, אז נחל להוציא את מה״ע ההוא פעמים בשבוע, אחרי אשר כבר יש לנו הרשיון על זה. מחיר מה״ע „יידישעס פאלקסבלאט"" עם המשלוח, כל הימים אשר יצא פע אחת בשבוע: לשנה — 4 רו״כ, לחצי שנה — 2.25, לרבע שנה — 1.25 רו״כ. ואלה אשר ישלחו המחיר בעד 13 שנה (מן 1 אקטאָבר ש״ז עד 31 דעצעמבר 1882) ישלמו רק 5 רו""כ. וכאשר תמצא ידנו להוציא את מה״ע „יידישעס פאלקסבלאט"" פעמים בשבוע ודיע בעתו המחיר המקוים מהרשות. מי יחפץ להיות סוכן בעירו, אם יאסוף לכל הפחות עשרה אבאנענטען וישלח המחיר, יוכל לגבור, 15 70 מהמחיר הלצוב בעד טרחתו. שג מודעות מכל מורה, כשורות המודעות של „המליץ״ — 10 קאפ׳. כל המכתבים והמאמרים וכסף המחיר ישלחו על האדרעססע: Въ редакцию газеты „Варекскiя Мародния дастокъ‟, въ С.-Петербургъ, нтенний проснекгъ, д. № 15. An die Redaction der Zeitung „JDdisches Volks-Biatt‟, in St. -Petersburg, t, № 15 Liteiny Pro רידקטור ומו״ל אלכסנדר צעדערבוים."
021-HMZ-1881-10-18-001_toc_6,," שנת י״ז לצאתו לאור מחירו עם המשלוח בארצות חוץ למדינתנו: בכסף המדינות: לשנה,  שנה, שנו באוסטריא, פלארין 10 3  5 „  באשכנז, מארק. 20 10 6 בצרפת, פראנק 20 10„ 6 בבריטניא, שיללינג 18 „ 9     „ 5"
021-HMZ-1881-10-18-001_toc_7,ארור עושה מלאכת ד׳ רמיה!," ארור עושה מלאכת ד׳ רמיה! מי האמין לשמועה כי גם בשנת ראינו רעה, בעת צרה וצוקה אשר באה עלינו כחתף בהיסח הדעת בקיץ העבר גם עתה ימצאו בקרבנו תעלולים ונוכלים, זייפנים ושקרנים, אשר ישאמו לבם להוליך שולל את האומללים ההולכים קודו בלחץ לבבם לבקש מפלט למו, אחרי אשר שודד רבצם, לדבר אליהם כזב בשם החברה הכבודה רבת פעלים „כל ישראל חברים״, כי בחפצה להושיב באמיריקא את אחינו הנמלטים מרוסיא לתת להם שם אחרית ותקוה טובה בשדה תבואה. והנה מלבד אשר לשמע הבשורה הזאת נפתו רבים לעזוב מולדתם לבקש להם מנוח אשר ייטב להם בארץ החדשה ומי יודע אחריתם ועוד אחרים נכונים להחיש צאתם אל ארץ זבת חלב-הרות מעל ומשמני הארץ מתחת, הלא העלו אף הממשלה על החברה היקרה הזאת באמור עליה כי תקרא לצעירים, אשר לא מלאו עוד חובתם לצבא לעלות מן הארץ וכל בית ישראל יסבול עונות הבראים, כי בהגיע תור למקרא הצבא יחסרו עוד יותר מילדי יהודה, אשר בלעדי זאת נוזמא קתני ברשימות הגעלמים. עתה יוכחו אחינו לדעת כי צדקנו במשפטנו אדות פחזות רבים לצאת חושים אל אשר ישאמו רוחם, טרם נתנו לבם לחשוב קיצין, בהעתיקנו לפניהם מכתב אשר השגנו אנחנו ישר מהועד הראשי לחברת כל ישראל חברים בפאריז. פאריז 11 אקטאָבר (29 סעפט. ב׳ דחוה״מ) 1881 Conite central Rue de Trerise, 35:  469. אדון נכבד! ה׳ צעדערבוים, מעריך מה״ע „המליץ"" בס״ט פטרבורג. בשם האלליאנס, כי כל איש אשר יאבה לצאת לאמיריקא ישיג מאת האלליאנס על הוצאות הדרך, גם שדה בבואו שמה. המכתב ההוא בכזב יסודו וכל הנאמר בו הוא בדוי מלב. אין לנו וגם לא ניתן לאיש נחלת שדה באמיריקא, אין אנחנו נותנים כסף ליוצאים ועוד פחות מזה לאלה אשר עליהם חובה מוטלת לצאת בצבא. הענין הזה לבדו דיו להוכיח כזבת המכתב. הננו להלות פניו לאסוף את התקון הזה בהגליון הקרוב. ברב כבוד ויקר בשם הועד הראשי איזידאר לאעב. לא החמצנו להדפיס המכתב היקר הזה למען ידעו אחינו להזהר וביחוד בני הנעורים שהגיע תור להם לעמוד למקרא הצבא ולא יפלו חלילה ברעה אשר לא יוכלו למוש צוארם ממנה. וליתר תוקף הננו להעתיק פה מה ש וב במה״ע נייע פרייע פרעססע"" (מובא גם במ״ע „זאריא״) כי מבראדי באה למה״ע ההוא ידיעה תלגרמית לאמר: „פה רבה המהומה לרגלי הפקודה אשר יצאה — לתת רשיון לעבור דרך בראדי רק לאלה מיהודי רוסיא, אשר יביאו תעודות מסע כיוצאים מן הארץ ויתרם ימסרו לפקידי רוסיא. המהומה גברה ביתר שאת מאז נודע כי ששה עשר איש נשלחו בנחושתים לחזרה מעבר לגבול רוסיא. בגלל זאת הלכו צירים מאת בית מועצות העדה (הישראלית) למשנה למלך (בלבוב) לבקש מעט ותת להמון הנמלטים מרוסיא הנמצאים כעת בבראדי לנסוע משם לאמיריקא על חשבון החברה כל ישראל חברים״. לא ידענו איך לכון את השורה האחרונה של התלגרם עם המכתב אשר השגנו אנחנו, אשר בו „אין לפקפק כי יצא מאת הועד הראשי זה שבוע ימים. המו״ל."
021-HMZ-1881-10-18-001_toc_8,הליכות עולם," הליכות עולם בנו׳ העבר הבאנו את דברי גלאדסטאָן בליעדם על אדות פארנעלל המעיו וארץ אירלאנד, ולדרים עליה למרוד באנגליא. פארנעלל אף הוא השיב אמרים באסיפת העם באקספֿאָרד ואמר עליו כי הפכפך ועיט צבוע הוא המתהפך לכמה גונין; לטובת עמים רבים הוא דואג ושוקד על הרותם וזכיותיהם ואת בני עם אירלאנד יענה באכזריות חמה ויכבשם לעבדים. כל בני אירלנד—אמר פארנעלל- בוז יבוזו לדברי גלאדסטאָן, לא יערצו ולא יחתו מפניהם ויוסיפו לעשות כל אשר בכחם לרשת להם את ארץ אבותיהם ולהוציאה מתחת עבדות אצילי אנגליא.— בראות הממשלה, כי פארנעלל עומד במרדו צותה ויתפשוהו וישימוהו במשמר יום 1 אקטאבר בבקר, בעיר קינגסברידז. כל כתבי העתים אשר יצאו ביום השני למחרתו מודים ומשבחים את הממשלה על אשר שמה משמר על האיש הזה המתקומם כנגדה ומרגיז את הארץ. ביום ההוא הגישו זקני העיר לונדון לדסטון מכתב תודה על עבודתו ושקידתו לטובת הממלכה ונטלו ממנו רשות לעשות פסל אבן שיש מדמות תבניתו; גלדסטון הודה להם על הכבוד הזה אשר הם עושים לו ובמרוצת דבריו אמר כי תפיסת פארנעלל נחוצה לשלום אירלנד ובדבר הסכסוך החדש עם יושבי טראנסוואאל אמר כי בקרוב יורמו המכשולים בדרך השלום. — במקום פארנעלל היושב עתה בבית האסורים עמד בראש אגודת האירלאנדים דיללאן אשר ישב גם הוא במאסר ולפי שחלה שם הוציאתהו הממשלה לחופש. — מקוועטטא בהודו באה הידיעה כי צבאות עבדו רחמן הכו את חיל איוב-כאן פעמים מכה נצחת בבקעת היראת ואת ניסו של איוב-כאן תפשו חי; איוב כאן נמלט לארץ פרס וצבאות העמיר עלו וירשו אר היראת וישבו בה. - ביום 1 אקטאבר קרא גרעווי נשיא צרפת אליו את גאמבעטטאָ וישוחה אתו על אדות הליכות הממשלה ועל דבר צורך השעה למנות שרי מלוכה אחרים. גאמבעטטא יעצהו לחכות עד אשר יאספו נבחרי העם בבית המחוקקים ויחרצו משפטם על פעולות שרי הממשלה; ויבטיחהו לבוא אז שנית לפניו להמתיק סוד אתו בדבר הזה. בוויען מת הבאראן היימערלע שר המלוכה לענינים החיצונים באוסטריא לפי הנשמע יבוא על מקומו הגראַף קאלנאָקי ציר קיסר אוסטריא פה בפטרבורג. — כשם שעשו קיסרי רוסיא וגרמניא אשר באו להתראות פנים בדאנצין ולחדש ביניהם את ברית האהבה והאחוה כך עשו גם מלכי ספרד ופורטוגאָ ויועדו יחדו אל העיר הקטנה בלנסיא-די-אלקנתרא אשר בספרד על גבול פור- סוגאָל. משם נסעו שרי המלוכה אתם לקאצירים, כי שם נעשה משתה גדול לכבודם, ויהיו שני המלכים מטיילים ברחובות העיר בתוך ההמון החוגג ומריע לקראתם. בעת המשתה נשא אלפונס מלך ספרד כוס של ברכה לכבוד לואים מלך פורטוגאָל, ומלך פורטוגאל השיב לו כברכתו. ובכן חזקו גם מלכי שני הארצות הקרובות האלה את ברית שלומם לחיות בשלום ובמישור ולהיות איש לאחיו לעזור לעת מצוא. ."
021-HMZ-1881-10-18-001_toc_9,עזרת סופרים.," עזרת סופרים. קיוב. — בעירנו רבה התנועה בקרב אחינו, הנסיעה לאמעריקא היתה לשיחה בפי הבריות, אין לך יום שלא תסע משפחה אחת או שתים לארץ החדשה; רבים לוקחים תעודות מסע מאת שר הפלך ובדרך שהם יוצאים ללכת מניחין אותם בלי שום איחור ועיכוב—בטח דעת הממשלה נוחה מזה—אחרים נוסעים וסומכים על הנס. מי יודע מה יהיה בהגיע תור לצעירים להתיצב למקרא הצבא? — מה שנדפס בהצפירה כי נסעו מזה צעירי ישראל ואגראָנאַם (מלומד בהלכות עבודת השדה) בראשם, הוא לע״ע במחשבה ולא יצא עוד אל הפועל.— בדבר הגרוש היתה הרוחה, כל אלה אשר באונס קיימו וקבלו עליהם בכתב בבית הפקודות לצאת את העיר במשך זמן מונבל, עתה עבר הזמן ואין מזכיר ואין נוגש לעזוב את העיר העובדים בבתי חרושת פאפירוסים נשארו לע״ע כשהיו. לא נודע מה הגיע לבב הרשות המקומית לחדול ממנו, יש אומרים כי הונה לנו עד תום ישיבת הקומיסיות. למידי בני ישראל בבה״ס הכוללים ירגישו גם הם את רוח הרעה אשר עבר בימינו בלב אחינו הנוצרים לכל מפלגותיהם ומדרגותיהם. מדקדקים עמם כחוט השערה ויענשום קשה על כל דבר שתלמידים דשין בעקבם. תורת האמונה, אף כי נרשתה וגם דרושה מאת הממשלה הגבוהה, בכל זאת היא מפלת מאד מצד האלופים לראש בה״ס אלה. בשנה זו פנו חדר צר ללמודי דת היהדות ושם אין שלחנות, וששת הספסלים החדשים שנעשו למען התלמידים העברים לחדר הזה לוקחו ותחתם העמידו רעועים והתלמידים יושבים צפופים כבאחד מחררי המלמדים. שכר המורה לא נהיה, כי הטילוהו על אבות התלמידים ולעתות בצרה אלה אין איש שם אל לב להמציא לו שכרו, והוא אמר לי כי בקרב יגיש בקשתו לפטרהו ממשמרתו, כי מלבד שאין לו במה להחיות נפשו לא יוכל לראות ברעה אשר ימצא את התלמידים. בשבוע העבר (בין כסא לעשור) באו מכתבים מהבאים לאמיריקא, כי קבלום שם באהבה ותיכף בבואם שכרו להם מעון ע״ח הועד אשר נוסד שם ומציאום כל צרכיהם ותיכף התיעצו מה לעשות להם. סופרי מה״ע בשפות עברית ובריטנית באו לראותם ולרשום על ספר מפיהם את כל פרטי המאורעות אשר עברו עליהם. די בזה להמשיך לב ההמון ללכת אחריהם, — ואין להאשימם, כי לתוגת נפשנו גדלה המשטמה לעברים ובפה מלא קוראים אלינו מכל קצות העם וגם פקידים ושרים: צאו לכם מזה לאמיריקא, לארץ הקדושה, כי פה לא יכירכם מקומכם. ולא על עושי מסחר ומחזיקי בתי מרזה וסרסרים וכדומה עלתה יעתם, כי אם גם על העוסקים בחכמות ומדעים. הסטודענטים העברים רובם בכלם לא זכו בשנה זו לעלות ממדרגה למדרגה...... לבנין האמין על האויר הזאת מלא או אל האניה היא את ההיא לאור ול אליהם, כי לא דברנו רק החצי וביחוד חובה על כל חובב עמו להזכיר ולזרז את הנמלמים להודיע בכתב כי לא ישובו עוד לרוסיא וכן על הרבנים ואלופי עדה ועדה בארצנו חוב מוטל לעשות רשימות מכל אלה אשר שרי הפלך נתנו להם תעודות מסע לחו״ל וגם מאלה אשר יצאו בלי תעודת מסע, אך נודע ברור כי פנו עורף לרוסיא. והרשימות האלה יגישו להממונים למקרא הצבא ולהשתדל כי מחו ממספר להקרואים ולא יצטרכו אחרים לבוא במקומם. ואולי נחוץ יהיה לשלוח רשימות כאלה לשר הפנים, למען יחזה כי רוב הנמלטים בשנה זו הם מחמת הרעמים, כי ככתוב במאמרנו הראשי בגליון הקודם לא יצא מפורש מפי הממשלה הגבוהה להקל לחפצים לעזוב אח רוסיא ואולי היה לרצון לה לו יעזבו ארצנו זקנים וחלשים ופועלים בטלים החיים מן הרוח ואינם חפצים לעבוד ביגיע כפים, אך מלאים כח עלומים הרוצים לעשות בחפץ כפיהם יוכלו להיות מועילים בארץ ומכ""פ לא תאבה לעשותם חפשים ממסים, ואם יתנו להם שרי הפלך כתבי מסע לחו""ל ודעים הם כי הממשלה לא תאבד מאומה, כי אחרים ימלאו חסרונם. — ובדבר הגרוש הודענו נאמנה כי מגבוה רחמו עלינו לעצור בעד הרעה עד עת קץ. — מאד נחמה על תנואות מורה הדת על האבות בדבר שכרו, הן חוק הוא מאת שר ההשכלה לשלם 4 רו""כ לשנה בעד כל תלמיד וכמדומה לנו כי בעת שישלמו הוריהם שכר למוד בהגימנאזיום ידרשו מהיהודים שני רו״כ לח״ש ארז. יותר להיות לשכר המורה, ובכן אין הדבר הלוי בצוק העתים. *) אחרי כתבנו הערתנו בא לנו מכתב הועד הראשי של חברת כי""ח המאמת השערתנו. המו״ל."
021-HMZ-1881-10-18-001_toc_10,תורת אמת!," תורת אמת! בשימי לב אל העת החיה אשר בה נתפאר כי בדור דעה אנחנו חיים—וכלנו לנגה ברק החכמה וההשכלה נהלך, כעש לעצמותי ורקבון ללבבי מראה בנים שובבים פרועים לשמצה בקמינו אשר רבו בקרבנו, ריקים ממושגי אמונה טהורה כל קדש להם למשחק וכל רגשי נפש עדינה להם לבוז ולמחסור. מי נתן לשמצה יעקב וישראל לבוז ברוסיא? — אם לא חנפי לעני מעוג אשר ידברו עתק על עם מכורתם ולוענים על תורת אמונתם ודתם. מי היה בעוכרינו בזמן האו להבאישנו בעיני יושב הארץ? — אם לא קלי הדעת אשר לא גודלו מנוער ברכי אמונתם ורוח לאומם; או אשר יעזבוה ויבעטו בכל קדשי התורה ורגשות לאומית ויאמרו: „אין לנו חלק ונחלה באמונה הישראלית כי נבונים אנחנו מאבותינו ומכל חכמי הארץ, רוח מבינתנו נשאה אותנו לעבור „חלוצים״, — אלה מהרסיך ומחריביך עמי! העטלפים מורדי אור אלה יתאמצו להתעות את בניך ולהוליכם שולל בדרכיהם הנלוזים, המה אשמים בכל האסון והשבר אשר בא עלינו בימים האחרונים ואשר עוד לא חדלו, ומי יודע מה יולד יום? כי חלוקי הדעות גברו בינינו ועוד מעט יכבה בקרב בנינו רגש ההשתתפות בצרות אחים, יען נשרשו בנפשם מילדותם דעות קדומות נגד היהודים והיהדות ויתעבו כל קדש הנקדש ברוב ימים ברוח העם. אחינו הרוססים חושבים אותנו לעדר אשר עיני רק אל מרעהו ואחרי כל ירק ידרוש. יען בנינו יוצאים לדעות בשדה אחר, ולשוננו הקדושה תמק בפיהם ורוח היהדות הולכת וזרה להם, עוד מעט והיינ בעיניהם כעם לא היה, אשר לו שם ולא זכר לו בדורות עולמים ולא אחריו יתקוה בימים יבואו. אך לא לעולם עצבון, רוח חזק נשב בחזקה ויעורר נתעים בשוא להתבונן אנה פניהם מועדות. קול קריאת הגבר נשמע ברמה, המבשר כי אתה בקר לא עבות ומבעד לענני התהו זרח שביב האמונה להאיר מחשבי בני יעקב בבתי ספר הכוללים. זה לא כביר יצאה פקודה מאת שר ההשכלה לכל גלילי הלמוד להעמיד מורי דת ישראל בבתי הספר הבינונים של הממשלה. הבשורה הזאת הפיקה רצון מאת האבות והבנים. גם בגליל הלמודי פה עיר המלוכה יצא צו למנות מורי דת לבני יהודה מבקרי הגימנאזיען ללמדם תורת אמת ומשפט אמונה טהורה אשר בצלה נחיה בגוים. עתה תקוה נשקפה כי גם אלה אשר תעו בישימון האפס מחוסר רועה אמונה עתה ישמחו אלי גיל ללכת לאור הדר בנתיבות הדעת ולא יוסיפו לחשוב תועה כי התורה והחכמה צוררות זו את זו ועל כן נתנו לאחרונה משפט הבכורה, כי מושלת העת החיה היא ודורשיה ינחלו כבוד, והם לא שמו לב למאמר חז״ל: „טוב תורה עם דרך ארץ שיגיעת שניהם משכחת עון״. בטח לבנו כי מן הוא והלאה יהפך לב בני הנעורים לטובה ושכם אחד את חבריהם חובבי דתם ועמם יכרו להם אזן לשמוע בלמודי הדת, ותורת אמת תבוא בלבם, אשר בה צפון רב טוב לדורות, וכאשר יגדלו יהיו לתפארו ישראל, מלומדים בחכמות ומדעים, יודעי תורת ד׳ ושומרי מצותיו, וכה יתקרבו הלבבות לדאוג יחדיו להגדיל תורה ולהאדירה ולהרים קרן היהדות וכבוד היהודים. אך לדבר קדוש כזה נחוצים אנשים אשר משכמם ומעלה יהיו גבוהים מכל ראשי מפלגות העם— בתורתם, בחכמתם, במדברם, במדותיהם ובתהלוכותיהם עם התלמידים, ויבינו מלאכתם אשר לפניהם, לשדד לב תלמידיהם ולטעת בקרבם נטעי נעמנים, מושגי אמונה טהורה ומוסר השכל אשר בקודש יסודתם, עד כ גם למודי חול אשר יזרעו בלבם לא ישכיחום צור מעוזם ורגש לאומם. אמנם לא בנקל ימצאו מורים כאלה בארצנו; אך לא אלמן ישראל מאנשי מעלה. ואתם שלומי אמוני ישראל שיתו לבכם לדבר היקר הזה אשר כל כבוד היהדות תלוי בו, דעו והבינו כי חסד הממשלה בדרשה להקים מורי אמונה לילדי ישראל בבה״ס הבינונים יחיש עתידות מרחיבות נפש לנו ועליכם המצוה לבקש מורים בהקים אשר יבינו להביא אהבת אמת ויראת הכבוד בלב ילדי ישרון לאמונתם העתיקה ולעמם הנפלא והמעט אשר ישמעו מפיהם יבוא כזרע טוב על תלמי לבבם להצמיח תנובת אמונה צרופה. ועליכם מורי דת וקורות ישראל לילדי הדור הצעיר המצוה להתאמץ להעיר בלב שומעי לקחבם רוח גאון וגובה על מקבת בור) מחצבתם ועל אור התורה אשר נגה על אבותינו לראשונה, למען ישפילו לראות ל המתחרים בם ולא יפול לבם לשאת ולסבול בגלל אחזם ביד רמה את גם נצהם— דגל מחנה יהודה. משה יעקב בן מרדכי קריוואשייאוו איש נאליבאק. תלמיד הגימנאזיום החמישי בס״ט פטרבורג. בנפש חפצה הנט לתת את המאמר הנחמד הזה לפני קוראי „המליץ"", כי מלבד אשר נכבדול מדובר בו על נחיצת תורת הדת בבה""ס הכוללים ומלבד אשר נעים לשמוע זאת מפי אחד מאלה אשר הדבר נוגע אל לבם, הלא מלאה נפשנו (בטח גם לב כל מוקיר שפתנו) עדן לראות כי נער רך ועטוג ימהר לדבר צחות בשפתנו הקדושה וגם כתב ידו נאוה כאיש אשר הרבה לכתוב. וב כבוד ויקר לך בן משכיל, אל נא תחדול מלהגות בספרי עברים בכל עת מצוא, ולבנו נכו בטוח כי אם תבקש תמצא מועד להשיב נפשך במקרא דברים קרובים ללבבך והכינה כפער בפעם מטעמים „להמליץ"" ככל אשר תמצא ידך ובכל עת יבאו דבריך וכבדנום, ומי יתן וממך יראו וכן יעשו רעיך והבריך וממך ומהם תבנה ספרת העברית וכבוד האמונה והאומה יורס למעלה ראש ותבוא עליך ברכת טוב. המו״ל."
