article_id,headline,text
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_1,Hebraische Ausgbe deslsraelit, Hebraische Ausgbe deslsraelit
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_2,"ן החפץ להשיג את הלבנון II I ; ידרשוהו ע""..."," HA החפץ להשיג את הלבנון  ע״י בוכהאנדלונג או ע״י פאסטאמט ידרשוהו מהם בשמו האשכנזי HEBR. AUSб. DS ISRAELI ברוססיא ידרשוהו מאתנו: Redaction der hebr. Ausg. des „Braelit in Mainz. A. J. Epstein, in בפולין מאת  Ch. Czernowicz או מאת LOD2 Dzika No. 3 in Warschau. מאמר אשר לא יעלה לרצון על כל מזבת הלבנון איננו חוזר לבעליו. מכתב בלתי חפשי לא יקובל.  אשר ישישים המשרה שלישי יהודיע השלישי ידיעה רעססע לעיר ט"
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_3,"ן שנת שבע עשרה גוטערארה 1 ? 9 "" | | י? •...",  שנת שבע עשרה נומערא לה       ם ר     ה 6 מכתב עתי לבני ישראל
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_4,"םאסר ראשי: העבד,תעודתו הלאומי,דהו,הנהגתו..."," מאמר ראשי: העברי, תעודתו הלאומי, דתו, הנהגתו על פיה ואשר פעלה על מבעו — דברי הימים: השקפה כללית על מקרי שבעת ימים האחרונים. האכרים בטראנסוואאל. מכתבי סופרים: עולם כמנהגו. פ. פאריז. חדשות שונות מתפוצות ישראל: לונדון. בייערן. אלכסנדריה. ירכתי לבנון: ספור „שתי אחיות״. — הוספה: הודעות."
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_5,**** 90111 * )>*6^? י* X ?0 XX ^ * ? ** ...," ME מחירו לשנה בארצות אשכנז, 12 מארק  בתוסטריח 7 פנורין א""וו ברוסיא ופולין 50 ,5 רו״כ בהודו ובינא 1 פונד שעלג. בשאר ארצות 75 ,18 פראנק. ולמחצית אי לרבע שנה בחצי אי  ברבע ממחיר הקצוב למעלה. מחיר מודעות  20 פפעניג בעד כל שורה, ואם נדפסת איזה פעמים ינוכה ראבאט. הודעת עגונה מקובלת בחנם. הישיש ואיש איש איש יהודיע השני ישיש ואינם מפריע"
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_6,יוצא לאור בבל שבוע להודיע ולבשר ולהורות ..., יוצא לאור בכל שבוע  להודיע ולבשר ולהורות כל דבר הנדרש לאיש יהודי לדעת באשר הוא יהודי וחבר לחברת האדם מאת מאיר (דר.) לעהמאנו ע״י יחיאל ברי״ל יצו. רחדתי (תהלים קי״ט) כל אמונה ב   4
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_7,"ן 11 1881מ1.^1> מ$0. 35 I #41X2,<16 ן —?..."," מאינץ ב׳ ניסן  התרמ""א ה"
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_8, מאמר ראשי,"  מאמר ראשי והוסיף גם את מי שכתב פירוש המשנה (התלמוד) לאמר כי גם בו נמצאו כל המעלות *). ראו נא עד כמה השכילו וידעו חז״ל, כי להורות חקים ומשפטים אם כי לא מלב איש יצאו והכל מן השמים, בכ״ז א״א שיהיה המורה חסר מכל השלמות, כמו שלא תשרה השכינה (אף לא ליתן דת) על מי שאינו חכם, ומעתה יסכר פי דוברי סרה על חז״ל, כי עין בעין נראה כי הם העמיקו בכל דבר וידעו מה שהדת דורשת, ולא כאלו החושבים אותם ליושבי בין תנור וכירים, ולהיפוך רמזו לנועפה כי היו שלמים בכל מדע והיו יושבים שער והתרועעו תמיד עם גדולים בחכמה ותהלוכות עולם (ואם נודה כי לא כלם היו שלמים בחכמות אך המה היו רק מבארים, ולפעמים גם בתורה רק הלכות ידיעות). פרק ששה עשר. ראה למדתי אתכם הכל בחנם (נדרים). מאשר התורה למדה אותנו הכל בחנם, יצא המנהג אשר יתנהגו אחינו בני ישראל לתת רק דבר מועט בעד פסק דין (לא מרוע לב חלילה) וכן יתנו מעט הספקות לתלמידי חכמים, מאשר כי זה אסור על פי הדין ולא ברצון אדוננו הרמב״ם ז״ל לגמרי, ולאחרים הוא רק משום עת לעשות לד, ועל כן בחרו הרע במיעטו ויתנו להם מעט, וגם זה אינו שכר חכמתם כי זה אסור מצד הדין רק בפס״ד מותר מטעם שכר בטילה, וזה רק מעט לא כפי השבון הפסיד שיושבים עליו רק שכר בטילת זמנו, וזה לו אחת אם הוא דין פרוטה אחת או אלפים דינרים (עי׳ כתובות אם לא הספיק להם מוסיפים להם אבל הם לא שאלו) אך כבדו ת״ח במה שיותר ראוי, ויותר נכבד, העשירים שבעם נתנו את בנותיהם לתלמידי חכמים עם רוב גדה, בנותיהם לקחו העשירים והטילו מלאו לכים תלמיד חכם, סחרו למחצית ריוח עם תלמידי חכמים, הניחו להם למכור סחורותם ראשונה, על כן לא יפלא כי מצאנו שופטים בישראל, אשר המה שופטי העם ומוריו (עי׳ פמ״ג שכתב שבעירות קטנים) המה סיהרים גמורים, וגם הממשלה הבירה כי רבנים בבני ישראל יוכלו להיות סוחרים (גרויס אונד קליינהענדלער) כי ידעה כי לא על שכרם לבד יחיו רבני ישראל, וגם במסחר ישלחו ידם. *) ואולי נוסיף גם הרמב""ם ז""ל הראשון אשר ערך הכל בשלחן ערוך.  העברי, תעודתו הלאומי, דתו, הנהגתו על פיה ואשר פעלה על טבעו. מאת שאול אליעזר ראבינאוויטש. (ההמשך מנו׳ 34) פרק חמשה עשר. מימות משה ועד רבי לא מצאנו תורה וגדולה במקום אחד מימות רבי ועד רב אשי לא מצאנו תו״ג במקום אחד. (שנהדרין ל״ו). ה׳ יתן חכמה מפיו, ומימינו אש דת נתן לנו וא״כ איפא מה לנו לדעת מי היה הנביא אשר על ידו נתן לנו התורה? אך כאשר ידענו כי לא ינבא ה׳ זולת את החכם ויהיב חכמתא לחכימין ואין השכינה שורה אלא על חכם, על כן בחר ה׳ את מבחר מין האנושי לתת תורה על ידו, ומאשר כי התורה כוללת מה שאצל אחרת הוא מן נמוסיות. לכן צריך שיהיה שלם גם בחכמת העולם ויבין כל תהלוכות בני אדם. וע״כ נצמדו במשה רבנו ע״ה תורה וגדולה במקום אחר למען יהיה שלם בכל (כי לפעמים המחסור בעוברי האדם לבלתי יכול להשלים את עצמו ע״כ היה בו תורה וגם גדולה להיות שלם בכל) ע״כ גם ברבנו הקדוש אשר על ידו נכתבה המשנה גם בו נמצאו שתי המעלות יחד תורה וגדולה, להיות שלם בכל יותר מכל החכמים. וע״ז קלע האומר כי מימות משה וכו׳ להגיד כי יד ה׳ עשתה כל זאת, והם היו ראוים כי התורה שבכתב  תנתן על יד משה ותורה שבע״פ שתכתב על יד רבנו הקדוש. ובא האחרון"
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_9,-?-;?. י-? ו ו '' - פרס מו''ב דעו כי לא ...,"  פרק טו״ב דעו כי לא לאדם תשפטו כי אם לאלקים (מלכים ודברי הימים). האנשים אשר תחת מסוה הוראה עשו כל תועבה, יאמרו כי התכלית מקדשת המעשה (דער צוועק הייליגט דיא טהאט) אמנם מי זה יחדור לב איש פנימה ויחפש כל חדרי בטן אם האמת כדבריו, אך זה דרך היעזואיטים אשר לא מבני עמנו והעושים מעשה זמרי ומבקשים שכר כפנהם. אבל חז״ל לא כן יגידו ודרכיהם דרך הממוצע, כאשר הגדנו זה מראש כי התורה דרך הקדש יקרא לה הוא דרך הממוצע ויגידו לפעמים כי גדולה עבירה לשמה אך זה אם התכלית לפנינו קרוב לא רחוק. כמו כן פעולות רבות מגונות לא ישאירו אחריהם תולדות רעות אם המה לכונה טובה, כמו הלוחמים גם אם ישפכו דם לא ישרישו בלבות הלוחמים רעה (לא כן אם שפך דם בעבירה, עבירה גוררת עברה) וגם בדברים מגונים יאמרו חז״ל כי בעבירתא טריד ולא יהרהר״) (ב״מ, לענין להרביע) הן כזאת גם דברים אסורים או מגונים, וא״כ בודאי לא נפלאת היא ולא רחוקה לאמר כי ישלים האיש את עצמו בהיותו לומד דיני שור הנסקל ושומרים, בלמדו ויודע כי תורת ה׳ היא וכי לא לאדם ישפוט כי אם לאלקים כמו אם לומד באלקות. (הסוף יבא)."
021-HLB-1881-04-01-PG001-SINGLE-ORIGNAME_170281_toc_10,דברי הימים," דברי הימים לבם לזעקת האשכנזים, כי כלם יודעים אשר הצרפתים מבקשים לשבת בשלוה, וכי רק הקנאה אשר יקנאו האשכנזים בהצרפתים מדברת מתוך גרונם. ויש אומרים כי הנסיך ביסמארק אשר יפחד פן יבחר לו עם אשכנז בקיץ הבא נבחרים חדשים אשר לא ילכו עוד בעינים כגורות בדרך אשר יוליך אותם, הסית את מכ״ע הגדולים כי יתנבאו אשר הצרפתים קרבות יחפצו ובזמן קרוב יקראו מלחמה על אשכנז, והיה כי ישמע העם כי מלחמה קרובה לבוא, יבחר לו נבחרים כאלה אשר יחזיקו בידי הממשלה למען תחזקנה ידיה לקראת המלחמה עם הצרפתים. — בעקב הרצח הנורא שקרה בפעטרסבורג בי״ג לחדש הזה הועלתה שנית לסדר היום השאלה: מה לעשית למען בער מאוראפא את הרוצחים אשר מחשבותיהם כל היום לשלוח יד במשיה מלך. הפעם לא הציעה השאלה הזאת אחת מממשלות אוראפא (בפעם הראשונה היתה ממשלת ספרד המציעה ההצעה ההיא) כי אם דעת הקהל באורופא תדרוש בצדק מכל מלכי ארץ כי יחד ישימו וישכילו למצוא האמצעים המוכשרים לבער את המורדים והשולחים ידם להמית את המלכים היושבים לכסא. רבים ממכ״ע וביחוד וגם בדבר הזה מצאו האשכנזים המעמיקים חקר דבר, דבר רע. הגם מראים לדעת כי על כן יחפץ גאמבעטטא כי ישתנו סדרי הבחירה בצרפת, כי יקוה אשר על ידי הסדרים החדשים יבחרו בו יושבי נפות רבות בצרפת לשבת בבית מועד נבחרי העם. וכמו שזכה ה׳ טהיערס לשבת על כסא נשיא הרעפובליק בעבור כי בחרו בו יושבי נפות רבות בצרפת לשבת בבית מועד נבחרי העם, כן אם הוא (גאמבעטטא) יהיה בחיר נפות רבות יקל לו לעלות על כסא נשיא הרעפובליק, בכלות שבעת השנים אשר לה׳ גרעווי להיות הנשיא, או עוד בטרם תבוא העת ההיא. למשל אם ימות גרעווי בלא עתו, או כאשר יראה כי לא יעצור כח לעצור עוד בהצרפתים ויתפטר ברצונו (ע״ד כופין אותו עד שיאמר רוצה אני) ממשמרת פקודתו הגבוהה. ובאשר מנויה וגמורה בלב כל אשכנזי כי גאמבעטא נשבע לאוהביו לנקום נקמת עלזאס ולאטהרינגען, על כן בראותם עתה כי יד גאמבעטא היא על העליונה, וכי ה׳ גרעווי נשיא הרעפובליק וגם יועציו בטלו רצונם והבטיחו את נאמר בעטא כי בעת אשר נבחרי העם ישאו ויתנו בבית מועדם אדות השתנות סדרי הבחירה יעמדו שרי העצה מנגד ולא יחוו דעתם אם להיימין או להשמאיל — כאשר יראו עתה האשכנזים כי תקות גאמבעטא קרובה לבוא, הנם נושאים במרום קולם לאמר: עוד מעט ותפרץ מלחמה נוראה באוראפא, ומצרפת תפתח דעת המלחמה הזאת! ואולם המבינים דבר לאשורו לא ישימו  השקפה על קרי שב ימים האחרונים. — מכ״ע האשכנזים וביחוד אלה העמלים למצוא חן ושכל טוב בעיני הנסיך ביסמארק, לא יאבו לאמר די ללהגם אשר יוניעו בו את אזני קוראיהם מאז נראה למו כי רוח חדשה בא בקרב הצרפתים כשמעם אשר אלכסנדר השלישי ישב על כסא ממלכת רוסיא. לשוא ישבעו הצרפתים כי בדבר אשר נבחריהם הרבו כבוד ויקר לאלכסנדר השני בביא השמועה כי הומת ביד מרצח, כי בדבר הזה לא יצוק דבר פאליטיקי, ורק משום יקרא דשכבי נהגו מנהג דרך ארץ בסגרם את בתי מועדיהם. האשכנזים הנם עומדים על דעתם, כדרכם, ויאמרו כי בדבר הזה הראו הצרפתים לדעת כי ישמרו בלבם יום נקם ושלם לאשכנז, וכמו שור איצטרן אשר מדי יראה יריעה אדומה תבער כאש המתו וירוץ אליה בחמת כהו לנגחה, כן המה הצרפתים. גם הם מדי יקרה איזה מקרה אשר יקוו כי על ידו יקל להם לבצע מחשבתם אשר יחשבו על אשכנז ירוצו אליו ועל ניכם ירימיהו, ויאמרו בלבבם רמה קרנס! מכ״ע הרוסים יחוו דעתם כי אם הניהיליזים הנלוזים ברוסיא לא ימצאו מקום מקלט באחת מארצות אוראפא, אזי יתמו מאליהם וקשרם במהרה ינתק. והנה באשכנז אשר גם בה נראה נגע הניהיליזית במראה סאציאלית, כבר פקחו שוטרי הממשלה את עיניהם על העוברים מרוסיא את גבול פרוסיא, ובשבע עינים יביטו אחרי כל איש הבא מארץ רוסיא לגור או להשתקע באשכנז. וגם באוסטריא התעוררה הממשלה ותצו את שוטרי הארץ כי מדי ימשוך איש זר איזה חשד עליו אזי לא יתנו אותו להתמהמה באוסטריא ומעבר לגבול ישלחוהו. וכן בצרפת אף כי ממשלה רעפובליקית תמשול שם לא ימצאו הניהליזים מנוח, כי מדי יפתחו בשער פיהם תגרשם הממשלה מעל הארץ ולפני ימים אחדים הענישה הממשלה קשה איזה מהמוציאים לאור מכ״ע אשר וגם עתה כשוך מעט חמת האשכנזים על הצרפתים על אשר תלו תקותם באלכנדר השלישי, עתה אשר ידעו אל נכון כי האהבה העזה והישנה בין קסרי רוססיא ומלכי פרוסיא נשארה בתקפה ועוזה גם בעלות אלכסנדר השלישי על בבא המלוכה; גם עתה אשר כפי ההודעה הבאה מאחורי הפרגור  מסט פעטרסבורג בכ״ז לחדש הזה, הנה על ידי ראות פנים  של קיסר רוסיא והנסיך יורש עצר אשכנז, בבואו לסט. פעטרסבורג להלוית הקיסר המת, לא לבד כי התקרבו שניהם באהבה רבה כי גם התחזקה „האגודה"" בין רוסיא ואשכנז, לא רק בנוגע להעצה איך לבער החטאים והמורדים מקרב הארץ, גם בניגע לשאלות אחרות העומדות ברומה של אורופא בא קיסר רוסיא והנסיך האשכנזי לעמק השוה להוציא את חפצם לאור באגודה אשרו ידי הודים הרוססים. וכאשר אחד מנבחרי העם התלונן על הממשלה על רדפה באפה את המוציאים לאור מכ״ע. באמרו כי בארץ צרפת יכול כל איש לדבר ולכתוב כאשר עם לבבו, ענהו היועץ המפקד על עניני המשפטים לאמר: הרצח אשר קרא בפעטרסבורג נורא מאד, וכל השומע תסמר שערת ראשו, ואלה האנשים אשר יעיזו להצדיק את הרוצחים יכולים להביא איבה ומשטמה על צרפת ושמה הטוב יהיה לשמצה. אמת הדבר כי הממשלה באהבתה את חקי חופש הדפוס לא תשים לבה לדברים אשר מכ״ע ידברו בהרעפובליק, אבל לא תוכל לשמוע ולהחריש אם ידברו מכ״ע הצרפתים דברים הנוגעים לענינים השייכים לקשר הכללי מכל העמים והלאומים. — ורק ממשלה אחת ישנה באוראפא אשר לא התעוררה עוד לקול הקורא אליה מדעת הקהל, לאמר: עת לעשות ולא לחשות עוד! הממשלה הזאת היא הממשלה הרעפובליקית בשווייץ. היא רואה ושומעת ויודעת כי כל איש רע אחת - גם עתה אשר יודעים האשכנזים כי אין כל תקוה להצרפתים מצד רוסיא, ונהפוך הוא כי רע מאד בעיני ממשלת רוסיא הדבר אשר הרעפובליק הצרפתית פתחה שעריה להמורדים במלכות, וכל מורד ומרים יד במלך אם ינוס לצרפת לא תשיגהו עוד יד רודפיו, גם עתה ירחיבו האשכנזים את פיהם לבלי חק לדבר בהצרפתים ובכל פנות שהם פונים יראו האשכנזים רק המטרה האחת לנגד עיני הצרפתים והיא: לקרב את היום אשר יקראו מלחמת נקם על אשכנז. הדבר אשר גאמבעטטא עומד על דעתו ומשתדל בכל עוז כי הסדרים בבחירת נבחרי העם ישתנו בצרפת, לקחו למו האשכנזים לענין לענות בו, *) ולזה אשר יבקרו בתי משחק לא ילמדו מוסר מהטטאטער, כי לא ישימו לב למוסר רק אחרי עיניהם לבם הולך. ומצוק מהניהיליזים הרוססים ימצא מפלט לו בשווייץ. ולא נכחד ממנה כי הקאמיטע הראשית מהגיהיליזים מושבה בגענף, ומשם תצאנה כל הפקודות לבני חברתם הנפוצים ברוסיא, שם יחבלו המחבלים תחבולות כל היום, שם יצא לאור מכ״ע אשר הוא לפה ולמליץ בין הניהיליזים המנורשים ובין חבריהם אשר ברוסיא - ובכל זאת לא תגער הממשלה בהאנשים הרעים והחטאים האלה, והנם עושים מה שלבם חפץ לנגד עיניה ואין מוחה בידם! אבל יש תקוה כי ממשלר שווייץ תראה את הנולד וגם היא תעצור בעד זרם מי הזדונים. כי מכבר הימים נתנה ממשלת אשכנז עיניה בנפות השווייציות אשר יושביה ידברו שפת אשכנז, יען יודעת מראש כי בעת יקראו הצרפתים מלחמה על אשכנז יפרצו להם דרך לאשכנז דרך שווייץ, ורק כאשר אשכנז תקדים את העת ההיא ותכבוש את הנפות השווייציות אשר על גבולה לא תירא דע עוד. ואין כל ספק אם ממשלת אשכנז תדע כי בכבשה את הנפות האלה תעשה נחת רוח לממשלת רוסיא, לא תאחר מנטות את ידה החזקה עליהן — את הדבר הזה יודעת גם במשלת שווייץ על כן יש תקוה כי תשכיל מעצמה להתרצות לממשלת רוסיא בראשי הניהיליזים ותסגור לפניהם את שערי שווייץ. — האכרים בטראנסוואל ומששלת בריטאניה כרתו ברית שלום באחד ועשרים לחדש הזה עפ״י התנאים האלה: ממשלת בריטאניה לא תתערב עוד בעניני הממשלה הפנימית מטראנסוואל, והאכרים יקימו עליהם איש מקרב אחיהם אשר ימשול בם, ורק שם ממשלת בריטאניה יקרא על טראנסוואל, ובנוגע להענינים החצונים לא יוכלו האכרים לעשות דבר בלי הסכמת ממשלת בריטאניה. בעיר הבירה מטראנסוואל ישב תמיד נציב בריטאני, וממשלת בריטאניה תבחר קאממיסיאן להתיעץ ולהציע לפניה את הפרטים בנוגע לההננה על ילידי הארץ ולהצבת גבול טראנסוואל, ואם הקאממיסיאן תמצא כי טוב ונכון לקרוע מטראנסוואל חלק ממנה ולספחתו למושבות הקאפ, לא יוכלו האכרים למחות בידה. בחמשה ועשרים לחדש הזה נשאו ונתנו נבחרי עם בריטאניה בדבר הסכמת הממשלה להשיב גם קאנדאהאר להעמיר אבדורראהמאן המושל בקאבול. המחזיקים בהפאליטיק של בעאקאנספיעלד הוכיחו במלין כי אם בריטאניה הוציא את צבאותיה מקאנדאהאר תפתח שערי הודו לפני הרוסים. ועל הדברים האלה וכאלה ענה לראשינה ה׳ דילקע (משנה להיועץ על הענינים החצוניב) כי לשוא יפחדו עתה הבריטאנים, כי בעלות אלכסנדר השלישי על בבא המלוכה צוה את הגענעראל סקאבעלעוו המפקד את צבא המלחמה באזיא התיכונה כי לא יוסיף להתרחק הלאה. לארד דארטינגטאן (היועץ בעניני ארצות הודו) הצדיק את הממשלה בהסכמתה, בהוכיחו כי ממשלת רוסיא לא התערבה בפועל ממש בעניני אפגהאויסטאן, וגם בדרך הדיפלומאטיה אך אז התערבה כאשר חשבה כי תפרץ מלחמה בינה ובין ממשלת בריטאניה. ועל דעת שדי העצה אם תשאר ממלכת אפגהאניסטאן עומדת ברשות עצמה תהיה למחסה עוז לגבול הודו לבלי תת להרוסים להסיגהו, וממשלת רוססיה יודעת כי בהתערבה בעניני אפגהאניסטאן אף רק התערבות דיפלאמאטית יחשב לה כמו תתגר מלחמה עם בריטאניה. — סוף דבר בעמוד נבחרי העם למנין הסכימו 336 מהם להסכמת הממשלה להוציא את צבאותיה מקאנדאהאר ומתנגדיה היו במספר 216 איש. ואם נכונה השערת גלאדסטאן יגיעו בני החיל אשר שלח אברורראהמאן מקאבול לקאנדאהאר, בראשון לחדש אפריל, ובעצם היום ההוא ימטרו הבריטאנים את העיר ביד חיל העמיר. — בששה ועשרים לחדש הזה הסכימו נבחרי העם והאצילים ברומאניה פה אחד לשום כתר מלכות בראש קארל נסיכם, ומעתה לא תקרא עוד רו- מאניה בשם „פירסטענטהום"" והמושל בה בשם „פירסט"", כי אם ממלכת"" רומאניה תקרא, והמושל יקרא בשם „מלך רומאניה"", וכל הקורא לקארל היונקער הפרוססי בשם „נסיך"" עובר בעשה! הדבר אשר בעבורו התנשאו הרומאנים ליסד להם ממלכה, לא נודע אל נכון, ויכול להיות כי יחשבו אשר בהיותם עתה לממלכה, יצליח חפצם בידם לקרוע מאוסטריא את נוף בוקאווינא אשר יושביה מדברים שפת רו- מאניה. ואם זאת מחשבתם (יעיר בצדק מכ״ע פ״פ צייט.) עלינו לקרוא מעתה את הנסיך קארל בשם „מלך הרומאנים״ כי השם הזה יורה כי הוא מולך על מי אשר בשם רומאני יקרא גם אם הוא אזרח אוסטריה."
