article_id,headline,text
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_1,"8 6 111; "" ־ "" 26 1 ) 1 * 9 1 8 0 1 1 61..."," Hebraische Ausgbe des „lsraelit .  שלישית משנת שרה להלבנון. והננו מזכירים את הקוראים הנכבדים למהר בשילוח הנומער הבא הוא האחרון מר שבע ע  . ה, ויגיע לידם ע נת שבע עש בע הרביייי- הסדר בלי איחור. ואנחנו בעזר ה׳ על משמרתנו נעמוד מחיר הלבנון עבורו עית מ  דר דריי ד  כ בנון כי יעש פרי קדש הלולים המו״ל היום בד הנא! ינינו ולבבנו יהיה טובים ומועילים. אנא ה, הושי "
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_2,"6 : החפץ להשיג את הלבנון 1 : ע""י בינהאנד..."," . החפץ להשיג את הלבנון ע״י בוכהאנדלונג או ע""י פאסטאמט  ידרשיהו מהם בשמו האמ א HEBR. AUSб. DEs ISRAELIT ברוססיא ידרשוהו מאתנו: Redaction der hebr. Ausg. des „eraelit in Mainz. A. J. Epstein, in בפורין מאה Ch. CZernowicz או מזה L0D2 Dzika No. 3 in Warschau. מאמר אשר לא יעלה לרצון על  מזבת הלבנון אינו תוזר לבעניו. מכתב בלתי חפשי לא יקובל. BER H BBEREUSENBERGEEUN"
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_3,ש נת שבע עשרה נוט ע ר אר ו \ י * - ! •1 ..., שנת שבע עשרה נומערא לו ם מים וממים) ם י  אחרים ea 6   ם ב  פ מכתב עתי לבני ישראל
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_4,"ן !1 1881מע 8. ^ ם6ג ,מג^11ע I } $. 038 ...", התרמא  מאינט ניסן 188
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_5,"מאמר ראשי: העברי,תעודתו הלאומי , דתו , ה..."," מאמר ראשי: העברי, תעודתו הלאומי, דתו, הנהגתו על פיה ואשר פעלה על טבעו. דברי הימים: השקפה כללית על מקרי שבעת ימים האחרונים. האכרים בטראנסוואאל. מכתבי סופרים: ליגא. ליבויא. לה זות שונות מתפוצות ישראל: בערלין. האפהים. יוגהיים. פאפענהיים. האללאנד.  פאריז. הודעות. ירכתי לבנון: ספיר „שתי אחיות״. —"
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_6,מחירו לשנה 3 \ \ בארצית באיסנןריא א^ננ'ו...," E מהירו לשנה בארצות אשכנז, 12 מארק באוסטריא 7 פלורין א""וו בריסיא ופילין 50 ,5 רו״כ.  בהודו יכינא 1 פונד שמלג. בשאר ארצות אך ,18 פראנק. ולמחצית אי לרבע שנה בחצי או ב ברבע ממחיר הקציב למענה. מחיר מודעות 20 פפעניג בעד כל שורה, ואם נדפסת איזה פעמים ינוכה ראבאט.  הודעת עלונה מקובלת בחנם. האיש אישים איש לשם שלש שנים ואם לשים אשר נל"
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_7,יוצא לאור בכל שבוע להודיע ולבשר ולהורות ...," יוצא לאור בכל שבוע ת ווריר  להודיע ולבשר וי. ודו. כל דבר הנדרש לאיש יהודי לדייר  עו באשר הוא יהודי וחבר לחברת האדם מאת מאיר (דר) לעהמאנו ע״י יחיאל ברי״ל יצו. דרל ָאֱמוּנָה בָחַרְתִּי (תהלים ק""ט  ת H A H"
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_8, מאמר ראשי,"  מאמר ראשי בר״מ והראב""ד יזכם אז יקבלו עליהם דעת הראב""ד ז""ל ויאמרו קים לנו בהראב״ד. ועינינו הרואות כי כל אלה אשר ירימו ספרי הרמב״ם אל על. אינם יודעים כעת לקרות גם לשון הקודש. — והשנית מצד התורה בעצמה כי אם דברה התורה ממה שנכנס תחת זמן או מקום היה מקום לזה, ובאמת התורה חלקה בין זמן לזמן (כמו ימים ידועים לשבות), ובין מקום למקום, כמו כל ד״ג שהוא דוקא אם הסנהדרין יושבים בלשכת הגזית, ומצות התלויות בארץ רק בארץ ישראל, כן דין זקן ממרה הוא רק אם יושבים בלשכת הגזית (וכחז״ל „מלמד שהמקום גורס״) וכבר כתבנו במקום אחר, כי דרכיה דרכי נועם וכל נתיבותיה שלום. וכי אם היה מנין אחד יכול לכוף מנין אחר היה מחלוקת בין ישראל. לא כן עתה אם נפל מחלוקת בדת אבל לא בין ישראל וכל אחד עושה כאשר עם לבבו. וכמ״ש חו״ל ביבמות דלא תתגודדו לא שייך בב׳ בתי דינים, ומזה אשר בין בית שמאי ובית הלל היה שלום, ורק בהיותם סנהדרין בלה״ג אז נשמע אליהם כי עתה לא היה מחלוקת כי סנהדרין אחד מיוחדים לפסוק הלכות לא כן עתה אין מחלוקת בבני ישראל ומחלוקת בדין בין הפרטים לא יזיק לכלל הדת. אבל בין בני ישראל יהיה שלום (ילזה גם עתה שלום בין ספרדים ואשכנזים אם כי בקצת דינים שונים הם) כן אם ישאל איש למה לנו כל הגזרות והחקות? הוא לנו לאות כי כבר כפר בכל התירה והוא בעיני כמו הרופא אשר צוה להציל החולה ולעשות הכל בזריזות ובא שונא החולה וישאלהו לאמר מה כל הרעש הזה? והרופא יאמר כי צריך לכל זה עפ״י דרכי הרפואות, והשונא אשר שאל מה כל הרעש לא שאל על מה בדרכי הרפואות רק יען כי אויב הוא לו מתמול שלשום ואינו זה מחו חפץ בחיי החולה. כן השואל על הגזירות שגזרו חז""ל הנחוצים להעמיד הדת על תלה, הוא סמן מובהק כי אינו חפץ כלל בקיום הדת, ובפיו ישאל על הנזירה ובלבו אינו חפץ בכל הדת וביפוי בכל התורה, והאומר כי התורה נתנה (היינו מצות המעשיות) רק להמון מהעם יקרא נא בספרי הרמב״ם ז״ל ה׳ תשעה באב, שאמר זה דרך כל העם שאינם יכולים לסבול יותר מדאי. אבל כנון אנו לא אכלנו ערב תשעה באב אפילו תבשיל של עדשים אלא אם כן היה בשבת ומזה נראה שהגדולים החמידו על  העברי, תעודתו הלאומי, דתו, הנהגתו על פיה ואשר פעלה על טבעו. מאת שאול אליעזר ראבינאוויטש. (הסוף מנו׳ 35) פרק שמנה עשר תורת ה׳ תמימה. הדת הישראלית אינה מקבלת תקון (רעפארס). ראשונה מצד נותנה כי תורת ה׳ היא ואיך יחכם הנוצר מיוצרו, היתגדל המשור על מניפו. ומעולם לא קרב איש אל הרעפארם אם לא היה כבר כופר הכל, וכאשר יאמרו ז״ל על צדוק ובייתום (בפה״מ פרק ראשון אבות) וכן רואים אנחנו בימינו כי אלה אשר השליכו למוד התלמוד אחרי גיום וישפיקו רק בלמוד תנ״ך ודקדוק כי בניהם אינם יודעים אף לקרות עברית. ואלה אשר הגידו ויגידו כי די לו לאדם בקב מצות שבין אדם להבירו ושוא עביד אלקים השליכו מעליהם אחר כן גם עול המצות שבין אדם לחברו, אלה אשר הגידו כי היה די בספרי הרמב״ם ז""ל לבדו (מבלי שים לב כי כל אדם בטבעו רוצה לחפש ולחקור מוצא כל ענין, וגם בדקדוק לה״ק כתבו כמה חבורים ולא הניחו כמקודם) ובכ״ז אם הרמב״ם אוסר בבוא למעשה (והרמב״ם הוא האומר בתשובה על טלית שהיה מרוקם עליו פרשת ציצית כי ראוי לאסור כי לא שמענו כזאת מאבותינו וחפש טעמים) יבקשו למו כח דהתירא בספרי האחרונים. וכאשר יש להם דין עצמן עוד יותר ובמכתבו לבנו יאמר כי התורה לחרש שוטה וקטן לא צותה כלל. ולנשים צותה יותר ולאנשים מישראל עוד יותר ללוים עוד יותר לכהנים עוד יותר, לשופטים עוד יותר למלך עוד יותר לכהן גדול עוד יותר, ומזה נראה שכל מי שגדול עוד יותר נצטוה יותר ובכ״ז דרך כלל כעובד אדמתו, ככהן כנביא (ביינה) כלם יאמרו עברי אנכי חתימה. אחי בני עמי! שימו כבוד לאלקי ישראל, אל תהיו כמו שאמר שלמה עליכם שמוני נוטרה את הכרמים כרמי שלי לא נטרתי, למדו גם מעל ספר תורת ה׳ ועשו גם מה שבין אדם למקום אז תתנו כבוד לאלקי ישראל וישראל ותהיו כבן חכם ישמח אב, כי בעשותו בחכמה ידעו כי מידו הוא כי בי חכם היא (ולא כן אם שנג יאמרו הכל כי בשגגה נעשתה כי צדיק הוא) לא כן בן ממר לדתו בוזה לתורתו הוא כבן כסיל תוגת אמו, כי אם יעשה איזה דבר חכמה יאמרו הכל כי במקרה הוא כי בן כסיל היא, ואם יעשה כסלות יאמרו כי מידו בא כי כסיל הוא, כן בן מחפיר דתו, אם יעשה טוב בין אנשים יאמרו כי לא מישראל הוא, ואם יעשה רע יאמרו הכל כי ישראל הוא, ואם כן אך הרע יקבלו ישראל ממנו ולא טוב, ואם תשובו אל ה׳ ותורתו גם את הטוב נקבל מכם. הרמב״ם פ״ה מיסודי התורה יאמר כי אם הולך בתום בין ד' ובין אנשים עליו הכתוב אומר ויאמר לי עברי אתה ישראל אשר בך אתפאר. כהלוחות אשר היו כתובים משני עבריהם, כן העברי מעבר מזה (במה שהוא ממלא חובתו נגד ד׳) ומעבר מזה (במה שהיא ממלא חובתו נגד בני אדם) הוא עברי, או מעבר מזה (בעת שהוא שלם עם ה׳ ותורתו) ומעבר מזה (בעת שחטא כאמרו אעפ״י שחטא ישראל הוא) הוא עברי, וזה שמו לעולם העברי וגם אנכי הכותב „העברי״  שאול אליעזר ראבינאוויץ."
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_9," דברי היריית
 ","  דברי היריית    השקפה על מקו רי שבעת ימים האחרונים. — עוד לא כלה המשא ומתן בהרייכסטאג האשכנזי אדות השנוים בהרמת המסים באשכנז ועל דבר המשמרת למשמרת (בעלאגערונגסצושטאנד) אשר ממשלת אשכנז תחפץ לשום על כל הערים הגדולות בממלכת אשכנז. כמעט כל ראשי המדברים מהמחזיקים בידי הממשלה עד הנבחרים הסאציאליסטים הראו הפעם את כחם בפה. ולא מאיש אחד הוכרח הנסיך ביסמארק לשמוע דברים יורדים הדרי בטנו. וביחוד הרבו הנבחרים הסאציאלים להוכיח כי לא בצדק וללא הועיל רדפה ותרדוף הממשלה את הסאציאלים באשכנז, ואחד מהם שאל לדעת: אם רע בעיני הממשלה הדבר אשר הסאציאלים יסיתו את העושים במלאכה בהעשירים (דבר אשר לא היה לעולמים לפי דברי המדבר הנז) מדוע תעצים הפאליצייא את עיניה מראות את הקשר אשר קשר פאר- סטער, הענריצי ואחוזת מרעיהם להרע ליהודים באשכנז. ולא זו בלבד, כי מהתנהגות הפאליציי כמעט נראה אשר רוח הממשלה נוחה ממעשי הקושרים על היהודים. בעת קראו הקושרים הנז׳ אספה בבערלין, עמדו השוטרים על יד פתח בית האספה וקבלו הבילעטים מאת הנכנסים כמו היו שוטרי הממשלה שוערים (פארטיער) להקושרים הנז'. בכל פעם אשר הקושרים האלה מתאספים יחד יקרא באזניהם היושב בראש את הדעפעשע אשר שלח להנסיך ביס- מארק ואת תשובתי אשר הגיעה לידו ביד הטעלעגראף - כל הדברים האלה מושכים חוט של חשד על הממשלה כי טוב בעיניה המעשה אשר יעשון צוררי היהודים. ואם הממשלה לא תחשוב לה לעון בתתה ידה לאלה אשר יסיתו את העם ביהודים, מדוע ירע בעיניה אם המאציאלים מסיתים את העושים במלאכה בהעשירים. — והנה על הדברים אשר הנבחרים הסאציאלים רמליצו בעד חבריהם האריך היועץ פוטקאמער למעניתו והוכיח בצדק כי צדקה הממשלה בעצרה ביד חזקה בהסאציאלים אשר באשכנז, כי גם המה חדלו מהיות למפלגה הדורשת שתעשה הממשלה שנוים (רעפארמים) והיתה למפלגה אשר מחשבותיה והשתדלותה כל היום רק להרוס ולא לבנות, לקלקל ולא לתקן, ואין ביניהם ובין הגיהיליסטים אשר ברוסיא אפילו כמלוא נימא. ואולם בנוגע לההסתה ביהודים אשר הנבחרים הסאציאלים הזכירוה למזכיר עון הממשלה לא מצא היועץ פוטקאמער מלין לענות, או כי לא מצא חובה לנפשו לנקות את הפאליציי זאת הנסיך ביסמארק מהכתם הזה. ואך ביום השני לחדש הזה הואיל הנסיך ביסמארק בעצמו ובכבודו לרחוץ בנקיון כפיו (לא במים, כי אם בכל מדי דמנקי —) מהאשם אשר תלו עליו כי הוא נותן יד לחברת בני בלי-שם, ויאמר כי הדבר אשר ראשי החברה הזאת ישיגו ממנו מענה על הדעפעשים אשר ישלחו לו בברכה וכדומה, איננו בעבור כי הוא ישבע רצון ממעשה החברה, כי אם בעבור שהוא מקבל דע- פעשים לאלפים ומפני הכבוד הוא משיב לכל אדם מבלי היות לאל ידו לחקור בטרם שהוא חוזר בתשובה מי ומי המה האנשים אשר שלחו לו ברכתם ביד הטעלעגראף. התשובה הזאת אם היא מספקת ישפטו הקוראים ולא אנו. ודי לנו לדעת כי ה׳ פארסטער והענריצי אשר יצא קום (אשר נטו על היהודים) על ארץ אשכנז, ובקצה תבל מליהם אשר ידברו בבני ישראל, לא נודעו להנסיך ביסמארק מי המה ומה מעשיהם ולאיזו מטרה דרושה להם תשובת  הנסיך ביסמארק -. — עוד היום ימלאו מכ״ע את אזני קוראיהם בהודעות שונות על אדות ההתעוררות בין מלכי אורופא לעשות אגודה אחת לבער אחרי החטאים בנפשותם המרימים יד במלך. והנה בראשונה הודיעו איזה מכ״ע כי ממשלת רוסיא עוררה את שאר הממשלות האדירות על אדות הדבר הנז, אך עתה נודע אל נכון כי לא כן הדבר. ובצדק העירה האגענס רוססע ע״ד השמועה הזאת, לאמר: ממשלת רוסיא חושבת כי הקשר אשר המורדים והפושעים מכל הארצות קשרו איננו רק על ממשלת רוססיא. הקשר הזה הוא אמיץ והמתקשרים מבקשים לעקור את הבל, ולכן תקוה אשר הממשלות האדירות מבלי מעיר ומעורר אשה את רעותה תתאגדנה להרחיק הסכנה המרחפת על ראש כלן. ואך אם כל ממשלה וממשלה תאמר שלום עלי נפשי ולא תדרוש גם שלום רעותה אזי ללא תועלת תהיה אם ממשלת רוסיא תעורר אותן על הדבר הזה לעשותו. והנה כפי הנראה היום תתחבר לממשלת רוססיא בדבר הזה גם ממשלת אשכנז ואוסטריה. ממשלת אשכנז אשר גם היא תפחד כל היום מהסאציאלים אשר ישרצו ויעצמו במאד מאד בארץ אשכנז תהיה הראשונה לרדוף את הניהיליזים הרוססים בנוסס מארץ מולדתם להסתר באשכנז. וממשלת אוסטריא אשר כבר בטלה רצונה מפני רצון הנסיך ביסמארק בכל דבר העומד ברומו של הפאליטיק האוראפית, תעשה את כל אשר יאמר אליה הנסיך ביסמארק (והשמועה עוברת כי הנסיך ביסמארק יעץ שנית להביא את ממשלת אוסטריא באגודה אחת עם ממשלת רוסיא והאגודה המשולשת בין שלשה קסרי אורופא תחדש כנשר נעוריה אף כי ממשלת אוסטריא לא תדע אם יש לה לשמוח על היותה באגודה הזאת בפעם הראשונה). אבל אם שאר הממשלות האדירות וביחוד צרפת ובריטאניה אם גם הן תתננה את ידן להממשלות הצפוניות בדבר הנז׳, עודנו בספק עומד. כפי ההודעה הבאה מפאריז במכ״ע קאָל. צייט. הוסכם באספת שרי העצה ונשיא הרעפובליק עמהם לבלי התחבר עם הממשלות הצפוניות לסגור את שערי צרפת לפני המבקשים מפלט להם בצרפת, כי הדבר הזה איננו מתאים עם העקרים של ממשלה רעפובליקית. וכפי דברי מכ״ע „טעמפס"" הפאריזי נכונה ממשלת צרפת לשמור את צעדי הניהיליסים הממלטים את נפשם צרפתה כי בשבתם בצרפת לא יקשרו קשר על ממשלת רוסיא, אבל אם אחד אשר חטא ואשם בארץ מולדתו ינוס צרפתה לא תסגיר אותו ממשלת צרפת ביד מבקשי נפשי. ואין כל ספק כי גם ממשלת בריטאניה אף כי ממשלת מלוכה (מאנארכית) היא אבל באשר בנוגע להכנסת אורחים הנמלטים לבריטאניה חוקה אחת בבריטאניה כמו באחת הארצות אשר ממשלת דעפובליק שלטת שם, על כן גם היא לא תסגור שערי בריטאניה לפני הבורחים בעון ענינים מדינים ולא תסגיר את האיש אשר כבר קלטתו ארץ בריטאניה ביד רודפיו להענישו על חטא שחטא בארץ אחרת. וכבר שמענו מפי היועץ המפקד על הענינים הפנימים בבריטאניה אשר הגיד בפה מלא בהפארלאמענט הבריטאני כי הדבר אשר פקד להעמיד במשפט את אחד מהסאציאלים האשכנזים, אשר מצא מפלט לו בבריטאניה, הוא לא בעבור כי ממשלה אחרת דרשה מממשלת בריטאניה לעשות כן, ולא מפני כי ממשלת בריטאניה תחפץ להתרצות בראש הסאציאלי הנז' אל ממשלה אחרת. ממשלת בריטאניה עשתה הדבר הזה מצד עצמה, מאשר כי חקי בריטאניה יצוו אותה לעשות כן. על פי חקי ממשלת בריטאניה ענוש יענש כל איש הנמצא בבריטאניה בין אם הוא אזרח הארץ או יליד ארץ אחרת בעונש מאסר ועבודת פרך לא פחות משלש שנים ולא יותר מעשר שנים, אם בשבתו בבריטאניה יסית איש אחד להרוג נפש אדם בין אם הוא נמצא בבריטאניה או שהוא בארץ אחרת. ואחרי כי הסאציאלי האשכנזי הגו׳ קרא בגרון במכ״ע אשר הוא מוציא לאור בלאנדאן אל הסא- ציאלים בכל הארצות כי מהניהיליזים ברוסיא יראו וכן יעשו גם המה לשלוח יד במלכם המולך עליהם, לכן יעמוד היום במשפט על עברו את חקי ברי- טאניה וכמשפט יעשה לו. — מהדברים האלה מפורש יוצא לדעת כי אם אחד מהמורדים במלכות אחת ימלט לבריטאניה ושם לא יעשה או לא ידבר דבר אשר הוא נגד חקי בריטאניה, לא תשיגהו גם היום חטאתו אשר חטא בארץ אחרת, כמו שלא השיגתהו מלפנים. ממוצא הדברים האלה נבין כי רוח הנסיך ביסמארק אינו נוחה מהצעת ה׳ ווינדטהארסט. האדון הזה אשר הוא ראש המפלגה הקלעריקאלית או הצענטרית אשר בהרייכסטאג הציע כי נבחרי העם יבקשו מאת הנסיך ביס- מארק כי ישתדל אשר שאר הממשלות יחד עם ממשלת אשכנז תעשינה אגודה אחת לקבל עליהן בתורת חובה לענוש קשה את האיש אשר שלח ידו או חשב לשלוח יד או הסית אחרים לשלוח יד באחד המלכים אשר באו באגודה הזאת. ואם האיש ההוא ימלט אל אחת הארצות אשר תחת הממשלות הנז׳ וממשלת הארץ אשר שם חטא ואשם תדרוש אחריו מחויבת ממשלת הארץ אשר לשם ברה להסגירו אל הממשלה אשר תדרוש אחריו. ועל ההצעו הזאת באו על החתום 276 איש מנבחרי העם מכל המפלגות. ואין כל ספק כי בבוא ההצעה הזאת לסדר היום בהרייכסטאג תתקבל ברוב מנין ורוב בנין״), והנסיך ביסמארק יהיה נלחץ להציע ההצעה ההיא בדמותה וצלמה לפני שאר הממשלות, אשר עתה כבר אנו יודעים כי בצרפת ובריטאניה וגם בשווייץ לא תמצא אזן קשבת. והדבר הזה הוא למרות רצונו, כי הוא בחפצו לשמור את כבודו לא הציע עד כה לפני הממשלות האדירות הצעה אשר ידע מראש כי לא תתקבל ברצון. ואולי יסתפק הנסיך ביסמארק במה שתראה ממשלת רוסיא את הרצון הטוב של ממשלת אשכנז ושל נבחרי העם, ובעבור זה תתקרב ממשלת רוסיא עוד יותר אל ממשלת אשכנז. — בין ממשלת אשכנז ובין ממשלת צרפת נולד סכסוך קטן אשר יכול ללכת הלוך וגדול אם ממשלת אשכנז תעמוד על דעתה. ממשלת אשכנז אסרה איסר על „חברת-מקבלת-אחריות"" (פערזיכערונגסגעזעלשאפט) הצרפתית לבלי תרחיב מסחרה בערי עלזאס ולאטהרינגען. בהאיסר הזה דבר פאליטיקי יצוק, כי ממשלת אשכנז תירא פן שלוחי החברה הזאת יעשו שתי שליחות בסבבם בעלזאס ולאטהרינגען. בגלוי יבקשו טובת החברה ובסתר יעירו ויעוררו את האהבה בלב יושבי המחוזות האלה לצרפת ויחזקו את השנאר אשר ישאו בלבבם לאשכנז. ואולם ממשלת צרפת לא תבקש חשבונות רבות והתלוננה באזני ממשלת אשכנז על אסרה האיסר הזה מבלי שים לב כי בזה תפר את הברית אשר כרתו שתי הממשלות הנז׳ בעשרה לחדש מאי שנת 71. בספר הברית ההיא מפורש נאמר כי ההנחה היותר גדולה אשר נתנו ותתן אשכנז לאחת מהממשלות בנוגע לעניני מסחור תתן גם לממשלת צרפת, והחוב הזה קבלה עליה גם ממשלת צרפת נגד אשכנז. ואחרי אשר ממשלת אשכנז נתנה הנחה לחברות מקבלות-אחריות אשר באוסטריא וברי. טאניה להרחיב מסחרן באשכנז ועלזאס ולאטהרינגען בכלל, הנה גם להחברה הצרפתית הזכות הזאת בכל מקום אשר שם ממלכת אשכנז נקרא עליו. — עד היום עוד לא נודעה התשובה אשר השיבה ממשלת אשכנז על התלונה הזאת. ואם ממשלת אשכנז לא תחפץ אשר היא תסבב ראשית מדון בינה ובין צרפת תהיה מוכרחת להשיב את פקודת האיסר ההוא. אבל מי יודע אם ממשלת אשכנז אשר ידעה מראש כי ממשלת צרפת תתלונן באזניה אם תצא ממנה איסר כזה, ובכל זאת אסרה האיסר ההוא, אם עתה אשר כבר הגיעה  *) אחרי כתבנו הדברים האלה הביא הטעלעגראף ההודעה מבערלין כי כמעט כל הנבחרים הסכימו פה אחד על ההצעה הנז'. התלונה ההיא לאזניה תתעשת ותבטל האסור ההוא. ואם תעמוד על דעתה אין כל ספק כי גם ממשלת צרפת תעשה דבר למרות חפץ ממשלת אשכנז, והסכסוך הקטן הזה יתרחב ויגדיל הריב בין שתי הממשלות אשר גם עתה אך בפיה שלום תדבר אשה את רעותה, ובקרבה תשים ארבה, — הזרע אשר ממשלת צרפת זרעה בסתר על אדמת תונים יעשה לה בימים לא רחוקים פרי ישוו לה. ימים רבים בקשה ממשלת צרפת תואנה וכסות עינים לשלוח את צבאותיה לארץ תונים, לספח את הארץ הזאת לאלגיר הקרובה אליה. אבל ממשלת איטאליה אשר גם היא נתנה עיניה בהארץ המבורכת הזאת היושבת ממולה לא נתנה לממשלת צרפת למצוא את התואנה אשר היא מבקשת. אך עתה הצליח חפצה בידה, כי תוכל לקרוא מלחמה על ארץ תונים וממשלת איטאליה אין לה כל פתחון פה להיות לממשלת צרפת לשטן על דרכה. הערביים היושבים על הגבול אשר בין תונים ובין אלגיר השליכו מעליהם מורא הצרפתים, והחלו להתגר בחיל צרפת שומרי הגבול, פעמים רבות לחמו שומרי הגבול עם הערביים ומשני הצדדים נשפך דם לא מעט, והצרפתים השכילו להתראות בהמלחמות הקטנות האלה כמו היתה ידם על התחתינה ולא ימצאו עוז בלבבם להתיצב נגר הערביים. ובדבר הזה רם לבב הערביים והוסיפו להכעיס את הצרפתים, ויש אומרים כי ממשלת צרפת שלחה בסתר שלוחיה אל הערביים, והתחפשו לעיני הערביים כמו היו דורשי שלומם וטובתם והסיתום בהצרפתים לצאת לקראתם ביד חזקה והבטיחום כי יכול יוכלו להם. יהיה איך שיהיה הנה עתה רבתה דעת הערביים אשר על גבול אלגיר, וביום תשעה ועשרים לחדש העבר לחמו עם חיל צרפת אשר על גבול אלגיר משך אחת עשרה שעות. ועתה תאמר ממשלת צרפת כי כבודה ותועלתה באלגיר דורשת ממנה להראות להערביים מבעיסיה את ידה החזקה, ותשלח חיל לרוב אל גבול אלגיר לעמוד הכן ליום קרב. וגם הערביים אשר בתונים הנם מתקבצים כארבה לרוב. ואין כל ספק כי בעוד ימים אחדים תשמענה אזנינו כי הערביים בתונים עברו את גבול אלגיר ויעשו שם שמות נוראות, ושר צבא צרפת לא יכול עוד להאריך אפו ויצו את אנשי חילו לעבור את גבול תונים להחריב את מושבות הערביים. ואחרי כן נשמע כי גם יושבי הערים בתונים התחברו אל הערביים להלחם עם הצרפתים, ושר צבא הצרפתי היה מוכרח לשלוח אנשי חיל גם לערי תונים. והיה כאשר הצרפתים ילכדו את הערים ומטות כנפיהם יהיו מלא רוחב ארץ תונים, אז יאמרו: פה אנו עומדים, ופה נעמוד! בימים הראשונים יאמרו כי ישארו בארץ רק עד אשר תשקוט המלחמה, והיה כאשר תחזק ידג בתונים יספחו אותה אל אלגיר, ועיני ממשלת איטאליה רואות וכלות מכל תוכל אז עשות מאומה. וכפי הנשמע מהלפת ממשלת צרפת מכתבים עם ממשלת בריטאניה על אדות תונים, ואיזה ממכ״ע הלונדונים יבטיחו לדעת כי ממשלת צרפת ובריטאניה כבר באו לעמק השוה בעת היו ציריהם בברלין באספת הקאנגרעס. ממשלת צרפת הבטיחה לממשלת בריטאניה כי לא תהיו לה לשטן אם תקח לה את אי קפריסין לאחזת עולם מבלי שלם לממשלת השולטאן אף אגורת נחשת אחת ובעבור זה תעצים היא (ממשלת בריטאניה) את עיניה לבלי ראות את ההכנה אשר ממשלת צרפת תכין לספח ארץ תונים לארץ אלגיר."
021-HLB-1881-04-08-PG001-SINGLE-ORIGNAME_170289_toc_10,האכרים (באערס) בטראנסוואל.," האכרים (באערס) בטראנסוואל. (ההמשך מנו׳ 35). אחרי כריתת הברית ההיא בשנת 1852 חלפו עוד מספר שנים עד אשר שקטה ארץ טראנסוואל ממלחמה. בשנה הראשונה פרצה מלחמה בין האכרים ובין השחורים ילידי הארץ אשר שמו להם לראש את מאקאהפאן הגבור. האיש הזה התנפל על איש ציד אחד מבני האכרים ויהרוג אותו ואת כל אשר לו באכזריות נוראה (את ידיו ורגליו חזק במסמרות אל הארץ ובעודו חי הפשיט את עורו מעל בשרו). ולמען נקום נקמת הדם השפוך קם נשיא האכרים, פרעטאריוס הצעיר בראש חמש מאות איש ויצאו להלחם עם נשיא השחורים. וכאשר באו אל עיר מושבו ולא מצאוהו שם רדפו אחריו והשיגו אותו ואת כל בני שבטו מסתתרים באחת מנקרות הצורים וההרים הרמים"
