article_id,headline,text
021-HZT-1883-02-08-001_Ad_toc_1,, שנת השלש עשרה — מהירו לשנה בארץ טירקיי 4 מאגיידי ככה. באסטרייך 8 פלאדין. בצרפת 20 פראנק. בבריטניא ואמעריקא לירא סטערלינג. ברוסיא 6 רו״כ החפץ להודיע דבר מה לטובתו עליו לשלם בעד כל שורה גרוש וחצי. (  ל
021-HZT-1883-02-08-001_Ad_toc_2,," על הר גבוה עלי לך מבשרת ציון: הרימי בכה קולך מבשרת ירושלם, הרימי אל תיראי. (ישעיה ט׳ א')"
021-HZT-1883-02-08-001_Ad_toc_3,," .8 .  מחיר עלה אחד, פיאסטער וחצי. המאסף חתומים יקבל עשרה למאה מכתבים בלתי חפשים ישובו לבעליהם. ציון"
021-HZT-1883-02-08-001_Ad_toc_4,,   דיאלים מ״ע יז״ל כרל בכל שבוע בשר ויעש שמיע כל דבר הדרוש לחפץ לבב איש יהודי שאת  ישראל הזב פרומקין.
021-HZT-1883-02-08-001_Ad_toc_5,," Monte sur la plus haute montagne, messagere de Sion. ere ta Voix avec force envoyce de Jerusalem1 Lleve-la et ne erains rien. IsaieKI 9.("
021-HZT-1883-02-08-001_Ar_toc_6,"ת והן העני גי ס..י "".-. »4 - .""« . ^ ""־«...", תוכן הענינים. פרה בשלום נפשי. ירושלם. לישוב א״י. חברון. קאנסטאנטינאפיל. טריפאלים. אמעריקא. חדשות לבית ישראל. חדשות שונות. ירושלם.
021-HZT-1883-02-08-001_Ar_toc_7,פדה בשלום נפשי.," פדה בשלום נפשי. בגליון השביעי מהחבצלת הודעתי לקוראינו הנכבדים כי נפקדתי מאת הפחה לחדול מהוציא את החבצלת לאור עד עת בא דברו. הנסיכה אשר הסכה בפקודתו ואשר לא יכולתי להודיעה אז, היא: המאמר הראשי בהחבצלת גליון הששי אשר לא מצא חן בעיני הקאנזול האמעריקאני פה, ויתלונן עליו במכתב אשר שלח להפחה. אחרי נסגר החבצלת, נמסר המאמר להפראקורייד. ואחרי חקירה ודרישה שבועות אחדים, הובאתי במשפט, ומשפטי נחרץ להאסר חמשה וארבעים יום, ואחי אסור בבית האסור פה עד יום הרביעי החולף כ״ג שבט לעת ערב, אז פרח ה׳ בשלום נפשי ויקרא לי דרוד. הרשיום לשוב להדפיס את החבצלת ניתן לי עוד ביום כ״ח טבת בהמלאות שלשים ימי הסגרו, אבל בבית האסור השגתיו, ולא הועיל לי מאומה, כי דעת לנבון נקל כי הדירה אשר ניתנה לי במאסרי לא היתה מוכשרה לרעדאקציאן. החשיתי ונחבאתי איפוא כמעט רגע עדי עבר זעם והנני מוכן עתה בישע ה׳ לשוב לעבודתי, ואתה ה׳ היה עוזר לי, עודדני וסעדני להעביר ולשכוח את התלאה אשר מצאתני, יראו שונאי ויבושו כי אתה עזרתני ונחמתני. פי מלא תודה וברכה לכל אלה אשר השתתפו בצערי ויקחו חבל באסוני, וביכלתם תמכוני ויחזקו ידי הרפות. תודתי מוגשה גם להאדונים מוציאי לאור מכה״ע לב״י בארצותם למושבותם, אשר גדו לי וינחמוני הטיבה ה׳ לטובים ולישרים, כגמול ידיהם שלם להם, ותחזינה עיניהם תשועת המו״ל. ישראל. ירושלם. הגדיל ה׳ חסדו ויברכנו בנשמי ברכה בשנה הזאת באורח נעלה מאד, הארץ רותה דיה וחבורות מלאו מים, גם בור יואב שטף עבר על גדותיו. יחננו ה׳ ויברכנו גם באחרית החורף בגשמי מלקוש ותהי השנה הזאת שנת ברכה שובע ושלום. הועד המופקד באשכנז מאת נכבדי אחינו ליסד בית חולים לב״י בירושלם, קנה עתה את החצר הגדול ומפואר אשר עד כה היתה בו הקאנזולאט לממשלת אשכנז. החצר הזה רחב ידים הנהו ומוכשר מאד לבית חולים. —"
021-HZT-1883-02-08-001_Ar_toc_8,לישוב ארץ ישראל .," לישוב ארץ ישראל . החברה ציון ברומעניען נתעוררה גם היא לשים לב לקמם הרימות אה״ק ולתמוך את רעיון ישובה על ידי קאלא"" ניואציאן. החברה הזאת היא סניף לההכרח הגדולה בני ברית באמעריקא אשר מספר חבריה עולה לכך ארבעים ארף ולה שמנה מילליאן דאללאר קרן קיים. מיסדה ברומעניען היה אחינו הגענעראל קאנזול פיקשאטא בעת היה ציר אמעריקא ברומעניען. ועדים רבים עתה להחברה הזאת בכל ערי רומעניען ובחמשה ועשרים לירח החוקף נאספו צירי הועדים לבוקארעשט לאסיפה כללית. ואחרי וכוחים רבים אשר ארכו שני ימים ושלשה לילו; גמרו אומר לתמוך את רעיון ישוב א״י בכל יכלתם, וראשית מלאכתם תהיה ליסד קאלאניא בארץ הקדושה לחמשים משפחות מבני רומעניען, ולהוציא עליה מאתים אלף פראנקס. והם המשים אלף פראנקס מהקרן קיים אשר באוצר החברה, חמשה וששים אלף פראנק מאקציען אשר הוציא החברה, ויתר הכסף מנדבות חברים ומהקאלאניסטען אשר יוטל עליהם לשלם לאוצר החברה עד שבע מאות פראנק. האסיפה קבלה עליה עוד להשתמש באמצעים הדרושים להשיג רשיום מאת השולטאן יר""ה, ולהוציא קול קורא לחברי החברה בני ברית באמעריקא, להושיט למי יד עזרתם (עמיגראנט) להרחיב גבול הקאלאניזאציאן באה""ק. —"
021-HZT-1883-02-08-001_Ar_toc_9,שני כתובים," שני כתובים בעז""ה. שיקאגא י""ט כסליו תרמ״ג לפ""ק. לאדוני המו״ל את „החבצלת"" שלום. הנני שולה אליך בזה העתק שני מכתבים. האחד אשר קבלתי מעיר טבריא וזה לשונו האהוב במלותיו ואותיותיו: והותם הכותב באשכנז ונופואר בכתר) „אדוני ידידי רחום וחנון! לדאבון נפשי באתי הלום להציע בקשתי ולהתחנן כבר נפשי לפני הדר״נ, ואזניו תקשבנה לקול החנוני היוצאיו מעמקי לבני הנשבר נדמע עיני בעת צרה וצוקה הזאת אשר אין לשער מצב השפל בגודל דחקות ולחץ נורא, רבים הללי רעב ובפרט איש צורבא מרבנן כמוני היום שאין לי שום עסק רק לענוד עבודה ה׳ בכתר תורה לכבוד אנותי הקדושים רבנים וגאונים וצר לי מאוד על נפשות בני ביתי מגדולים עד קטנים הילוים רבים עוללי וכפלי עטופים ברעב ותמו לגווע מחוסר להם, גדול צערי מנשוא לראות בצרה נפשם ומצוקתם ואין לשער, וביוחד שהנני ה׳ לעשות נישואין לאחי היקר אשר נשאר יתום קטן מאמו והגיע לפרק הנישואין כן עשרים שנה, ואבי הרב הגאון חלש נברא דל ואביון ואין ידו משגת לעשות צורכי הנישואין להלביש ולהנעיל כנהוג ועלי היה כולנה, ביתי ריקן בערום ובחוסר כל, ודי לי לדאוג על להם צר לחהיות נפשותינו, ומאין יבא עזרי! לכן בקשתי בבקשה גדולה מאת הדר״ג שיכמרו רחמיו וחסדיו עלי בקראי מן המיצר בקול מר צורה בבכי המדורים, לשלוח לי נדבה לכבו הטובה מתנת ידו הרחבה צדקה מנה יפה בכל הקודם למען חמצוה הגדולה הזאת הכנסת כלה לעזר הנישואין ואם יהיה רצונו הטוב להשתדל למעני לטובה לקבץ מאת אוהביו ממשפחתו הרמה נדבה חנופה להחיות נפשותינו ולהחזיק ישיבחינו בקודש על התורה, ממש יקנה לו חיי עולם הזה ועוה״ב. ואני מחבא הנני להתפלל בעד שלומו והצלחתו בכל מקומות הקדושים, ובפרט בכיח הכנסת הגדולה על ציון התנא הצדיק הקדוש ר׳ מאיר בעל הנס זיע״א, שיאריך ימים ושנים בעושר וכבוד, ויתרומם קרנו בהצלחה גדולה, בנים ובני בנים עד ביאה משיח צדקינו וגואלינו בב״א, ומבטחוני ברוב חסדו שלא ישיבני ריקם למען כבוד התורה, ולמען המצוה פיקוח נפשות תלמידי חכמים עניים ואביונים אלמנות ויתומים, אקעצר ברוב ברכה ושלום, דברי מוקירו ומכבדו הכותב ברמל (מקום חותם הכותב בעברית ואשכנז) עינו ומצפה לישועה..... ואני עניתי להכותב כדברים האלה ממש:  לאדוני הרב כמו״ר.... „אדון נכבד — מכתבך מר צורה בעד נדבה הנונה להחיות את נפשך ונפש עולליך העטופים ברעב כדבריך, הגיעני זה עתה ויעורר בקרבי רגשי יגון זרוגז גם יחד, יגוני היה לי על כי קצרה ידי מהושיע לאיש קורא לעזרה אלי, יריגוי היה עליך כי הלאיתני בדברי רוח והזכירני עמל אשר שכחתי ואשר לא אביתי לזכור אותו לבלתי אחטא נגד אחי בני ברית אברהם כמוך.— אי לזאת אמרתי, האף אמנם לא הנני ה׳ בהון ועושר לשתד מכספי בעד איש אבד בעניו, הן שפתי אתי, ואותה לא אבלה מאיש נכבד כמוך באשר רב ונאור אתה וכבוד האמת יקר בעיניך. הן אמור אמרת כי תעבור את ה׳ בכתר חורה על אדמת הקדש והחשב זאת לך לצדקה, ועתה דע לך כי בעולם ההוי' אשר אנחנו חיים בו כל עמל אנשים המשתמשין בתגא של תורה ודרך ארץ לא ידעו, אך כמשהק ילדים (ילדי אי-דעת ושכל בלתי ישר) הנמו, כי מה יתן ומה יוסיף לטובת הכלל ולשבח המחולל כל, כל העמל הזה? ואם להנאת עצמכם אתם דורשים ותשעשעו בחידוד שבלכם, מדוע תגזרו נזירה על הציבור להמציא מחסורכט בגלל הדבר הזה? ולא על הציבור בלבד כי גם על בניכם ילדי אונכם תגדל הגזירה הזאת כי לעוני ולמחסוד הולדתם אותם, ובעודם במבחר ימיהם נקוטו דרכי החיים וחיי הפעולה בפניהם, כי שכלם והלך רוחם יורש בדברים הנפלאים מבינת אדם ולעניני החיים לא יותר אתם בלתי אם שפת עלגים להתחנן בעד משען להם. ידיהם לא לעבודה הסכינו, ומוה קדקדם ייבש, ואיככה איפה תאמינו גם האמנו כי ניתא לי להקב״ה כביכול בדברים האלה, וכי אחיכם יכבדו אתכם בגללם?"" „כתר תורתך, וכבוד אבותיך הצדיקים, רבנים ובאונים כאשר אסרת, מה המה אלה? מה תועלת אתה בכת רך עטרה לך, ומה עשו המה בכבודם הצפון אתם להגדיל כבוד ישראל או להיטיב מצבו החומרי או הרוחני, או גם להודע עליהם ועליך צדקת ה׳ ולהגדיל שמו המבורך בישראל ובעמים 7 כמדומה לי כי ההיפך מכל אלה עשיתם, בהתגלגלכם על אשפתות אדמת הקדש ולכל דבר טוב ומועיל לא צלחתם, ובהתומרכם על יחש אבות והייתם זרים לחברת האנושי ולעניניה, אך חלל תחללו את שם ה׳ ה״ו ושם ישראל היה למשל ולשכונה כעמים על ידכם. אם יעמול איש למלאות הוכחו בחיים לעצמו ונגד אלה אשר חובה עליו להחזיקם ופגעי הזמן והמקרים מצאוהו ועמלו יהיה לריק, אז יפיק רחמים ורצון מאה אחיו ויחזיקו בידיו ויושע לו, או אז גם יהי׳ עמל האיש הזה לכבוד אף כי לא הצליח. — אבל  אם ייגע איש בדי ריק ולתותו והכל יכלה כחו ויאבד זמנו בענין רע ובדברים אשר גם לו גם לאחרים לא יועילו, מי ידתמנו בצר לו? הן אמור יאמרו לו „גש הלאה כי לא מקרבנו אתה ותהי מוזר לעניני החיים״ ובר מנן יקראוהו. ורא היא רוא דרשעים בחייהם קרואים מחים. והבן. לא אל עם עמקי שפה וכבדי לשון אתה שולח מכתביך וכל הקורא בם ילעג עליך כי תאמר אחי היתום כן עשרים שנה הגיע פרקו לשא אשה ועלי „להכין לו צרכי החתונה להלבים ולהנעיל כנהוג ובכן העניקו לי מטובכם „למצות הכנסה כלה״, הן לא הכנסת כלה כי אם הכנסת ההן הוא הצורך הזה ומעולם לו שמענו ולא ראינו מצוה כזאת, ונהפוך הוא כי לפי דעתנו נמל ומעל הוא לעזור לילד בן עשרים שנה לקחה לו אשה בעירנו הוא בעצמו חולה בנדיבות אחרים, ומה יעשה הילד הזה לביתו, זו אשתו, הלא הגיד לי ? האם עונתה יתן (אם כ״נ לף ושארה וכמותה יגרע ותחשב זאת לו לצדקה ולמצוה רבה לעוזרים על ידו? או גם יוליד בנים ובנות לעו- ועמל ולא יוכל לפרנם אותם ויהיו מושלכים על הציבור לקיים מאמר הל „ערדא ילדא ואבני מתא שדי׳"" בעודנו בחיים חייתו? ועתה בא נא ואיעלך את אשר תעשה לילד היתום הזה: הניחהו על ברכיך ופניו מלמטה ובמחת ידך הנדינה, באשר אחיו הגדול אתה הספר לו;  אחת ואחת „הכן״ אחת ושתים „הכן בחוץ"" אחת ושלש „הכן בחוץ מלאכתך"" וכו' וכו' עד. אחת ושמנה „הכן בחוץ מלאכתך ועתרה בשדה אחר ובנית ביחך"", והיו כל מתנות ידך אשר תתן לי שלשים ושש, ותלתא הוסיף מדילך למלאות מספר ל״ט כנגד מראות נגעים ארבעים חסר אחת — והוא היא רמגלין אותו לנערים שובבים החפצים להכנה לחופה ולא למדו ידיהם למלאכה להחיות גם את נפשם. אין חפץ לי בתפלות צדיקים כמוך אשר יתפללו עלי על קברות קדושינו וחוזינו, כי לא ידעתי מה יתקנו בתפלות כמו אלה בעולם האצילות, ואני אאמינה בתפלת החולה על עצמו בדרז״ל, ואל אל חי אקרא ויענני ומי יתן ויענה גם אותך בברכת שכל ישר וכבוד לא מדומה והי׳ שלום עלינו ועל כל ישראל אמן. - עכ״ל המכתבים השנים, ומלפניך, אדוני המו״ל את „החבצלת"" אבקש אשר תואל להדפיסם בגליון מ״ע כי דבר לאט עמי לפרסם את הדברים האלה ואותו אגיד לך: מכתבים כאלה אשר הריץ האיש הנודע אלי יבואו יום יום לידי נדיבי עמנו ולידי אנשים אשר לא על נדיבות יקומו, ויען כי פסגנון לשונם ומרוב דברי החבל כמו נכר כי כותביהם כמעט קרא עברית לא ידעו ובשם רבנים יתימרו, גם שכל ישר אתם אין כי יטיחו דברים הסותרים זה לזה והנראים כרחוקים מן האמת וקשיחו לבות נדיבי עם, ושם ארצינו הקדושה (ה׳ ישיב שכותה) כזה על העתועי מעשי השוכנים בקרבה. ואולי אם יבואו דברי תוכחתי בדפוס לפני כותבי מכתבים כהרב מטבריא ומריעין יבושו על מעשיהם ויחדלו מעשות המזימתה עוד. ואם בדבר שענתו אל האיש הנודע נגעתי בקצה עמי בדברי חז״ל לא ללעוג עליהם ה״ו היתה מגמתי, כי אם לשנן להאיש דעת עמי הארץ וקלי הדעת אשר לא ידעו לערוך חכמת קדמונינו ופוק הזי מה עמא דבר היא למען ידע עד מה יחלל שם תורה""ק בהבליו וירחיק מן הביעור. והנני מקוה כי לא תשיב את פני ריקם בבקשתי זאת, הלא ידעתנו לכותב בעד מכ״ע לבני עמנו, ובכן גם תדע כי לא להתפאר בהופיע דברי בדפוס חפצי, כי כבודי ככותב לא חדש עמדי ורב מאשר הוטב למצבי הנשמי הטפותי דברי קבל עם, ליסד כדברי שונג ומשנה ולהועיל כאשר יעצוני כליותי וכונתי לשיש וכברכת החו״ש הנני אני עבדך הצעיר צבי הגרשוני יליד ווילנא S"
021-HZT-1883-02-08-001_Ar_toc_10, קול קורא.,"  קול קורא. עה״ק חברון הובביא בירה שבת תרמץ. אחינו היקרים! עדת ישראל יושבת העיר הקדושה מברון מתוכחת פורשה כשיה, מתחננת וקראת בקול לאחינו בני ישראל שונים ונשיבים לחוש ונחמיל עליה להחיש ישע לה במצבה הרע והנורא אין רופא בעירנו הקדושה, ולא בית חילים, והעיר גאולה לאלהים ואנשים מאחיו בני יברא בה רב - כה ירבו - ובנפול איש למשכב אין איש לגהות מזור מנו, ונפשות רבות ויקרות נפקדו מאתנו בנא עאן ונגזר חלקן מארץ החיים. זה שנים אחדות וגדונינו נהר מקריא לאחינ ומרחמינו להביא ישע לנו בדבר הזה אשר פקוח נעשות תלוי בו, ובשנה החולפת שלחנו ציר מיוחד אחד מבני עדתינו הרב הפכם היקר מוהר""ר יונה מענדילזא הן נ״י לעורר חמלת הנדיבים עלינו, והודות לד׳ דברי בקשתינו לא שבו ריקם כי נתעוררו נדיבים רבים בצרכת בריטניא והאללאנד ויכתבו ידם בספרו ויבטיחו נדבותיהם מהם נדבות עוברות .80 ומהם נדבות קבונות השר יספיקו לשליש ההוצאה הדרושה, אך לרגלי נסיעות שונות נא""ץ לשוב לביתו עוד טרם כלה מלאכתו והדבר עוזינו תלוי ועומד בין הבטחה לפעולה. ובין כה וכה הבכנה תגדל ותעלה, ונוסף על המכנה החומרית נלוה לה גם סכנה מוכרית, כי צר פרש ידו עלינו, המסיתים והמדיתים בעלי ברית המיססיאן הבריטית אשר דשתם פרושה בכל מקום בכנה לצוד דגים במים עבורים, גם עלינו ידם הדה. יודעים הם כי אין רופא בעירנו וחסרון בית חולים יכביד אכפו על חושביה, ויבאו חברונה הם זרוכא אומר אתם להוליך את דלת העם שולל וללכדם ברשתם. העומדים בראש העדה חצרו שארית כחם להפר מחשבתם הרעה והודות לד׳ לע״ע שבו מאתנו בפתי נפש, אבל יודעים אנחנו נאמנה כי נושאים ונותנים, הם את אחז הישמעאלים בתושבי עירנו לקנות מענו חצר גדול לבית חולים מיוחד אך לבני ישראל, ועליו יופקד רופא מומר מבית ומדית, וכסף לא יחסר להם לדבר הזה כי בודישו במכתבי העתים אשר רוחה מדבר מתוך גרונם כה נחוץ יסד בית חילים לבני ישראל בחברון, והוא יצמיח פרי רב למטרתם הנאלחה היא: צדית נפשות ישראל להעבירם על דתם. בזכרנו זאת אסמר שערת ראשינו ועצמותינו תרעדנה, כי הה! מה יהי גורל עירנו הקטנה אם חלילה יצליח חפץ המיססיאן בזה להקדים וליסד נות חולים לבני ישראל בטרם יוסד בית חולים מאחינו, ומרחמינו? גם בירושלם העיר הגדולה אשר בה בית חולים לשרי בית ראטהשילד הי״ו ובתי בקור חולים להמקהלות לבדן ורופאים רבים הנדרשים לדורשיהם בכל יעת. עומד בית החולים אשר להמיססיאן לפוקה ולמכשול לכל בית ישראל ועצומים כל הרוגיו, ואף כי בעיר כחברון אשר רופא ובית חולים אין לה, ובסור רופא אליה כאורח נטה ללון בתרועה יקדמו פניו וכדבורים יסבותו מכל עברים. אבל לא כן בהוסד בית חולים מבני ישראל תחלה כי אז לא יהי מקום עוד למפעלם כי על כן מתנפלים ומתחננים אנחנו לכל קוראי דברינו אלה אשר בידם להביא ישע לנו למהרו ולהחישו. ביחוד בקשתינו ערוכה לכל החתומים בספר שלוחינו למהר לשלוח נדבותיהם ליד הרב החכם א׳ ליי מזכיר חברת אגודת אחים בלאנדאן על פי האדרעססע הזאת: (Rer. A. Lawy Eed. 160 Portsdown Road W. London) בבקשה למסור הכסף להסוכן המופקד בלאנדאן על דבר החסד הזה. ואת אחינו האדונים הנכבדים מוציאי לאור מכתב העתים לב״י ללשונותם בארצותם נחלה כי יואילו לתת מקום בעליהם לקול קורא הזה ויעוררו לבות קוראיהם לחומלה על העיר הקדושה חברון, להצי) חושביה ממות חומרי ומוסרי. אלה דברי ראשי ומנהלי עדת חברון תובב״א. אליהו מאני ס״ט שמעון מנשה בלא״א מו״ה משה זללה""ה משה קמחי ס״ט רחמים יוסף פראנקו ס״ט לוי יצחק סלאנים יהודא ליב סלאנים יום טוב פרחי ס״ט יצחק זאכי ס״ט —"
