article_id,headline,text
021-HZT-1878-02-08-001_Ad_toc_1,," שנה שמינית. — מחירו לשנה בארץ טירקיי 4 מאניירי כסף. באסטרייך 8 פלארין. בצרפת  20 פראנק. בבריטאניא ואמעריקא לידא סטערלינג. ברוסיא 6 רו""כ החפץ להודיע דבר מה לטובתו עליו לשלם בעד כל שורה גרוש וחצי."
021-HZT-1878-02-08-001_Ad_toc_2,, מ״ע יו״ל בכל שבוע יבשר וישמיע כל דבר הדרוש לחפץ לבב איש יהודי מאת ישראל דוב פרומקין.
021-HZT-1878-02-08-001_Ad_toc_3,," על הר גבוה עלי לך מבשרת ציון; הרימי בכח קולך מבשרת ירושלם, הרימי אל תיראי (ישעיה מ׳ א')"
021-HZT-1878-02-08-001_Ar_toc_4,תו ב j JT H J ייני y Q •שר סכסוכי ארץ הק...," תוכן הענינים. פשר סכסוכי ארץ הקדם, ירושלם. חברון. מצב המלחמה. אזמיר. מודעה פרחי הבצלת. דברי אביש""א. יהודא מורא. שופט חכם."
021-HZT-1878-02-08-001_Ar_toc_5,"ו
פשר סכסוכי ארץ הקדם.","  פשר סכסוכי ארץ הקדם. המשך מגליון החולף. „תוגרמה דרשה מאת ממשלות אייראפא להתערב בדבר הפשר זהוב קדוש מוטל עליהן להטות אוזן לדרישתה. „נראה נא ונתבוננה, מה תדרוש תוגרמה מהם משלות האדירות? היא דורשת מהם כי יוציאו לפעולת אדם את החוזה אשר נעשה בהימים החולפים ואשר בחתימת ידיהן אושר וקוים ואשר נפשם תתחובב לכבדו ולחוקירו, הדבר הזה תדרש תוגרמה ולא יותר. מאז החל חריב החלה גם השממה לכסות פני ארץ, בעופרת ואבק שריפה יאבו לפתור את השאלה האריענטאלית. אבל הן בהמשך המלחמה עוד ימים לא כבירים שממת עולם תפסה פני תבל והארץ תהי תהו ובוהו. „נשותה נחקרה ונתבוננה היטיב על מצב המלחמה הזאת, על מטרתה ועל אחריתה. „גם אז בשנת 1853 עת קראה רוסיא מלחמה על תוגרמה, את הטבת מצב הנוצרים כוננה למטרה לה, וטה היה אחרית המלחמה, רפיון עוז תוגרמה, והרחבת גבול הממשלה המאסקאוויטית לחוף הדאנוי וקרבתה להים התיכון. צואת פעטער הגדול תראה בעליל את מטרת הפאליטיק הזאת אשר כבהר המלוכה ינחילות מלכי רוסיא אב לבנו, והוא לבניו אחריו. „רוסיא לא חדלה מעשות כל אשר ביכלתה להגיע אל המטרה הזאת, אם בגלוי או בסתר, אם בכח ועוז או בערמה ותחבולה, אם בדרך הדיפלאמאטיע, ואם בדרך תועבות סוכניה מפיחי רוח המרד בתוגרמה אשר שכרם יקחו מאוצר רוסיא. „המטרה הזאת לא נעלמה היא עוד מעיני כל גרי החלד, עוד בשנת 1768 קראה קאטהארינא השניה מלחמה על תונדמה וברית השלום אשר נכרת אז בקונוק-קאיינארני, שם קץ המלחמה הזאת בשנת 1774 וגם אז אחד מאופני חשלום אשר דרשה רוסיא, היה, כי תאחז בקרים, וינתן החופש לאניותיה בים השחור ואחד האיים בהארשיפילאג ינתן לה לאחוזה, ודעת לנכון נקל כי שתי האופנים האחרונים האלה אך מבוא המה למטרתה העקרית והיא לפתוח לפניה שערי הדארדאגעללען ותעלת הבאספהארוס, אשר אותה תדרוש היום. ומטרתה, והודיעה בקהל רב כי לא תניח לרוסיא לעבור את נהר ארן וגם לא תוכל הניחה למשול במחוזות הדאנוי ולהתקרב לאונ רומעניען אשר זה כמה הדרה רוסיא מבטי עיניה עליהם. בשנת 1853 הגבילה אחדות צרפת ובריטניא את חפץ רוסיא ותשם קץ למאויה העתיקים, והיי תוגרמה הוצלו. ובשלשים לירח מארס שנת 1856 הפיחה אסיפת פאריז רוח חיים חדשים בי תוגרמה וספר החוזה והברית אשר נכרת אז שמה יבטיח במבטח עוז את חייה וכבודה . החוזה ההוא אשר גם אוסטריא ופרייסען נקראו לקחת חלק בו, היה והנהו גם עתה (לבד השנוים האחדים אשר שונו ממנו בלאנדאן בשנת 1871 בעצת כל הממשלות) ספר חוקים ומפעל אייראפי אשר כחוק כללי מוגבל הנהו ולא יעבור. החתומים על כתב החוזה הזה ערבים המה כי כל הכתוב בו יצא לפעולת אדם. בספר החוזה הזה כתוב לאמור; מאמר ז׳. „כל אחד מהצדדים החתומים על כתב החוזה „הזה, יתחובב לשמור ולהגן על שלימות ממלכת תוגרמה ועל „אי תליתה בדעת אחרים וכולם יחדיו ערבים המה זה על זה כי „ימולא החוב הזה, ועל כל דבר אשר עוז בידו לנגוע בקצה כתב „החוזה הזה כי יעשה מאחת הממשלות יחשב לדבר נוגע „לאייראפא כולה״. מאמר ה׳. „אם יקרה מקרה ויפרץ ריב וסכסוך דברים „בין ממשלת תוגרמה ואחת או אחדות מממשלות אייראפא, והפרוד „יגדל עדי יאלצו לקרוא מלחמה אשה על רעותה, עליהן לפנות הראשונה אל הממשלות הנותנות ערובה ויפשרו הסכסוך ביניהן „בשלום ומשפט צדק"" ועתה אם עוד לא אבד כלח על המשפט והכבוד, וחובת האדם והממשלות; אם הדברים האלה לא כמתים יחשבו, חוב קדוש מוטל על כל הממשלות להוציא לאור את המאמר ז' לפעולת אדם. „אין כל תפונה כי רוסיא נכנעה תחת כתב החוזה הזה אן עד העת אשר מצב אייראפא יתן לה החופש לשוב ולעשות כחפצה, אבל מצב טובת הכלל הן לא שונה ברב או במעט. אין דבר אשר עוז בידו להתיר את רוסיא מאגודתה ולפטרה מחובה אשר התחייבה בכתבי החוזה אשר בינה ובין יתר ממשלות אייראפא ורוסיא בעצמה הן נשענה על כתב החוזה הזה טרם פרצה המלחמה פרץ:. אחרי מלחמת קרים נאלצה רוסיא למלאות חסרונותיה, לרפאות פצעיה ולהאסף ולשוב אל איתנה הראשון — כה אמר הנסיך גארטשאקאף — אך בכל זאת השקט לא יכלה ושארית כחה חגרה לעשות הלאה את תועבותיה הנסתרות, ולהפיח רוח המרד בארץ הקדם, בראותה כי אין עוז בידה לאבד את תוגרמה ביד דמה וחובתה לממשלות אייראפא יעצרה מהרע בגלוי לתוגרמה בחרה לה דרך אחר, איך לחלק מעט מעט את תוגרמה למחלקות שונות. רבות עמלה לעצור בעד התקונים וסדרים החדשים אשר חפצה הממשלה לעשות בארץ, ובסתר הפיחה רוח מרד בלבות המאנטענענדינים, תושבי ייריט ויתר המחוזות אשר רוב תושביהן סלאווים המה. „בהיות לרוסיא ציר כאיננאטיעף אשר בתחבולותיו נשמעו דבריו גם בבית מועצת המלך — ויד וחוזה עשה לו עם וועד הפאנסלאוויסטים אשר יורש עצר רוסיא עומד בראשם — עצרה כח לצעוד צעדי ענק קדימה ויותר מחפצה השיגה. כת הפאנסלאוויסטים הזאת יסדה וועדים כללים בקייעב. מאסקווא, ואדעססא, ומאלה נוסדו וועדים פרטים בערים אחרות בשם חברות החכמה וההשכלה נקראו. הוועד אשר מטרתו היה להפיח רוח המרד בלבות הבולגארים, נוסד בבוקארעשט, כהני הסלאווים ומורי בתי הספר הושיטו יד עזרתם להוועד הזה, בשכרם אשר לקחו נעשו סוכני חרש להפאליטיק הרוססית ומפיחי רוח המרד בלבות העם, חליפות המכתבים בין בית מועצת ציר רוסיא בקאנסטאנטינאפיל בין בני הוועד הזה, אשר הוציאה ממשלת תוגרמה לאור אחרי החלה המלחמה, לא יניחו עוד מקום לתפונה בלב כל איש אוהב אמת, כי תועבות רוסיא נשגבו למאד ומטרותיהם היו אך לאבד כלה את תוגרמה. אחרי אשר פרץ הריב בין צרפת ואשכנז, ורוסיא נוכחה לדעת כי שובר גאון עוז צרפת ולא תעצר כח עוד להפריעה ממעלליה דרשה רוסיא מבריטניא להעביר את חוזה שנת 56 תחת שבט הבקורת. ביום גם לירח אקטאבער שנת 1870 כתב הנסיך גארטשאקאף אל הבאראן ברונאוו ציר רוסיא בלאנדאן לאמור; „אדוני הבאראן! המקרים והשנוים השונים אשר נקרו ונאתיו בהימים האחרונים האלה וישנו מצב הדברים אשר נחשבו עד כה ליסוד הפאליטיק האייראפית יאליצו את בית מועצת ממשלת הקיסר להתבונן על התועלת אשר תוכל לצמוח מזה להפאליטיק הרוססית. „בין הדברים האלה יתנוסס החוזה אשר נעשה בשנת 1856 „ואשר נוגע ביחוד להפאליטיק הרוססית״. „באחרית דברי המכתב הזה יגד גארטשאקאף עוד! אחדים „מחוקי החוזה הזה אך על אדנים רעועים הטבע; אייראפא „ותוגרמה החטיאו המטרה הטובה באופנים אחדים; פעמים רבות „חלפו אחדים מחוקי החוזה היותר נשגבים; כי על כן תאמין „ממשלת רוסיא כי לה הצדקה והחובה לדרוש בטול החוק בחוזה „הזה אשר על פיו יוגבל מספר וגודל אניות המלחמה אשר הרשות „לשתי הממשלות הקרובות לים השחור (תוגרמה ורוסיא) לתת „מהלכים למו בים הזה״  לארד גראנוויל בדברו אודות חפץ רוסיא זה במכתבו לסיר בוקאנאן ציר בריטניא בס״ט פ״ב ביום העשירי לירח נאפעמבער שנה ההיא הגיד לאמור: „מטרת רוסיא בחפצה לבטל חוקים „אחדים מהחוזה הנהו אך לרכוש לה הזכות לבטל אחרי כן את כל דברי החוזה״ והדבר הזה נראה בעליל אחרי כן וביהוד עתה, אשר ממשלת רוסיא השליכה את כל דברי החוזה אחרי גיוה כאלו לא היו ולא נבראו לעולם. -"
021-HZT-1878-02-08-001_Ad_toc_6,," o 13. מחיר עלה אחד, פיאסטער וחצי. המאסף חתומים יקבל עשרה למאה: מכתבים בלתי חפשים ישובו לבעליהם."
021-HZT-1878-02-08-001_Ad_toc_7,," Monte Sur la plus haute montagne , messagere de Sion Eleve ta Voix arec force ,enwoyce de Jerusalomi Eleve-laet ne Crains rien. Isaie KL9."
021-HZT-1878-02-08-001_Ar_toc_8,ירושלם," ירושלם הגשם עוד לא חדל, וגם בשבוע הזה הרוח את הארץ ימים אחדים בלי הפונה. מכסף הנאסף במאסקווע אשר הגיע הנה, נתחלק בשבוע הזה לעניי כוללות הפרושים א 30. 3 לכל נפש. הבאראנין בעטהי דע ראטהשילד מפאריז שלחה ליד האדון הנכבד ד״ר שווארץ סך 420 פראנקס לחלק קמח לעניי העם. הרב הנכבד ד״ר סאלווענדי נ״י בדירקהיים שלח עוד הפעם שמנים מארק ליד האדון הנ״ל לחלק קמה לעניי עם השולחים במלאכה ידם.. לבקשת הרב הגדול ד״ר אדלער וסיר משה מונטיפיורי נעתרה החברה שלוחי קהלות ישראל בלאנדאן להוציא עוד הפעם קול קורא לעזרת עניי עמנו בארץ הקדושה והאדון לואים עמנואל סופר ומזכיר החברה החתום על קול הקריאה הזאת אשר נדפסה במכה״ע לב״י היו״ל שמה, יעורר בדבריו הנמרצים את לב אחינו בבריטניא לחוס על אחיהם האומללים מהונני עפר ציון ולהחיש עזרה להם בעת צרה ורעה הזאת. האדון הנ״ל יודיע בתון דבריו כי השר מונטיפיורי שלח עוד הפעם ארבעים לירא ס״ט לרבני ירושלם לחלקם לעניי כל המקהלות. השר המרומם באראן ליאנעל דע ראטהשילד מלאנדא שלח בימים האלה מאתים לירא סטערלינג להאדון הנכבד סי אהרן וואלירו הי״ו פה לחלקם —בידו ולא דרך ממוצע— לעניי כל מקהלות ישראל בירושלם. יהי זכר השר הנדיב הזה ברוך. A"
021-HZT-1878-02-08-001_Ar_toc_9, חברון.,"  חברון. מקרה זר ואיום קרה בימים האלה בעיר קדשינו זמי ברכה ים אשר העננים לא חדלו להריק זה שבון ונדבה, אך ביום ג׳ ויתרו"" לעת ערב התקדרו שמים בעב מים, מטרות ש נערמו כהרי שריפה ברום רקיע הע ענני רג' עוז וגשם סוחף זורמו עבי שחקים כזרם מי נח, כל מעיני  רחובות ומים נפר ו, וב תהום רבה נבקעו, וארו בעודנו השטפו המים שטוף והלוך. ויהי בשעה ה׳ ב ננו, והנה קול מר צורה צלצ שגתינו טרם של נעורים צה לראות באזנינו, וכאשר צעדנו מדלתות ביתינו ה מה זה״, והה! מה עקתה הבאה אלינו „מה זה וע בהלנו מראות! כי המים גאו מאוד עד שהי׳ למי שחו,  נחל אשר לא יעבור ברגל? ומה נעוינו משמוע! קול עללים אשר באו בין משברי וגלי מות, יען כי המים האומ יהם ובחדרי משכביהם, הוי ואבוי: מה רע ומר פרצו נו, הירח הי' גורלינו בלילה הזה, חושך וצלמות כסתה פו זים ם אספו נגהם, חתת קדרה, וכובבי השמיםו ושד משדי, ובעותי יה, פערו פיהם לבלוע ולהשחית פני האדמה. חיל ורעדה אחזתנו היקום מעי הות  ד  כל פנים קבצו פארור, וכל ברכים תלכנה נאקת אבודי נפש הזועקים לעזרה מארבע פינות העיר? בהתחננם אלינו בעינים ראות וכלות ראינו בצרת נפש  , כי אם נצא מפתח להושיעם, ואין לאל ידינו להושי ביתנו וחוצה אזי המים ישטפונו? הה! מה נאנחה בהמה כי גם הם יטבעו ויצללו במצולות ישועו עררי ב מים הזדונים! מה איום ונורא הי׳ שאון המון המים, בעיר החלונים יבואו  בבתים יעלו, ב ישוקו, ב חומה יו בעתתנו, נתקו מורשי לבבנו, אבדה עצה כגנב. פלצוו עפים לבל י' ברר זו ב ד המים  לעצור בי מאתנו זדונם לכלות אותנו? אבל בישע אלקים, הצליח בִּידי האומללים ההם להציל נפשם מרדת שחת, ועזבו הונם  בעליות הבתים. וקנינם, והם ונשיהן ובניהן וטפיהן על והיתה להם נפשם לשלל. הה! בליל זה נדרה שנה מעינינו ותנומה מל ינו ובלב מלא חתת וזועה הכינו לראות מוצאי בקר, ובעינים מפיקות חרדת מות השקפע איש לרעהו, הליל חלפה והלכה לה ואתה גם אימתה ופחד, השחר פרש אורו על ההרים ושמש צדקה ומרפא ארוכה לנפשנו בכנפיה הופיעה יפעת אורה על עירנו לע ם הכלא מן השמים מעינות נוּ,  כפרי גלעד למ תהום יסכרו, ויהי בהיות הבקר השקפנו בעד החלון והנה רומית מות שוררת על פני החוצה, הבקר והצאן הגמלים והאתונות גועו במים? ביום ד׳ וה׳ הלכו המים הלוך קפו וחסור, וביום ו׳ עש""ק נתראה היבשה ואותות חיים על פני הארץ, ופעמי איש ומצעדי גבר, השתקשקו ת ברחובות קריה, איש אל רעהו הביטו בעינים נוז מששון ושמחה. ומרוב המים גם עתה ירוצון ברחובות העיר ובמסילה שוק קוו למו, האח האח! אין בפינו די דו השם מלים להודות ולהלל לעושה נפלאות גדולות ל נפשינו בחיים ולא נתננו למות ולשחת. יהי שם ה׳ מבורךְ ם, ה כי הוא יכאיב ויחבש, כי אפו רגע וחסדו לעו לה׳ ונייחל לו שיהפוך הקללה לברכה ותחת שנת צחיחה עטרנו בשנה ט ומבורכת. העמקים יתעטפו בר וגיל תהגוו ה, הארץ תוציא צמחה, כגן ה׳ זרועי׳ תצמיח גב רועעו אף ישירו. — בני בשר י "" יזה מרדכי רוב הלוי הורוויץ."
021-HZT-1878-02-08-001_Ar_toc_10,"ד
פ
ריד
מכר המלחמה.
ה","  פ ריד מכר המלחמה.  הטעלעגראף מיום השלישי לירח פאברואר מודיע כי שני כתות הלוחמים באו בעצה אחת לשבות מהמלחמה שני ירחים, ובמשך הימים האלה יאספו צירי ממשלות אייראפא אל וויען הבירה לכרות ברית השלום. אופני השלום אשר תדרוש רוסיא, המה; א) רומעניען סערביען ומאנטענעגרא תהינה לממלכות לבדנה, ולא תהי עוד לתוגרמה חלק בחן. ב) בולגאריען תבדל מתוגרמה, נסיך אויראפא ימשול עליה. תחת מחסה השולטאן יעמוד ומס שנתי ישלם לאוצר ממשלת תוגרמה, ג) את הוצאות המלחמה תשלם תוגרמה בכסף או במחוזות אחדות מארצה. ד) שערי הדארדאגעללען, ותעלת הבאספארוס פתוחות תהינה לכל ממשלות אייראפא. בריטניא ואוסטריא העריכו מכתב מחאה גלוי לכל ממשלות אייראפא נגד אופני השלום האלה המנגדים לחוקי החוזה אשר נעשה בשנת 56 בפאריז. אוסטריא מאספת צבאה ותכון למלחמה. שנים עשרה אלף מצבא היונים עברו את גבול ארצם ויפרצו אל תוגרמה. תושבי האי קאנדיא מרדו בממשלתינו הרוממה ויסירו עולם מעליה ויתנו יד להיונים להלחם יחדיו בתוגרמה. ממשלת איטליא שלחה שש אניות מלחמה וצבא רב אל הים התיכון, האניות האלה נגשו אל סאלוניק, וישליכו ענוגם על חופה. ככל הדברים האלה כתובים בהטעלעגראף הפרטי מיום השלישי לירח הזה ובאור דברים אחדים ממנו הסתומים ובלתי מבוארים, ימים ידברו. ר העיר אדריאנאפיל ניתנה להרוססים. חיל צבא תוגרמה אשר עמד בקרבה עזבה ויקח אתו את כלי התותה וכל המוכן למלחמה ואך שבעים איש משוטרי העיר נשארו בקרבה להגן על שלום העיר פנימה ואז באו הרוססים ויאחזו בה. לפי דברת אחדים ממכה״ע התוגרמים נעשה הדבר הזה למען השלום כי מפקד צבא רוססיא הודיע כי טרם תכבש אדריאנאפיל לא ידבר דבר אודות השלום ושביתת המלחמה. ל גם העיר רודוסטו אשר בין אדריאנאפיל לגאליפאלי נכבשה לפני הרוססים, יומים טרם נכרת ברית שביתת המלחמה.  מושל מצרים הוסיף לשלוח עוד שבעת אלפים מצבאו אל קאנסטאנטינאפיל הבירה לעזרת תוגרמה. משמנה מאות עד אלף איש מבני הצבא החדשים יבאו יום יום אל העיר הבירה, מערי תוגרמה בכל מחוזותיה הקרובים והרחוקים. האנשים האלה יוקחו בגורל שלשים למאה מאלה אשר עבודת צבא הניזאמי תחול עליהם והם, מבני עשרים עד ששה ועשרים שנה, החוק הזה חדש הנהו ואך לימי המלחמה נועד, ויצא לפעולת אדם בכל ערי המדינה. גם ממחוז ירושלם יאספו יום יום בני הצבא האלה, אך עוד לא שולחו מהעיר, ויש תקוה כי עתה לא יקראו עוד אל שדה הקרב. יתן ה׳ ותקותינו תמלא ובצל השלום נחסה. ."
