article_id,headline,text
021-HZT-1878-05-09-001_Ad_toc_1,, שנה שמינית . מחירו לשנה בארץ טירקיי 4 מאג'ידי כסף. באסטרייך 8 פלארין. בצרפת  20 פראנק. בבריטאניא ואמעריקא לירא כטערלינג. ברוסיא 6 רו״כ החפץ להודיע דבר מה לטובתו עליו  לשלם בעד כל שורה גרוש וחצי.
021-HZT-1878-05-09-001_Ad_toc_2,,     זרי מ״ע יו״ל בכל שבוע יבע שמע כל דבר ה דרוש לחפץ לבב איש מאת   להרי טראל דוב פרומ- 
021-HZT-1878-05-09-001_Ad_toc_3,," על הר גבוה עלי לך מבשרת ציון; הרימי בכח קולך מבשרת ירושלם, הרימי אל תיראי (ישעיה מ׳ ט׳)"
021-HZT-1878-05-09-001_Ar_toc_4,j V H [ 2 1 T י J י . Q ירושלם .ירושלם ....," תוכן הענינים. ירושלם, ירושלם. תנאי ברית השלום. חדשות שונות. ר ללות. הערות לס' אילם. משפט הכבודה, דבר בעתו. עבר זרחי ה' אנכי. ביאור במדרש. "
021-HZT-1878-05-09-001_Ad_toc_5,," ירושלם. H ביום הרביעי שבוע זה גוע וימת הרב הנאו הגדול מוהר״ר מאיר אויערבאך ז״ל, ובעצם היום ההוא הוכל לקברות בכבוד גדול למאד, כיאות לשר וגדול כי נפל בישראל. בן שבע וששים שנה היה הגאון המנוח ז״ל במותו, וימים רבים שפט את ישראל בקאליש ועוד בקהלות אחרות בפולין הרוססית. זה כשבע עשרה שנה בא ירושלימה, ולפני שנים אחדות נבחר מאת ממוני כוללות הפרושים לרב וראש הכוללות האלה. תנצב""ה. E"
021-HZT-1878-05-09-001_Ar_toc_6,ירושלם," ירושלם גם החודש הראשון לחדשי השנה, חלף עבר, וישל לתחום ים הנצח, ככל ירחי עולם אשר לפניו ואשר יבאו עוד לאות פקודתו לנו. החודש הזה הפיל חתת על המון אדם רב ומפניו חלו ורגזו כל עניי אחינו, ירחים אחדים לפני בואו. הוא הביא דאגה גם בלב רבים מחובבי עמם בארץ פנימה וחוצה לה.  כל רואה ומתבונן על מצב ירושלם בכל ימי החורף תחתיו רגז בזכרו את ירח ניסן כי יקרב לבא; איש לרעהו קרא, מה יהי גורל עניינו ואביונינו בימי חג הפסח, במה יכלכלו נפשות בתיהם ומה יביאו אל פיהם למלאות רעבונם? אך ה׳ אלהים צבאות החונן דל, בעין חמלה השקיף על עניי עמנו מחונני עפר ציון ומהבקי אבניה, ובלב אחינו אשר בגולה נתן חמלה ורחמים לחומלה עליהם, ויעצרו כח להעביר גם את הירח הזה, אך האם נושעו? הנה פנה החורף ערפו לנו, גם הסתיו עבר; ימיו ארכו לנו מאד בשנה הזאת, אשר אף כי שנת בצורת היתה נתעברה אך גם אותם עברנו הודות לה׳, והננו עומדים על מפתן הקיץ ההולך הלוך וקרוב אלינו, ורוח צח אשר החל לטהר פני השמים יפיה גם תקוה בלבות בני האדם, כי יעברו ימי הרעה וימים טובים מהם ימלאו מקומם. התקוה היא המשמחת לב האדם בינונו, ובה ישתעשע בעת אין עוז בידו להעביר כרגע את רעתו ולכן אל ימים הבאים עיניו כלות, ואליהם ייחל כי בכנפיהם אצורה ישועתו, אך מה נורא יגון האדם אם תקותו תהי למפח נפש עוד בטרם תבא, ועוד בטרם השביע נפשו משעשועה!. ובמצב כזה נמצא עתה אנחנו תושבי ירושלם. ימי רעה ויגון נורא היו לנו ימי החורף החולף, רעב ומלחמה הרעו והשחיתו את מצבינו ויהרסוהו עד היסוד, ואך בתקות הקיץ השתעשענו מטרות מים זורמו עבי שחקים, גשמי יורה ומלקוש בעתם ירדו לנו, ויתנו אותותם כי הארץ תוציא צמחה לברכה. באחרית ימי החורף הלכה תקותינו הלוך וגבור אותות שובע וברכת יבול הארץ נראו לכל עוברי אורה, מפקיעי שערים הורידו ראשם, ובדאבון לבב פתחו אוצרות תבואותיהם  ושוק החטים נמלא בר. בין כה וכה קם גם שאון המל לדב ה, שלום שלום נשמע מכל עברים, שטרי הכסף הה מעפר שפלותם, ויחלו לעלות במעלות הקודם, הנער מ ערים השוכנות על חוף ים השחור פתחו שעריהם אשר סוגרו מבא בם איש כל ימי המלחמה, והמסחר גם הוא התעודד וירם ראשו, כל אלה מלאו לבבינו תקוה ויחול, כי הקיץ וימיו  עלינו הטובים ישכיחונו את כל הרעה ותלאה רבה אשר עם בימי החורף הרע והנורא. אך אחה לתקותינו כי נופצה על סלעי תלאות חדשות אשר באו עלינו. סכסוכים חדשים הקדירו את שמי השלום ועננה הרת שאון תה שמי ארץ ומלואה, הקורם מג עוד הפעם לאחור מלחמה ושטרי כסף שבו לירד עשר מעלות אחורנית, מפחד מלחמה חדשה כי תפרץ בארץ, ואשר לפי דברת רבים קרובה הנה למאד הוריד המסחר עוד הפעם לארץ ראשו. ועוברי אורח בבתיהם בלאו כי אין יוצא ואין בא. כל אלה אשר די עוז בידם להאדיב וב תושבי עיר, אשר כל עזרתה בכסף ואוכל מחוץ יובא לה. אין ובאפס הגם מול המחזה שה אשר תחזינה עינינו ביגון לב ותוגת נפש, בעירנו וסביבותיה. זה כעשרת ימים נראה ארבה בגבולינו. שעות אחדות עברה מ נה ועצומה גם על עירנו, אך כאשר בא כן הלך ונשתעשעה בתקותינו כי לא נוסף לראותו עוד, אך בשבוע החולף שב להראות בגבולינו, ומערים וכפרים רבים יודיעו גם בשבוע ה, כי החיל הגדול והנורא הזה ירע וישחית את יבול האדמה ופרי העין.  מערי הגליל ישמיעונו שמועה רעה ונוראה למאד; מחלת האבעבועות פרצה פרץ רב ונורא בהערים האל, ותפל הללים יבים למאד מקרב אחינו תושביהן. הדברים האלה מחצו ופלחו לבב בני ציון, ותוגת נפשם גברה ועלתה למעלה ראש. בפקודת ראש העדה נקראה עצרה ביום השלישי שבוע זה, כל אהלי המסחר סוגרו וכל בתי התפלה אשר בעירנו נמלאו אחר הצהרים אדם רב, אשר מעמקי לבבם התפללו לאל הי כי יסיר ה הזאת מאתנו, ולא נוסיף לדאבה  עוד ה׳ אלהים יחוגן עמו, ומהין מכתו ירפא, ואתמה נדיבי עם ה׳, רחמיכם אל תכלאו, חוסו וחמולו, הושיטו יד עזרתכם לעם נאגה ונאנק מתגרת יד צרות ורעות תכופות ושונות, רחמו נא את ציון אשר תתיפה ותפרש כפיה אליכם, ובקול חודר כליות ולב תצעק אליכם לעזרה; הטו אזניכם ושמעו לקולה, וישמ אלהים. ."
021-HZT-1878-05-09-001_Ad_toc_7,," No 24 מחיר עלה אחד, פיאסטער וחצי המאסף חתומים יקבל עשרה למאה. מכתבים בלתי חפשים ישובו לבעליהם."
021-HZT-1878-05-09-001_Ad_toc_8,," Monte sur la plus haute montagne , messagere de Sion „ Fleve ta Voix ayec force ,enroyee de Jerusalem Elere-la etne erains rien. (Isaie KL. 9.("
021-HZT-1878-05-09-001_Ar_toc_9,"תנאי ברית דישלי
לום"," תנאי ברית דישלי לום אשר נבדתו בס""ט סטעפאן, בין ממשלת רוסיא ותוגרמה. אחרי כי נחשוב למשפט אשר בלי ספק רבים המה אשר תכסף נפשם לדעת תנאי ברית השלום בין ממלכת רוסיא ובין תוגרמה, לכן נשים אותם פה לפני הקוראים כדמותם בצלמם דבר לא נעדר ענגרא א) למען אשר לא תקום פעמים מריבה בין יושבי מאנג את ממשלת השולטאן, חתוו מעתה קו לגבולות הארץ הזאת ויתארו את גבולה כפי אשר התוהו בעלי האספה בקאנסטאנ- טינאפיל בשנה העברה, ועל ידי כן יתרחבו גבולותיה מכל עברים. ולבל תקום מצה ומריכה בהפרידם הגבולות החדשות החליטו כי יאספו אספת אנשי מדע בדבר הזה מיושבי אירופא והמה יחלקו הארץ בקו ויתארו את הגבולים לפי מראה עיניהם וכפי אשר ימצאו לטוב למנוחת יושבי שתי הארצות ולמשלח ידיהם לבל תגע מעתה מלכות אחת בחברתה לרעה. וגם על דרך המים בנחל באיאנא אשר ריב מעולם היה בין עוברי אניות תוגרמה ומאנטענעגרא ישימו בעלי האספה עיניהם להיטיב דרכו ולשום מעקשיו למישור וגרמה תכיר מעתה את ממשלת מאנטענעגרא ב) ממשלת זענעגרא לממשלה בפני עצמה. ומושלי רוסיה, תוגרמה ומאנג  וגר ויושבי הר החושך, וחקו על ספר כתב אמנה בין ממשלת את זכיות איש מאזרחי ממשלות תוגרמה ומאנטענעגרא, בעברו או בהאחזו איש בארץ השניה. ג) מחוז סערביען העתיקה ינתן לסערביען ועד חתימת הברית והחוזה אשר על ידו יסודרו הענינים שבין הסערבים והפפארטע, ישארו הסערבים על אדמת תוגרמה לפי החוקים שבין עם לעם. ד) המושלמנים אדוני אחוזות בהערים אשר נכבשו לפני סערביען, אשר יחפצו להאחז מחוץ למערביען, יוכלו להשכיר את אחוזותיהם או לנהלם על ידי אנשים אחרים אשר יבחרו כחפץ לבבם. קאממיסיאן טורקית וסערבית תוסד, ובראשה יעמד קאמיסאר רוססי, ובמשך שנתים ימים, על הקאממיסיאן הזה לשום סדרים בכל הדברים הנוגעים לאחוזות המושלמנים אשר בארץ. על הקאמטיסיאן הזה לשום סדרים במשך שלשת שנים בדבר המכר משדות ואחוזות אשר הקדש או אחוזות נן, וגם בדבר המושלמנים הפרטים אשר יחפצו למכור  הממשלה את אחוזותיהן לאחרים. עדי יוכרת ברית וחוזה בין ממשלת תוגרמה וסערביען, אשר על פיו יוחקו כל הענינים הנוגעים לשתי הממשלות, ינתנו חופש וזכיות לבני סערביען הגרים בתוגרמה או העוברים בה, כזבות הכללי הניתן לאזרחי ממשלות אחרות אשר בתוגרמה, צבא הסערבים נאלץ הוא לצאו מהמקומות בתוגרמה אשר לא נכללו בברית השלום הזה, במשך חמש עשרה ימים מיום בו נחתם ספר ברית השלום. ה) ממשלת תוגרמה תכיר מהיום את רומעניען לממשל בלתי תלויה בה. ועד אשר יעשה חוזה בין שתי הממשלות האל ישבעו הרומענים גרי ארץ תוגרמה מטוב זכיות הארץ כיתר אזרחי ארצות זרות אשר בתוגרמה. ו) בולגאריען תהי לממשלה נפרדה, משלמת מס להשולטא ונסיך נוצרי ימשול עליה, וצבא מיוחד יהיה לה אשר יאסף מבני הארץ הזאת. גבולי הארץ הזאת יוגבלו מקאממיסיאן מיוחדה אשר תום מרוססים ותוגרמים לפני צאת צבא הרוססים מרומעליען. הקאממיסיאן הזאת תשים סדרים בהחליפות הדרושות להעשות בה, ולפי רוב בני הדתות השונות הנמצאות בה, וכן בסימני כל מקום ובנוגע לענייני התושבים בחפצם ללכת מעיר לעיר ארץ בולגאריען מוגבלה הנה בגבולים כללים על מפת הארץ הנספחה אל ספר ברית השלום. מגבול סערביען החדשה יסוב, גבול בולגאריען למערב הכפר בראנינה עד הרי געגרא ויכלול את הכפרי׳ קומהנובה, קוטשאני, קאלקאנדילין  עד ההר קוראב״י, מהמקום הזה יעביר את נהר ביליסטשינה עד המקום בו יאחד הנהר הזה את נהר קארהדרין, ונסב הגבול משם דרומה לאורך הנהר הזה ולדרך המערבי העובר על כפר אוחרידי נגד ההר לינאם, ומשם יעבור הכפרים גורטשה ואיסטארובו עד ההר נראמוס, ונהר מוגלוניטזה. לאורך כל הנהר הזה ימשך קו הגבול לדרום יאניטזה עד מקום בו יחלו הנהרות בארדאר ונאליקו, ויעבור הנהרות איסטרומה וקאראסו, ועל חוף הים עד בורוגיל. משם יסוב הגבול צפונה מערבית נגד ההר גואלטיפי דרך הגבעות רודאלף הסמוכות זו לזו עד ההר קרוסקובו יעבור את הבאלקאנעס השחורים דרך ההרים אישיקולאגי יפיליון, קאראקולאס ואישיקלאד, עד נהר ארדה. מהמקום הזה עבר הגבול דרך העיר טשערמין, ובעזבו את העיר אדריאנאפיל מחוץ להגבול דרומה, יעבר על הערים סיגוטליאו קארההאמזה אראנאואטקייויי עד נהר טיקיי דירוסי, ולאורך הנהר הזה עד הים השחור, ויכלול את כל מחוז טילגה וערי החוף עד ערי ראנוי ממעל לגבול ראהובה. ז) נסיך בולגאריען יבוחר מאת העם, ובחירתו תאושר ותקוים מאת ממשלת תוגרמה בהסכם ממשלות חוץ. איש מנסיכי משפחות המלכים המושלים באייראפא, לא יוכל הבחר לנסיך בולגאריען. בעת יקרה כי יפקד מקום הנסיך בבולגאריען ודרו יהיה לבחור אחד תחתיו, תהי גם אז הבחירה כאורה הבחירה סיך יאספו אצילי ונכבדי הבולגאריכ ונה. לפני בחירת ד הרא"" אל פהיליפאפעל או אל טירגובה. קאממיססאר רוסי יעמד בראש הנהגת הממשלה החדשה כי תהי מתאמת את חוקי השלום אשר כרת באדריאנאפיל בשנת 1830. בהערים בה יגורו בולגארים ומושלמנים, יונים וואלאכים ועמים אחדים, משפט אחד יהיה לכולם בדעות הבחירה וכן בשליחת ציריהם אל מקום האספה והמועצה בדבר הנהגת הממשלה. ההנהגה החדשה תנתן במשך שנתים ביד קאממיסאר רוססי, באחרית השנה הראשונה, אם יעשה חוזה בדבר הזה בין רוסיא ובין תוגרמה וממשלות אייראפא, יוכלו גם הם לספח ציריהם אל הקאמיססאר הרוססי, אם ימצאו כי דרוש הדבר ה) צבא תוגרמה לא ימצא עוד בבולגאריען, וכל המבצרים העתיקים יהודסו על הוצאות ממשלת הארץ. לממשלת תוגרמה הזכות להשתמש בכלי מלחמה ויתר הדברים אשר לממשלת תוגרמה הנמצאים במבצרי הדאנוי, אשר צבאות תוגרמה כבר  יצאו ממנה לפי חזק שביתת המלחמה אשר נעשתה ביום הר עשר לירח יאנואר, וכן בכלי המלחמה הנמצאים במבצרי שומלה ווארנא. עד אשר יאסף צבא הארץ בבולגאריען, להגן על שלו תושביה, ואשר מספרם יוקצב אחרי כן בהסכם ממשלות תוגרמה ורוסיא, ישארו צבאות רוסיא בהארץ לעזור להקאממיסאר בממשלתו, לערך שנתים ימים. מספר הצבא הזה יוקצב לששה מחנות רגלים ושתי מחנות רוכבים, ואחרי אשר יצאו צבאות תוגרמה מבולגאריען לא יעלה מספר צבאות רוסיא האלה יותר מחמשים אלף איש. הצבא הזה ישלח דברי הודעותיו לרוסיא ומשמה יקבל פקודותיו דרך רומעניען, ודרך הופי הים השחור ט) המכס אשר על בולגאריען לשלם מדי שנה בשנה לתוגרמה יובא אל הבאנק אשר תיחד ממשלת תוגרמה. מספר המכס יוקצב בהסכם ממשלת רוסיא, תוגרמה, ויתר ממשלות אייראפא, באחרית השנה הראשונה מהתיסדות ממשלת בולגאריען לפי ערך הכנכתה מהארצות חסרות למשמעתה. ממשלת בולגאריען מקבלת עליה כל חובות ממשלת תוגרמה לחברת בוני מסלת הברזל מווארנא לרוסטשוק, אחרי החוזה אשר יעשה בזה בין ממשלות תוגרמה ובולגאריען, והחברה הנזכרה, וכן לעשות סדרים בדבר יתר מסילות הברזל אשר בבולגאריען. *) הזכות לממשלת תוגרמה להשתמש במסילות ודרכי בולגאריען להעביר בם את צבאותיה וכלי המלחמה וצרכי אוכל להמחוזת אשר מעבר לגבול הארץ, מזה ומזה. למען הרחק כל הסכסוכים אשר יוכלו לפול בדבר הזה, יעשה עוד חוזה מיוחד ומבואר בדבר הזה, בין תוגרמה וממשלת בולגאריען, כשלשו ורחים אחרי תוחל הממשלה החדשה. רמה אך על צבאותיה הגיזאמי, אך הזכות הזה ניתן לו אין רשיום להעביר, דרך בולגאריען את צבא הכאשי בוזוק הזכות עוד לממשלת תוגרמה להעביר את הפאסט דרך ספר החוזה אשר יעשה, בולגאריען, וגם את קוי הטעלעגראף. ו יושמו סדרים גם אודות שני הדברים האלה יא) המושלמנים או בני דת אחרת, אשר שרות ואחוזות בידם להשכיר הם בבולגאריען ויחפצו להאחז בארץ אחרת או לנהל את אחוזותיהם על ידי אחרים. קאמיססיאנען מבולגארים ותוגרמים אשר יוסדו בהערים הגדולות ויעמדו תחת פקודת קאמיססארען רוססים, ישימו סדרים במשך שנתים ימים  לדבר האחוזות האלה, וכן בדבר האחוזות אשר הקדש או אחוזות הממשלה הגן. אחרי שנתים ימים, ימכרו כל האחוזות אשר אדוניהם לא שלחו לדרוש אותם, ומחירם יחולק בין אלמנות ויתמי אלה אשר מה, כישמעאלים כנוצרים. נפלו בכ י״ב) כל מבצרי הדאנוי יהורסו, ומהיום והלאה לא יבצרו עוד את הערים השוכנות על חוף הנהר הזה, וגם אניות מלחמה לא תעבורנה בו לבד אניות הנהוגות לעמוד בנהר וכן אלה אשר נועדו לשמור את שלום העוברים בו. זכיות הקאמיססיאן הכללי ום הראשון יעמודו. חלק הדאנוי השפל, בע ותקן את דרך המים בים יג) הפפארטע מחיבת את עצמה בלשון שולינא הנשחת במלחמה הזאת ולשלם מכיסה להסוחרים אשר נגרם להם נזק במים האלה בימים ההם ועל זאת תוציא סך חצי מילליאן פראנק אשר תשה בהקאממיססיאן הנזכרת. יד) בארצות באסניען והערצאגאבינא יהיו החקים אשר הקקו ברואספה בקאנסטאנטינאפיל ושלי אוסטריא רוסיא לחק וב ותוגרמה ישגיחו עליהם כי יצאו במהרה לפעולות. ואין עליהם לשלם המסים אשר נשארו חייבים להפפארטע עד תחלת ירח מארץ שנת 1880 ואשר יאצר עד העת ההיא יחסן להיטיב מז הבורחים בעת המלחמה באין הבדל בין הנוצרים להמשולמנים. טו) הפפארטע תבטיח להקים חקי יושבי אי קרעטא כפי הנתן בשנת 1868 על תלם. וכן גם ליושבי הרי עפירוס טהעסאליען ויתר הארצות אחוזת תו זה באיירופא, ולתת הנוצרים חוקים אשר יהיו בהם בשלום. טז) להארמענים אשר יותרו תחת ממשלת הפפארטע באסיה, גם להמה תבטיח הפפארטע להיטיב מצבם ולהגן עליהם מחמם הקורדים והטשערקעסים, בעזוב צבאות רוסיא את הארץ. יז) מחילה גמורה לכל המושלמנים אשר לא נמצאו נאמנים לארץ מולדתם, כן להאסורים וכן להגולים מחוץ למדינה. יח) הפפארטע תקבל את החקים אשר יחקו בעלי האספה בדבר העיר קהאטור. ובדבר גבולות ארץ פרס וארצה. יט) סך דמי נזק המלחמה אשר על הפפארטע לשלם לרוסיא הוא:  900 מולליאנען רובל דמי מלחמה (אשר אכלו חיל הצבא ותכסיסי המלחמה. 4000 מיל. דמי הנזק בארצות דרום ארץ רוסיא אשר סבלו בזה.  100 מ. ליושבי ארץ קוקז. 4 10 מ. לבנו רוסיא היושבים בארץ תוגרמה. סך הכולל 1400 מילליאנען. אך מאשר כי מטה יד תוגרמה ואיננה משגת לשלם הסך הנזכר במזומנים על כן נאות קיסר רוסיא לרצון השולטאן לקחת בעד החלק היותר גדול מהסכום נחלת ארצות: ואלה שמותן. ג) את הסאנדשאק טולטשא בו נכללו כל גלילי, קיליא, סולינא, מאחמודיא, איזאקטשא, טולטשא, מאטשין, באבאדאנה הירזאווא, קיסטענדשע ואיי הדעלטא וכן איי הנחשים — באלה האיים לא תחזיק רוסיא לרשתם אך תחפוץ להחליפם את רומניה על ערי בעסאראביען אשר נפלו ממנה בשנת 1856. את הגבול כמים ואת החק בדבר צידת הדנים תחק קאמיסיאן משרי רוסיא ורומניה במשך שנה הבאה. 0) ארדהאן: קארס, באטום, באיאציד וכל הבל הארץ עד הזאנגאלונה, והיו תוצאות הגבול אחרי עזבו חוף ים השחור מול פסגות דעראניקא נהעקי וכי עד נחל באיאציט מנגב לים קאצלי- ודול. 6) הארצות הנזכרות תקח לה רוסיא מיד התוגר במחיו 1100,000,000 נכיון מדמי המלחמה הנזכרים בתחילה, ואת הנותר מהחוב בלעדי העשרה מילליאן דמי נזק העסקים וה נינים אשר על התוגר לשלם מיד במזומן, ועל השלש מאות מילליאן הנותרים ימצאו ביניהם דרך וסדר איך ומתי תפרענה. 4) העשרה מילליאן תשלמנה כאשר יגמרו החשבונות בארמון הציר הרוסי בקאנסטאנטינאפיל. ב) בכלל תבטיח הפפארטע לשים קץ לכל דיני ודברים בין משועבדי רוסיא ובני בריתה על דרך הש  כא) לאלה אשר לא יחפצו לשבת בהארצות הנכבשות תחת ידי רוסיא נתנה הרשות לעזוב מקומם ולמכור אדמתם במשך שלש שנים. כב) להכהנים ולעולי רגל לעיר הקדושה וליתר המקומות ה הקדושים וכן כסי הקדש מבני רוסיא הנשארים תחת ידי התוגר יהיה ציר רוסיא למגן כג) כל החקים אשר היו בין שתי המדינות בדבר משא ומתן ואשר נשבתו במשך המלחמה ישובו לקדמותם. כד) דרכי הבאספארוס והדארדנעללען ישארו פתוחים לפני אניות סוחר כן בעת השלום וכן בעת מלחמה. כה) צבאות רוסיא יעזבו אדמת תוגרמה בלעדי בולגאריען, אחרי עבור שלשה ירחים מיום חתימת ברית השלום בידי הוד קיסר רוסיא ושולטאן התוגרמים. כו) ועד אשר יעשו סדרים חדשים ישארו צבאות רוסיא בארצות הנכבשות וישארו הדברים כמו שהם מעת הכבישה. כז) וכן תבטיח הפפארטע על דברתה לבלתי הקור ודרוש אחרי פשעי הפושעים והמורדים בה מבני בריתה במשך המלחמה ולא לענוש לאחד מהם אם גם תגלה ערותו כח) תיכף אחרי חתימת כתב האמנה יאספו קאממיסיאנען נעיר אדעסע וסעבאסטאפאל להמיר חשבוים משני הצדדים וההוצאות תי לם הפפארטע במשך שמנה עשר רגלים. כט) החקים האלה יוצעו לפני שני הקסרים ובמשך או עשר יום יתנו למו תוקף ועוז ויחליטו את המקום והזמן בו יאמצו ויקיימו את כל הדברים שרירים וקימים. ו ל כתב האמנה כתוב בידי וחתום בגושפנקא דיליה.  גראף איננאטיעף שאפעט געלידאף שאבדוללא. B"
021-HZT-1878-05-09-001_Ar_toc_10,".
0-
ת שונות.
רשו
  ","  0- ת שונות. רשו    ע""י חברת שלוחי קהלות ישראל בלאנדאן, נאסף לטובת רעבי ערי הקודש מאתים וארבעה לירא סטערלינג, ובשבוע שלפני הפסח קבלו ראשי ה הלות פה את הסך מאה לירא האחרון, הכסף הזה הוא הנאסף מקול קורא השני, לבד הסך חמש מאות וששים לירא אשר נאספו בלאנדאן לקול קורא הראשון, ו ולהו רושלימה בחורף החולף בני הצבא החדש אשר נאספו לפני ירחים אחדים בעירנו. ובסביבותיה, ובעת בשורת השלום שולחו לבתיהם יאספו עתה שנית אל דגלם, ויכונו ללכת אל העיר בירת ממשלתינו. התפונה עודנה תרחף בין שלום ומלחמה. במאדריד בירת ספרד נתכבד אחד מסוחריה היהודים, הנודע בשם פרידריך גאלדבערגער, מאת המלך באות הכבוד הגדול אשר לממלכת ספרד, והוא היהודי הראשון בארץ הזאת אשר זכה לכבוד כזה. נהלת הטיפהום פרצה פרץ רב בצבא רוסיא העומד ברומעליען, ועשרה מאלף ימותו יום יום. גם בצבאה אשר באזיען ירב הטיפהוס להפיל חללים רבים למאד, וגם שנים שלשים מרופאי הצבא מתו במחלה הזאת. —"
