article_id,headline,text
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_1,," כם ל וים HAMAGID חדשות וקורות הימים. גיד ליעקב מהנעשה והנשמע בכל חלקי תבל בין כל יושבי חלד אשר ינעם ואשר ראוי לדעת לכל איש ישראלי לתועלתו ולתועלת השפה העבריה. י. מאתי ס אליעזר ליפמאן זילבערמאן. והאמת והשלום אהבו. (זכרים ח'). שנת העשרים ושתים. — ליק, תרל״ט. בדפוס של האדון רודאלף זיבערט. Lyck. 1878. Schnellpressendruck Von Kndolph Siebert."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_2,תוכן הענינים.," תוכן הענינים. נומ׳ 1. על המדינות בו יאמר מעמעל. לכתבים מבודא-פעסט. לאנדאן. ידיעות אחרונות. הצופה: שירח הים. הערות. מבש״ר אומר. דברי פ״ג. שפוני טמוני חול. אכיל קורצא. ראמאן סיניי. מעט מזער על אדות שתי מחברות קטנות. הודעות. נומ׳ 2. על המדינות בו יאמר. לייפציג. משפטים פרטים לגולי-ציון. לאנדאן. הצופה: משיב כהלכה. מאמר מרדכי. קורות חכמת הבאטאניק. אור מזרחי. מעט מזער על אדות שתי מחברות קטנות. עמק הבכא תקנות עגונות. הודעות. נומ׳ 3. על המדינות בו יאמר. משפטים פרטים לגולי-ציון. לעמבערג. שטאקהאלם. ידיעות אחרונות. הצופה: מגיד דבריו ליעקב. משיב דבר. מב״ג לב״ג. הערה. דברי פ״ג. קורות חכמת הבאטאניק. עבודת האדם. השמים ושמי השמים. לישרים נאוה תהלה. הודעות. תקנות עגונות, נומ׳ 4. על המדינות בו יאמר. שמיגעל. המשפטים פרטים לגולי-ציון. מאנשעסטער. ס״ט פעטערסבורג. בוקארעשט. חדשות שונות.  ידיעות אחרונות. הצופה: מגיד דבריו ליעקב. דברים אחדים. ברר האמת. ירושלים. הערה. הערה קטנה צמחים אוכלי בשר. השמים ושמי השמים. הודעות. תשובה כללית. נומ׳ 5. על המדינות בו יאמר. האננאפער. וויען. טארנאוו. יוסף איננו. ידיעות אחרונות. בצופה: תולדות אליעזר הלוי. בשורה טובה. אזכרה לנפש יקרה. צמחים אוכלי בשר. הודעות. עמק הבכא. נומ׳ 6. על המדינות בו יאמר. ברעסלוי. וויען. המלך פיקטאר עמנואל והיהודים במלכותו. שטאק- האלם. ידיעות אחרונות.  הצופה: תולדות אליעזר הלוי. בשורה טובה. וני טמוני חול. דבר בשם אומרו. בשורת ספרים. הודעות. נומ׳ 7. על המדינות בו יאמר. קעניגסבערג. וויען. סלופצא. הצופה: אל השלום. תולדות אליעזר הלוי. בשורה טובה, הכרזת בית דין. בנין א״ב מכתוב אחד. לשון חכמים. בשורת ספרים. הודעות. נומ׳ 8. על המדינות בו יאמר. לייפציג.  הארשין. שטאקהאלם. ידיעות אחרונות. עט הצופה: אור חדש. וזאת ליהודה. הבין במדרש פלא במשלי: אשת חיל זה משה. הערות על הערות. קול מבשר לאנדויא. שפוני טמוני פול. נסיעת ה. סטאנליי בגלילות אפריקא פנימה. ות ספרים הודעות. נומ׳ 9. על המדינות בו יאמר. קול מארץ אונגארן. פראג. שטאקהחלם. מכתב מקאנסטנ- טינאפעל. טראבלום. הצופה: תולדות אליעזר הלוי. מכתב. אשפוני טמוני חול. המצאות חדשות בימי הבינים. נסיעת ה. סטאנליי בגלילות אפריקא פנימה. בשורת ספרים. הודעות. נומ׳ 10. היהודים ושאלת-האריענט. על המדינות בו יאמר. קעניגסבערג. וויען. וויען. קאנסטאנטינופאלע. מכתב מקאנסטנטינאפעל. הצופה: תולדות אליעזר הלוי. הקול קול יעקב. מי מגידו. המצאות חדשות בימי הבינים. נסיעת ה. סטאנליי בגלילות אפריקא פנימה ניון לנפש יקרה. הודעות. נוע׳ 11. על המדינות בו יאמר. מכתבים איען. הארשין. שטאקהאלם. קאנסטאנטינופאלע. כתב מקאנסטאנטינאפעל. ידיעות אחרונות. הצופה: תולדות אליעזר הלוי. הקול קול העקב. מי מגידו. קצת הערות במגלת אסתר. הערה, דברי אמת. הודעות.  נומ׳ 12. על המדינות בו יאמר. וויען. בודא- פעסט. טארנאוו. שטאקהאלם. אדריאנאטעל. ידיעות אחרונות. הצופהז האמונה, והתבונה. שיר משכיל. תולדות אליעזר הלוי. הודעות. עמק הבכא. א נומ׳ 18. על המדינות בו יאמר. וויען. ארשעמישל. קראקא. מכתב מרומעניען. מכתב מקאנסטאנטינאפעל. ידיעות אחרונות. הצופה: תולדות אליעזר הלוי. מכתב מן הרב הגאון שי״ר זצ""ל אל החכם שד״ל זצ״ל: הקול קול יעקב. הולך רכיל. בשורת ספרים. הודעות. נומ׳ 14. על המדינות בו יאמר. האלבער- שטאדט. קראקא. חדשום שונות. ידיעות אחרונות. הצופה: סדר המערכה. הקול קול יעקב. שני דברים. גירסת הסמ״ג. דברי פ״ג. דצ״ך עד""ש באת״ב. חד גדיא. שפוני טמוני חול הודעות. עמק הבכא. נומ׳ 15. על המדינות בו יאמר. לייפציג. וויען. מאנשעסטער. הצופה: סדר המערכה. הקול קול יעקב. נוספות למאמרי דרך לחזיז קולות. תקונים אל העתקה שלי במאמרי שפוני טמוני חול. בשורת ספרים. הודעות. נומ׳ 16. על המדינות בו יאמר. האמבורג. וויען. הארשין. לאנדאן. ווילנא. אור לישרים. אדריאנאפאל. חדשות שונות. הצופה: סדר המערכה. הקול קול יעקב לשון זכר ולשון נקבה. שפוני טמוני חול. בשורת  ספרים הודעות. נומ׳ 17. על המדינות בו יאמר. קראקא. שיקשא. פאריז. מכתבים מלאנדאן. לאנדאן. חדשות שונות הצופה: סדר המערכה. גם אלה דברי נ״ג. דברי שלמה, איזה הדרך ישכן אור. שנים אני יודע. תשובה מאהבה על שני דברים. נסיעת סטנליי בפנים אפריקא. עמק הבכא. הודעות. נומ׳ 18. על המדינות בו יאמר. וויען. מכתבים מלאנדאן. לאנדאן. באטושאן. באגדאד. חדשות שונות. ידיעות אחרונות: הצופה: אגרת בקורת. סדר המערכה. גם אלה דברי ב״ג. הודעות. נומ׳, 19. על המדינות בו יאמר. וויען. מכתבים מלאנדאן. לאנדאן. שטאקהאלם. קאנ סטאנטינופאלע. חדשות שונות. הצדפה: אגרת בקורת. סדר המערכה. גם אלה דברי ב״ג. נסיעת סטאנליי בפנים אפ- ריקא. אודות בקרת ספרי. הודעות. נומ׳ 20. על המדינות בו יאמר. דרעזדען האלבערשטאדט. וויען. קראקא. מכתבים מבעל פאסט. דריססא. פיאטרא. חדשות שונות. הצופה: אגרת בקורת. סדר המערכה. הערה נסיעת סטאנליי בפנים אפריקא: אודות בקרת ספרי הודעות. נומ׳, 21. על המדינות בו יאמר. בערלין. פאזען. עסטרייך-אונגארן. מכתב מסע, אלגיר. חדשות שונות. ידיעות אחרונות. הצופה: סדר המערכה: עדות נאמנה. הערות קצרות. נסיעת סטאנליי בפנים אפריקא⸗ אודות בקרת ספרי. הודעות. נומ׳ 22. על המדינות בו יאמר. ליק. לייפציג. מכתבים מוויען. חדשות בגבול ישראל. ידיעות אחרונות. קיסר אשכנז נפצע. הצופה: ספריהודית. חדשות מועטות בליטע- ראטור הראוים להיות לבשורה בהמגיד. בענין דבר נחוץ. זה הדרך ישכן אור. נסיעת סטאנלי. בפנים אפריקא. הודעות. נומ׳ 23. על המדינות בו יאמר. קראקא. שטאקהאלם. קוקז. קאנסטאנטינאפעל. ידיעות אחרונות. הצופה: ספר יהודית. משיב הרוח. למרבה המשרה. לקוטים מאמרים. מנחת כהן. הודעות. תקנות עגונות. נומ׳ 24. בשורה טובה לאוהבי „המגיד״. אל הקוראים הנכבדים. על המדינות בו יאמר. ברעס- לויא. פאריז. מכתב מלאנדאן. קוקז. ידיעות אחרונות. הצופה: ספר יהודית. מסע במטרכיא דברים אחדים. דקדוקי תוספות. מנחת כהן הודעות. נומ׳ 25. אל הקוראים הנכבדים. על המדינות בויאמר. הקאנגרעסס והיהודים. פראג. רומע- ניען. קותן חדשות בגבול ישראל. הצוכהו דברים אחדים. אדום. המשית מציזנרוש. מסע במטרכיא. הודעות. עמד הבכא. נומ׳ 26. על המדינות בו יאמר לקורות ארץ בולגאריען ויושביה. ראשקאוו. מכתבים מוויען. חדשות בגבול ישראל. הצופה: דברים אחדים. משכיל על דבר בארץ ערבה. מסע במטרכיא. הודעות. נומ׳ 27. על המדינות בו יאמר. לקורות ארץ בולגאביען ומשביה. עמק הבכא. ידיעות אחרונות מן הקאנגרעסס. הצופה: מערכה שניה. מגיד לקראת מגיד. תמורה. המצאה חדשה בממלכות הטבע. מראה מקום. הודעות. נומ׳ 28. על המדינות בו יאמר. הקאנגרעס והיהודים. לקורות ארץ בולגאריען ויושביה. מפלך פאזען. לעמבערג. מערטער טידוויל. חדשות בגבול ישראל. ידיעות אחרונות. הצופה: מערכה שניה. מגיד לקראת מגיד. אהבת עצמו. הערה. בשורת ספרים, הודעות. נומ׳ 29. על המדינות בו יאמר. לקורות ארץ בולגאריען ויושביה. האמבורג. הארשין. שטאק⸗ האלם. חדשות בגבול ישראל. ידיעות אחרונות. הצופה: ספר יהודית. אהבת עצמו. דברים אחדים. הערות קצרות. הודעות. נומ׳ 30. על המדינות בו יאמר. לקורות ארץ בולגאריען ויושביה. וויען. רוסטשצוק. מכתב מלאנדאן. ווילנא. מכתב מסע. ידיעות אחרונות. הצופה: ספר יהודית. הלכות פסוקות. אפתחת כמשל. הודעות. נומ׳ 31. על המדינות בו יאמר. לקורות אר בולגאריען ויושביה. קעניגסבערג. וויען. שטאק- האלם. אדריאנאפעל. תלמסאן. ידיעות אחרונות. הצופה: ספר יהודית. הלכות פסוקות. אפתחה במשל. הודעות. נומ׳ 32. על המדינות בו יאמר. הקאנגרעסס והיהודים. לקורות ארץ בולגאריען ויושביה. חדשות בגבול ישראל. חדשות שונות. הצופה: ספר יהודית. הלכות פסוקות. מכתב מהרב הגאון שי״ר זצ״ל. זטוטי, זאטוטי, זעטוטי. הודעות. נומ׳ 33. על המדינות בו יאמר. לקורות ארץ בולגאריען ויושביה. מכתבים מוויען. וויען. האר- שין. רוסטשוק. חדשות בגבול ישראל. חדשות שונות. עמק הבכא הצופה: ספר יהודית, הלכות פסוקות. מכתב מהרב הגאון שיר זצ״ל. הודעות. נומ׳ 34. על המדינות בו יאמר. חברת: „חברים כל ישראל״ אוהעלי. מכתב מלאנדאן. חדשות בגבול ישראל. הצופה: מכתב מהרב הגאון שי״ר זצ״ל. דברי שלמה. צדקת הרמ״ב. הנפט. הודעות. נומ׳ 35. בשופר יתקט. על המדינות בו יאמר. אסיפת מלאכי בני ישראל בפאריז. דון יוסף הנשיא ולך קפריסין (berenע) בודא- פעסט. חדשות בגבול ישראל. חדשות שונות. הצופה: ספר יהודית. מכתב מהרב הגאון שי״ר זצ״ל. הנפט. הודעות. נומ׳ 36. על המדינות בו יאמר. דון יוסף הנשיא מלך קפריסין (perenע) מכתבים מוויען. טאדנאוו. שטאקהאלם. אלגיר. חדשות הצופה: ספר יהודית. מכתב מהרב הגאון שי״ר זצ״ל. הנפט. בשורת ספרים. הודעות. הוספה להמגיד. נומ׳ 37. לתקופת השנה. על המדינות בו .)Gyperen( יאמר. דון יוסף הנשיא מלך קפריסין קראקא. לאנדאן. ווארשא. ידיעות אחרונות. הצופה. ספר יהודית. מכתב מהרב הגאון שי״ר זצ״ל. דבר בשם אמרו. הודעות. נומ' 38. אל הקוראים הנכבדים. אל הקוראים הנכבדים לעת צאת השנה. הגיוני המגיד. על המדינות בו יאמר. לאנדאן. ווארשא. ווארשא. חדשות בגבול ישראל. הצופה. מזמור לראש השנה. ספר יהודית. הודעות. נומ׳ 39. אל הקוראים הנכבדים. על המדינות בו יאמר האמבורג. האמבורג. דראהביטש. שטאקהאלם. מכתבים מווארשא. סאן פראנציסקא ידיעות אחרונות."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_3,תוכן הענינים," תוכן הענינים הצופה: אל בת עמי. ספר יהודית. אפתק זוטא. הודעות. נומ׳ 40. חור אדם המעלה, מסע-לגיא- הרפאים. לבוב. דראהביטש. מכתבים מלאנדאן. חדשות בגבול ישראל. הצופה: חג הסכות. ספר יהודית. הוספה למאמר: הלכות פסוקות. הודעות. נומ׳ 41. על המדינות בו יאמר מסע-לגיא- הרפאים. לבוב. דראהביטש. לאנדאן. חדשות בגבול ישראל. הצופה: ספר יהודית. דברי שלמה. הערה. הודעות. בקשת עגונות. נומ׳ 42. על המדינות בו יאמר. מסע-לגיא- הרפאים. ווירצבורג. אלטאנא. דראהביטש. בודא- פעסט. לאנדאן. ירושלים. חדשות בגבול ישראל. ידיעות אחרונות. הצופה: ספר יהודית. שום שכל במקרא. הודעות נומ׳ 43. על המדינות בו יאמר. מסע-לגיא- הרפאים. לקורת היהודים על האי והאדום Ro לאסלויא. וויען. מכתבים מוויען מכתבים מלאנדאן. חדשות בגבול ישראל. הצופה: ספר יהודית. הגהה בתוספתא ביאורי מקראות. תקוני שגיאות. הודעות. נומ' 44. על המדינות בו יאמר. מסע-לגיא- הרפאים, לקורות היהודים על האי אהרום hodus וויען. וראהביטש. טארנאוו. שטא האלם. בוקארעשט. ווארשא. חדשות בגבול ישראל הצופה: ספר יהודית. חקרי לב. בשורת ספרים. הודעות. נומ׳ 45. על המדינות בו יאמר. לקורות היהודים על האי ראהדום .Rodns וויען מכתבים אוויען. דראהביטש. לאנדאן. שטאקהאלם חדשות בגבול ישראל. הצופה: חקרי לב. דברי שלמה. צדקת ישרים תצילם. דברים אחדים. הודעות. נומ׳ 46. על המדינות בו יאמר. לקורת גרוש היהודים, מספרד. דראהביטש. בודא-פעסט ויניציאה. לאנדאן. מכתבים מווארשא. ווארשא. חדשות שונות. הצופה: תולדות פרענקעל. גם אלה דבר ב״ג. דבר בשם אומרו. יש אם למקרא ויש אם למסורת. הודעות. נומ׳ 47. על המדינות בו יאמר. לקורות גרוש היהודים מספרד. לייפציג. דראהביטש. בריסק. היהודים בכוש. הצופה: תולדות פרענקעל. גם אלה דבר ב״ג. חכמת התכונה (אסטרא נאמיע) בעת החיה בשורת ספר. הודעות. נומ׳ 48. אל הקוראים הנכבדים. על המדינות  בו יאמר. לקורות גרוש היהודים מספרד. האמבורג בורא-פעסט. טבריא. הצופה: ספר יהודית. דברי אליעזר. חכמת התכונה (אסטראנאמיע) בעת החיה. הודעות נומ׳ 49. אל הקוראים הנכבדים. נר של וכה. על המדינות בו יאמר. לקורות גרוש היהודים מספרד. האמבורג. דראהביטש. ווארשא קאנסטאנטינאפעל, הצופה: דברי אליעזר. חכמת התכונה (אסטראנאמיע) בעת החיה. בשורת ספרים והודעות. הצופה: יהודית. לימד על הכלל. חכמת התכונה. (אסטראנאמיע) בעת התיה. בשורת ספרים. הודעות. נומ׳ 50. עהב״י. ל.צ. דראהביטש. סט. פעטערסבורג. קאנסטאנטינאפעל."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_4,,"  ודעות. Mehl zu מצות  בהכשר של הרב א״ב״ד ד""ק אינאווראצלאוו. דורך איבעראיינקאממען מיט דער דאמפפמיהלע גראבסקי, ווילקאווסקי אונד קאמפ. צוא אינאווראצלאוו (פראווינץ פאזען) ווירד דיעזעלבע צוא פסח אונטער דירעק  ער אויפזיכט זר. עהרווירדען דעס העררן ראבבינער דר׳ י. קאהן אין אינאווראצלאוו רזעגלים ועהל צוא מצות אונד צוואר פאן 1. יאנואר 1879, אויף פערלאנגען אויך פריהער, פאבריצירען דאס מעהל ווירד נאך דעם זיסטעמע דער בעקאננטען פעסטער מיהלען (האכ- מיללערייא) הערגעשטעללט, דיא קוואליטעט דאהער איינע פארציגליכע. דיא פרייזע ווערדען דען טאגעסנאטיצען ענטשפרעכענד נארמירט. אום דיא ווינשע בעפריעדיגען צוא קעננען, ווירד אום פריאהצייטיגע אנגאבע דעס בעדארפס רעספעקטיווע פריאצייטיגע בע שטעללונג געבעטען. מוסטער, פרייזקאאוראנטע אונד יעדע אנדערע אויסקונפט ערטהיילט גערן דיא מיהלע אונד דער אונטערצייכנעטע J. M. Werner, Deutsch Krone. איבער רעליגיעזען כאראקטער דעס אונטערצייכנעטען ווירד זר עהרווירדען הערר ראבבינער דר׳ הילדעסהיימער, אין בערלין אויף פערלאנגען בערייטווילליגסט אויסקונפט ערטהיילען."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_5,,"  קול אומר קרא העת הקצרה אשר אני מוציא לאור את הקולות הורתני לדעת את תכונת אנש גאליציע ואהבתם להספרות העברית, אבל כולם יתאוננו כי יקר לפניהם המחיר הקצוב על הקול יען כי לפי חוקי מדינתם עליהם לשלם מס מכל עלה אשר תבא מחוץ למדינתם  קרייצער נמצא כי עבור הקול אשר יופיע פעמים בשבוע, ומאה גליונות יוציא בשנה עליהם להוסיף על המחיר ! פלודין שלם. נעתרתי לבקשתם ואשנה בעדם את מחיר הקול מהתחלת שנת 1879 הבאה (שתהיה אי״ה שנה הרביעת לצאתו) ובכל אויסטריא גאליציען והונגאריע יהיה מחירו שמונה גולדען לשנה, 2 גולדען לרבע, ואולם אם יקחו שלשה חותמים על אדרעססע אחת באופן כי נוכל לשלוח כל השלשה תחת קרייצבאנד אחד עם ארקע אחת, ישלמו כל השלשה ביחד עבור רבע אחד רק חמשה גולדען ויעלה לכל אחד בע שנה הקול פעמי בשבוע 1 פלורין 67 קרייצער. מחיר הקול לעם פעם בש וע מו יאנואר 1879 יהיה בכל גאליציען רק ארבעה גולדען. שלשה חתומים ביחד ישלמו לשה לר ע שנה. באשכנז יהיה מחירו מן שנת 79: 20 50. 3 עבור כל מארק. להמקבלים ש : ביחד תחת ק״ב אחד 50 13 מארק עבור כל השלשה לרבע שנה בשארי ארצות מכל חלקי התבל זולת רוססיא וגאליציען 22 מארק לשנה. ולשלשה ביחד 50 ל14 מארק לרבע ברוססיא 9 רו״כ לשנה ולשלשה ביחד 75 ל. 5 מאר כן הכללי ברוססיא היא: לרבע שנה אדרעססע של ה Michael Zipkin, Wilna. האדרעססע של הרעדאקציע: Redaction der Stimme S. Volks Stiinme Königsberg. המוציא לאור את הקול, קול לעם מ. ל. ראדקינסזאהן."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_6,," מה דעה. )K. K. Geldberse in Wien( זה זמן כביר אעסוק בבית מסחר השטרות בווינא ויד לי במסחרים האלה, והנני נכון לכל אשר יבקשו מידי לישא וליתן, לקנות או למכור בעבורם בכל הקנינים אשר יסחרו בבית הזה כמו: באנק-אייזענבאהן - אונד אינדרוסטריע-אק- ציען; פריאריטעטען, גראנד-ענטלאסטונגען, רענטע, לאאזע, וכדומה. וגם במטבעות זהב כסף ורו״כ כחפץ כל אשר יכבדני בפקודתו, ויען כי אך הישר והצדק עשיתי לי לקו, אקוה כי אפיק רצון מאת הבוטחים בי, ויפנו אלי לעת מצוא, ונכון אני ג״כ להציע בכ Börsen ,יום ע״י מכתב או טעלעגראף כרצון כל אחד, את מעמד ומצב השטרות ומחירם eraלפני השואלים, ולשואלי על דבר הבערזע ועניניה אשיב על נכון חנם, ובצ  אדרעססע שלי: כסף לא אשאל עבור זאת. סיני וועלנט. Sinai Welt, Wien, Börse. (הערת המו״ל). הכותב הנ״ל נודע לנו מכבר לאיש אמונים וישר דרך וכל הבוטחים בו בעניניהם לא יבושו מסברם כי יעשה מלאכתו באמונה."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_7,," מודיעה ווארשא, כסליו תרל״ט. הספרות העברית אשר רחבה ונסבה למעלה ראש בזכ הזה וקרני אורה ויפעת הודה שלחה למרחב ארץ לערים גדולות וקטנות יחד מי פעל ועשה ל אלה? הנה רק מכתבי עתים וספרי מליצה ושיר בשפת קודש המה הרהיבו את ספרותנו המה פעלו פעולה עזה ונמרצה לטובתה רק המה נושאיה ויובילוה למרחוק על כנפי גליונותיהם לכל חכמי לב המבינים יקרת ערכה וישבעו מטובה במחיר מצער ויתעדנו ויתענגו בצחות נאומיה ונועם לקחה, בקראם מכתבי עתים חדשים בכל שבוע ושבוע וספרי מליצה ושיר חדשים גם ישנים. ע״כ מודיע אני לאלה אשר לא ידעו אותי כי הנני סוכן לכל מכתבי עתים המגיד ומגיד משנה הצפירה המליץ העברי הלבנון הקול הישראלי קול לעם בשפת זשארגאן) הן לחלקם בווארשא הן להפיצם בכל הערים והכל במחירם הקצוב הידוע לקוראי מכ״ע. כן נמצא בידי למכור בווארשא ולכל ערים ספרי מליצה ושיר וחכמה חדשים וישנים וא״א לפורטם כי רבים המה וכל איש אשר יפנה אלי בכסף והחתימה יגיע אל מגמתו ומטרתו בלי איחור ובלי ערמה ומרמה ח״ו כי רק לסחור באמונה נפשי אשא כאשר יעידון עלי כל יודעי, יהללך זר וגו׳ ולאלה מרחוק אשר אני שולח להם את המגיד אנא להודיעני חפצם בהמגיד ומו משנה לשנת 1879 הבע״ל למען אכלכל דברי במשפט ולא אהי׳ כמתעתע בדרך פרנסת אשר הוכיח לי ה׳ זה כמה שנ כן נמצא בידי יאהרגענגען מהמגיד משניו עברו במחיר זול מאד גם נומערען יחידים במחיר 7 קאפ׳ כל נומער. אלה דברי לכל חובבי ספרתנו אשר בכבודה ובכבודם אתימר כל הימים נחמי׳ צבי טשארנאוויץ ברחוב דזיקע בחצר ר׳ מאיר זילבער נומ׳ 3. האדרעססע: Chaim Dzarnowicz, Warschau, Dzika Strasse Nro. 3, Hause Silber."
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_8,," הודעה סופרנו הנכבד זה שנים רבות הח״ר משה אליעזר פאסטעלבערג הי״ו בוויען נתרצח בטובו להיות סוכן להמגיד שלא עמ״ג לק גם לשנה הבע""ל בעירו ובסביבותיה ו  אשר יחפוץ בהמגיד שמה יוכל לפנות אליו אדרעססע שלון Herrn L. G. Postelberg in Wien, Sechshaus, Gemeinderasse Nro. 4"
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_9,," שנת העשרים ושתים - יוצא לאור פעם אחת! בכל שבוע. מחירו בארצנו 12 מארק לשנה,  3 מארק לרבע. בעסט- רייך, 8 פל׳ ע״זו! לשנה. 2 פל׳ ע״וו לרבע.  בשארי ארצות 20 פראנקם לשנה. —"
044-MGD-1878-01-02-PG001-SINGLE-ORIGNAME_220001_toc_10,, No. 1. ——— כל איש יוכל להשיגו! ע״י כל פאסט-אמט ובוכהאנדלונג בכל   המדינות. כל החפץ להודיע דבר מה ברבים! לטובתו עליו לשלם שכר הדפסה בעד כל שורה! 15 פפ׳  
