article_id,headline,text
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_1,, שנת תשע עשרה — יוצא לאור פעם אחת בכל שבוע. מחירו בארצנו 12 מארק לשנה.  3 מארק לרבע. בעסט- רייך 8 פל׳ ע״זו לשנה. 2 פל׳ ע״וו לרבע. בשארי ארצות 20 פראנקם  בימים האל
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_2,, חדשות וקורות הימים. יגיד ליעקב מהנעשה והנשמע בכל חלקי תבל בין כל יושבי חלד אשר ינעם ואשר ראוי לדעת לכל איש ישראלי לתועלתו ולתועלת השפה העבריה. מאתי אליעזר ליפמאן זילבערמאן. והאמת והשלום אהבו. (זכרים ח').
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_3,תוכן הענינים., תוכן הענינים. אל הקוראים הנכבדים: על המדינות בו יאמר: עסטרייך-אונ- גארן: וויען. פראנקרייך: מסע בריטניא. רוססלאנד: מכתבים מווארשא. אזיען: באגדאד. חדשות שונות: הצופה. - שיר חנוכה: מאת יוסף גיבאנסקי איש ליפסק. השערה חדשה: מאת אברהם שמיערל. לקורות אחב״י יושבי ארץ בעהמען: מאת דוד פאדיעבראד מפראג. הוספה: ת שמונה ימי חנוכה: מאת אליהו עקיבא זימאן. רשימת ספרים: קול מבשר שנת העשרים: הודעה מהמדפיסים ראם בווילנא:
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_4, אל הקוראים הנכבדים,"  אל הקוראים הנכבדים אחרי כי שנת העשרים להמגיד, היא שנת 1876 למספר הנהוג, קרובה לבא, וקוראיו הנכבדים הרבים וכן שלמים נמצאים בכל קצות הארץ, גם מעבר לים ואיים רחוקים, ועי״ז יאחר דרכו עד בואו לידם; לזאת איפא באנו להעיר בזה את אחינו ההם הרחוקים, לבא על החתום עליו במועדו איש איש כאשר הסכין לעשות עד כה, למען יהי׳ לאל ידנו לשלוח להם את עלי המגיד מיד בראשית השנה תמידין כסדרם כל הפסק. אל קוראי המגיד בארצות הברית באמעריקא, לאלה אשר קבלוהו עד היום וכן לאלה אשר יחפוצו להביאהו אל ביתם לשנה הבע""ל הנ״ל הננו מודיעים כי יפנו אדות זה רק אל סוכננו הכולל לכל ארצות הברית היושב בעיר נויארק וזה כתבתו: A. Aerertr. Nro. 44. Jork וישיגו מבוקשם. בקשתנו זו ערוכה גם לאלה מקוראי המגיד שם אשר השיגוהו עד היום מידנו בלי אמצעי, גם הם יפנו אליו וישיגוהו כרצונם. דבר שפתים אך למותר להבטיח את קוראינו הנכבדים כי נתאמץ גם לימים הבאים, אי״ה, ללכת הלאה בדרכנו אשר הלכנו בה זה עשרים שנים לתועלת אחב״י בכלל, ולתועלת שפת קדשנו בפרט, ללחום מלחמת מצוה וחובה עם כל מחללי כבוד אומתנו ואמונתנו הקדושה, כן עם אלה המהרסים בקודש וכן עם אלה החשוכים המחשיכים זהרה בהבליהם ותרמיתם, וד׳ צור המו״ל. ישראל יעזור לנו סלה."
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_5,"ור-
 
המדינות בו יאמר."," ור-  המדינות בו יאמר. (דייטשלאנד). אחרי האסף באי כח העמים באשכנז לבית ועדם הכולל בבערלין לפעלם ועבודתם בעניני הממלכה, האמינו רבים וכן שלמים כי יפרוץ ריב בין הנשיא ביסמארק העומד בראש הממשלה הכוללת ובין נבחרי העם מסיבת חוקים חדשים אחדים שהוצעו לפניהם. כן יצא הקול כי מנויה גמורה ברצון הנשיא לסגת אחור מפקודתו הגבוהה אם לא יחפוצו הנבחרים להסכים אל החוקים החדשים ההם. אמנם כן הוא, כי אין רוח רוב נבחרי העם נוחה מחוקים חדשים אחדים שהעריכה הממשלה לפניהם, ביחוד ביחוס השנויים אשר ברצון הממשלה לעשות במערכת משפטי העונשים בממלכה. כאשר הובא הדבר לפני הועד השמיע הנשיא דעתו ואמר כי אמנם לפי דעתו נחוצים המה מאד החוקים ההם ודרושים לטובת הממלכה, אך בכל זאת לא יסג אחור מפקודתו גם אם לא יתנו לפעלו צדק בפעם הזו, וינסה להציעם שנית בשנה הבאה בתקותו כי אז יוכחו לדעת ולהכיר ערכם. — הנבחר לאסקער בא ג״כ לבית הועד וגם דבר דבריו לפני הועד על דבר החוקים החדשים, בטוב טעם ודעת כדרכו תמיד וברוחו הכביר המעיד כי ת״ל שב לאיתנו ושב ורפא לו לשמחת אוהביו בפרט וליושבי הממלכה בכלל. (ענגלאנד). ממשלת ענגלאנד קנתה בימים האלה מן מושל ארץ מצרים את כל השטרות (אקציען, (מאה ושבעים אלפים שטרות) שהיו לו בחלקו בהתעלה הגדולה שנהפרה לפני שנים אחדות בארצו לחבר שני ימים נחלים ולסל המסילה הישרה על ידה להודו המזרחית והנודע בשם זועץ - קאנאל המחיר שקבל המושל בעדם הוא ד׳ פעמים אלף אלפים לירא שטערלינג. התעלה הגדולה ההיא דרושה לחפץ המסחר של כל יושבי תבל, מפני זה נתנו כל ממלכות הארץ ידן להמלאכה הנמרצה ההיא. עפ״י התנאים שהותנו בין כל הממשלות אז ביחוס הבנין ההוא פתוחה התעלה לכל אניות המסחר לכל הגויים והממלכות אחרי תשלומין מס קצוב לחברת הבונים. ויהי כאשר נודע דבר המקנה הנ""ל ברבים הסב רעש גדול, יען כי על ידו תהי יד ענגלאנד על העליונה בקנין התעלה ההיא. עתה קם הסער לדממה. לפי הנראה עשתה ענגלאנד זאת ברצון כל יתר ממשלות אייראפא האדירות, מלבד ממשלת צרפת אשר אין רוחה נוחה מזה, ומאד צרה עינה לראות כעת כל עניני הזועץ קאנאל מסורים ביד ענגלאנד כמעט כל כה״ע בצרפת צועקי חמס על זה ומחליטים כי תוכל לצמוח רעה גדולה לארצם מדבר זה ברבות הימים. מובן הדבר כי ענגלאנד לא תסוג אחור מפחד צרפת אשר כעת אין כחה אלא בפיה וידה קצרה ""Tlines, למלא רצונה ביד חזקה כבזמן העבר. מכתב-העתי אשר רוח דעת הקהל בענגלאנד דובר מתוכו, מתאמץ להרגיע רוח הצרפתים בענין זה, באמרה כי לא יאונה להם כל רעה, וז״ל: „אף אם נניח כי הזועץ - קאנאל יהי׳ קנין פרטי לענגלאנד לבדה ואין לאחר חלק בו, לא תניה כל מכשול בדרך מסחרה (של צרפת) יען חופש סחר צרפת דרוש גם לטובת מסחר ענגלאנד. גם ביחום דברי המדינה (פאליטיק, אין כל פחד לצרפת מזה. הסיבה העקרית אשר בעבורה התאמצה צרפת בזמן העבר להיות דבריה נשמעים בחצר מושל מצרים, יען הי׳ באמת את לבב נאפאלעאן לפול בגבול ממלכתנו בהודו המזרחית דרך מצרים. עתה איננו עולה על דעת הצרפתים לכונן ממלכה חדשה בהודו הנסיון הורם כי אינם מוכשרים לזה. ארץ אלגיריען באפריקא לנו לעדה על זה, תחת להועיל וד מזקת מאד להצלחתם באפריקא, והארץ היא להם כמחט בבשר החי. ע״כ אין למו כל סיבה להיות שרוים בפחד מענין זה. עכ״ל. רבים מיודעי בינה לעתים מחליטים כי הענין ההוא (קנין שטרות הזועץ קאנאל ע״י ענגלאנד) מעיר אשר ממשלת קותה להציל את מלכות התוגר מהריסה ענגלאנד נואשה מת מוחלטת, בראותה כי אין לה תקוה עוד מהתוגר למנוע את אויביה מפרוץ בגבולותיה בהודו דרך קאנסטנטינאפעל, גדרה הדרך בעדם עיז שהביאה את הזועץ קאנאל בידה. ההשערה הזו ראויה להשמע. לפי הידיעות האחרונות מענגלאנד נראה כי הממשלה שם נתנה צו לכל צבאותיה להיות נכונים בכל דבר הדרוש לחפץ המלחמה, מזה נראה כי נשתה אמונת ענגלאנד בקיום השלום וע״כ מכינה עצמה בעוד יום לעמוד בקשרי מלחמה לעת הנחוצה. טירקייא). מושלי אייראפא עוד מבטיחים תמיד כי השאלה האריענטלית לא תפריע הפעם את השלום הכולל באייראפא לרגלי המרידה הגדולה במדינת הערצאגאווינא לפ הנראה באו כל הממשלות בעצה אחת שלא להתערב בדיב זה, ולא לעזור לא להתוגר ולא לחמודדים, רק לעמוד מנגד ולראות יד מי תהי על העליונה. כן מנויה וגמורה בסודם לאכוף את תוגרמה אף אם תתגבר על המורדים) להקל עולה מצואר יושביה הנוצרים ולמשול עליהם במשפט וצדקה. זאת הודיעו כל מלאכי הממשלות האדירות אל הסולטאן, ומוכן הדבר כי גאלין יהי׳ למלא רצונם על כל פנים בדבר זה. ממערכת המלחמה בהערצאגאווינא מודיעים כי בזמן האחרון היתה יד המורדים על העליונה במלחמות אחדות, והמורדים הודיעו לאנשי הבינים כי לא יניחו החרב מידם עד אשר תמלא תוגרמה כל משאלותיהם. שר צבא המצביא על כל חיל תוגרמה במדינת המורדים עומד בראש חמש עשרה אלפים שלופי הרב רגלים מלבד גדודים אחדים רוכבים על יד עיר Jako) המורדים במספר עשרת אלפים אנשי מלחמה עומדים הכן במקום שהתבצרו בו ומחכים בכל יום לקבל את האויב. מלבד זה שלחו צבא רב למקום אחר לגדור הדרך בעד צבאות התוגה שנשלחו מארצם לתמוך ביד הראשונים. גם המורדים בצפון הארץ מכינים עצמם למלחמה שם. מכה״ע Times מודיע כי הגיעה לו ידיעה ע""י הטעלעגראף כי שמונת אלפים אנשי חיל ילידי הרי החושך (טאנטענעגרא) עם י""ה קני רובה גדולים עומדים הכן על גבול אתבם סמוך למקום המערכה לעזרת אחיהם המורדים עת מטה ידם. מושל ארץ מאנטענעגרא אמר אל סופר מכהע הנ״ל בימים האלה, כי אם הי׳ חפץ מושל זערביען לבא בברית אתו, הנהו מוכן בכל רגע לקרא מלחמה על תוגרמה מבלי שים לב לעצת אחדים ממושלי אייראפא המבקשים ממנו שלא להתערב בריב זה. כן מודיעים מבירת מאנטענערא כי הנסיך לוה מעשירי עם בצרפת סך מיליא וחצי ונתן להם לערבון את יערות ארצו.  "
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_6,, No. 8. . כל איש יוכל להשיגו ע״י כל פאסט-אמס ובוכ- האנדלונג בכל המדינות. כל החפץ להודיע דבר מה ברבים לטובתו עליו לשלם שכר הדפסה בעד כל שורה 15 פפ׳  —
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_7,"ר
 עסטרייך-
אונגארן."," ר  עסטרייך- אונגארן. וויען, צדקו דברי הכז״ל, אין אדם חוטא ולא לו״. בגליון המגיד נו׳ 44 הודעתי בהחדשות שונות מהאסון הגדול והנורא שקרה על מסילת הברזל פראנץ יאזעפס באהן, בין וויען ובין פראג ותשע ב״א חומתו. עתה נודע, נבעו מצפוני מהעושי רשע אלה, למען כי יגנבו דים ולהמוס חיל זרים, למען לשלול שלל ולבוז בז ארבו לדם כזאבי ערב, עשו המזימה בלילה ועמד מנגד, ובשעת המבוכה החישו להציל נפשות, ועל העגלה מהפאסט המלאה לה מכתבי כסף נתנו עיניהם. הצל לא הצילו נפשות, ויתנצלו האמתחתות הפאסט, אשר מכתבי כסף עם סך 16413 פל׳ 60 קר׳ זהו׳ ע""זו הי׳ טמונים בם. צרור הכסף לקחו והלכו בדרך למרחוק, וע היום עקבותיהם לא נודעו. איש אזרח ואדון בית בוויען, נהלה על מסעו בעיר אויסיג על הגבול בין זאקסען ובין בעהמען, ובראותו כי בבעחמן קרבו ימיו למות צוה לביתו כתוב וחתום וימת ביום 27 טען לה׳ העבר אקטאבער ובימים האלה נפתחה הצואה בב״ד וכך הי׳ אומר שפחתו הזקנת בת , שנים תירש 4000 פל׳ זהו׳ ע״זו והכל כאשר לכל, יורש (אוניפערזאלערבע) הזקן ברומה (דער פאפסט) בסך הכל לערך 80000 פל׳ זה׳ ע״זו. ממעשיו הכרנוהו כי קאטאליק נאמן היה. משה אלי עזר פאסטעלבערג."
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_8,פראנקרייך.," פראנקרייך. מסע בריטניא. אמרו חז״ל באתר דמתבעי בר נש תמן רגלוהי מובילין יתיה. וזה אשר נסעתי בימים אלה כי בן חמשה ושבעים שנה אנכי היום ואנסתני ההשגחה לנסוע מסע כבד מפרים לליורפול בקצה ארץ בריטניא אשר גם הראב״ע קרא אותה קצה הארץ ושבתי לפריס בליל י״ג ליום י״ד מרחשון העבר. ואולי יזכרו רבים מהקוראים לטובה את הלילה הזה, כי נשתנה מכל הלילות כי הים היה סועו בסער אשר לא היה כמוהו גם בימי יונה הנביא כי יונה ירד אל ירכתי הספינה וישכב וירדם אבל אני לא רדמתי ולא שכבתי, אבל היתי פעם רוכב ופעם שוכב וגם מזלי כוכב לא ראיתי ואני והים אחים היינו לצרה כי אני והוא הקיאנו כל אשר בקרבנו אל האניה. והאניה לא חשבה להשבר אבל שברי היה גדול כשבר הים ולוא היו הולכי רביל מגלי סוד על המגיד דיינאוו בלונדון לגלות על עוני לאמר כי עברי אנכי ואת אלקי השמים אינני ירא כי אז שאוני והטלוני אל הים. ובלי תפונה נשארו הולכי רכיל בלונדון בעיר רוכלת עמים ויקבלו שכירת רכילת מהרב הגאון האב""ד דאקטר אדלר מיקם פענם כאשר קבל הולך רכיל אחד ממשפחת פריינקל מווילקווישק אשר גילה על עוני לפני הרב הנ״ל וקבל שכרו משלם בעד רכילותיו סיקם פענס או אולי הלכו לעיר מיינץ. ואני ובני אלככנדר נשארנו על האניה, מהעבדים והמלחים לא ידענו מאומה וגם להתפלל לא נשאר לנו כח ועם כל זאת הצילנו ה׳ בחסדו ונמלטנו כעובר מבטן אמו ובאנו לעיר דיעיב בבקר לשלום והפכתי פני אל הים ואמרתי אל הים עד פה אבוא ולא אוסיף עוד ראות פניך עד כי ירפא ד׳ את שברך, או עד אשר הצרפתים והבריטנים ישימו את הים לחרבה ויעברו בתוך הים ביבשה כי יעשו סלונות וכפות תחת חים (טונעלל). והנה רבים מאחינו הגרים בארצות אשר ארצם צר להם לשבת מחמת המציקים ועיניהם תלויות לארץ טובה מארצם ובפרט לארץ בריטניא אשר היא ארץ חפשית לגור בתוכה לכל אשר ירצה באין מפריע שאלו מה הארץ הטובה היא אם רעה השמנה היא אם רזה. אך ידוע הוא לכל העולם כי המה אבות כל חרש חושת וברזל, וראשונים לכל תופשי משוט, ומי כמוהם לבנות מכונות לעלות השמים ולרדת במצולות ימים, ומי כמוהם מביאים סחר כל הארצות מארבע כנפותיה על כן נתנו את הכסף באבנים (בימות החורף בארץ רוסיא אשר לא יוכל איש לנגוע בהם) ולו חיה יחזקאל הנביא בימינו אלה אז ראה כי סחר צור כאין היה נגד סחר בריטניא בימינו אלה. והנה אין בארץ בריטניא בכל ארצות, גדולה בעושר כי אין כעשיריה בעולם וגדולה בעיני כי אין בכל הארצות הולכי ערום ויחף וחשופי שת כבעיר לונדון, גדולה בשכר וגדולה בשכר כי אין בעולם שותי שכר כמו בארץ בריטניא כי למי הכלילות עינים ולמי פצעים חנם אם לא לשבורי בריטניא, ולמי הנאוה והגדולה אך לעשירי בריטניא כי הוא בעיניו קין כי קנה הכל מאת ד׳ והעני חבל בעיניו. הבריטני כפרות. ואם לא קראו אחינו המנהגים האלה בארץ נפוליא כי לא ראו אותם יקראו עתה העתקתי זאת בארץ בריטניא וצרפת ואמעריקא אשר נדחו שמה וישמרו אותם ימצאו חן בעיני אלקים (המשך יבא). ואדם. יאמר: הזמן הוא יקר כממון Tiue is inoney ותחת אשר אמרו חכמי קדם הזמן הוא יקר מכל, יחזיק הבריטני טובה לעצמו כי מחשיב הזמן יקר כממון. הבריטני העשיר יחשיב עצמו כב אלקים ועל העני יאמר הוא אדם להבל דמה. וכמעט בכל יום ימצאו עניים מתו ברעב, ולא נמצא בכרסם לא שאור ככזית ולא המץ ככותבת, ועם כל זאת לא כאלה חלק יעקב ובגוים לא תחשב, כי יין ושכר לא ישתו וגיום לא יתנו למחלומות, וכל מי שלמד אומנות נקיה וקלה בארצות אחירות אפילו מחטא דתלמיותא וצר לו המקום לשבת בארצו מרוב המצוקות ועול המסים וממעוט שכר לעבודתו יכול לבוא לבריטניא, ואם ראשיתו יהיה מצער יש תקוה לאחריתו. ועל המדינה הזאת יאמר באמת: יכול אפילו יושב בטל תלמוד לומר בכל מעשה ידיך אשר תעשה, ולא במסכנות יאכל בה לחם ודגים מטוגנים בשמן יאכל כמעט כבמצרים הנם, ולהם נקי ולבן והקשואים והאבטיחים והבצלים ותפוחי אדמה יביאו מכל הארצות, ובפרט ממדינת הולנד ורבים אשר באו מארצות „סוריא ונפוליא"" ובמקלם עברו את הים, עתה המה ראשי עדה בבית הכנסת הגדול „דוקס פלייס״, וכמוהם בכל ערי בריטניא רובם עשירים או בינונים ומעוטם עניים, והמה האוהבים את הבטלה ושונאים את המלאכה. והקורא את הדברים אלה ואולי לא יתן אומן לדברי ולא דבר ריק הוא, אתן לו אות ומופת כי זה כעשרים וחמשה שנים אשר גרתי בארץ בריטניא נמצאו בלונדון שלשה בתי כנסיות גדולים, וכעשרה בתי מנינים, ועתה נמצאו בתוכה כעשרה בתי כנסיות גדולים וכמאה בתי מנינים ולא שמעתי מאחינו אשר יאמר צר לי המקום לשבת בעיר לונדון כאשר שמעתי אז. וכאשר בקרתי את בתי בליוורפול בימי חג הסכות אשר מלפנים יושביה מבני ישראל לא רבים חיו, ועתה בנו להם שני בתי כנסיות, ומחדש בנו להם בית הכנסת אשר כמעט לא נראה כמוהו ליופי, ואיש אחד אשר נשא לו אשה מאחותינו מבנות נפוליא נדר אלף לטרות שטערלינג לבנות הבימה אשר אין כמוה, ואלף ליטרות על בני העמוד לדורשים לשבתות וימים טובים. ומעתה צא ולמד, ולו עמי שומע לי יקראו וישימו ללבם קצת מספר המנהגים אשר העתקתי מספרי כתב יד בפריז לרבי ישראל הבחור, ואלה המה אפס קצתם כי לא יכולתי להעתיק כולם כי רבים הם. וזה לשונו נהגו בני ישראל הטובים והרוצים למצוא חן בעיני אלקים ואדם שלא ילכו רכיל בעדתם ולא ישנאו איש את אחיו, ולא ידברו לשון הרע איש על רעהו, וקצת נהגו לאהוב דעו כמוהו. הוא מנהג טוב וראוי לשמור המנהג הזה יותר מהביטת ערבה שהוא מנהג נביאים, ונחגו עוד אם ראה אחד מאחיו עובר עבירה אפילו גדולה בעיניו לא ילך אצל הרב דמתא או הדיין, בכדי שיקפה פרנסתו ויהיה נרדף מרבים, ויהיה מוכרח לפעמים להמיר דתו חלילה, כי כבר אמרו חז״ל אלמלא נגרוחו לח״מו הזו פלחי לצלמא, אבל יוכיחהו בינו לבין עצמו אולי ישוב מדרכו הרעה או יתן אמתלא לדבריו. כן נחגו מבני ישראל הטובים אף כי המנהגים האלה אינם כתובים בתורת משה ולא התורה שבע""פ אבל עכ״פ אינם גרועים ממנהגי כפרות בערב יוח״כ וכל ישראל נוהגים מאוד בזה וגם הליכה לתשליך בראש השנה אף כי הסב חלול השם בעיר לונדון אבל מנהג עוקר הלכה ודרך ארץ, ולמה יגרעו המנהגים הטובים אשר העתקתי אפס קצתם מרבי ישראל הבחור ממנהג"
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_9, רוסלאנד,"  רוסלאנד מכתבים מווארשא. (לגומלים חיישינן) הראיתם קוראי המגיד כי מלאה עירנו ווארשויא דעה? קמו נערים „גמולי מחלב״, ויצחקו לפנינו, „לגמול״ ולענוש קשה בלשון מדברת גדולות, את כל הקרב לחוות דעת על במח „המגיד"", וכמעט יפצה איש נבון פיו בדברי בקורת, למען העיר למוסר אזני המטים עקלקלותם, והנה „גמלים באים״ לרפוש ברגליהם את עין הבדולה, ממים החיים הנובעים ממקור לא אכזב, ממקור אהבה נאמנה לבני עמו. ולו ראיתי כי הם „גמלים מיניקות"" אשר להם המשפט לחלוץ שד לצעירים מהם לימים, או „גמלים נושאים נכאת צרי ולוט״ לריח נהוח באף הקוראים, כי עתה החרשתי. אמנם איככה אוכל וראיתי בבוא לים הוללים אשר לא רוחצו למשעי עדנה מחלאתם,  ע ובשפתים מלאים עוד חלב שדים, בוטאים הם כמדקרות הרב כעל גמולות כעל ישלם״. לשום לאל דבר דבור על אפניו, ולהתכבד בקלון רעיהם הטובים מהם, ולהשפיל לארץ עד עפר. כבוד אנשים ישרים ותמימים, אשר אינם שווים להעלותם על „דל"" שפתם. כי ראו נא גם ראו, בא אלינו בנומ׳ 37 נער אחד במאמרו „גמולו בראשו״ לחרף אלפי אנשים עברים, רחמנים „גומלי חסדים המקיימים בכל לבבם נפשם ומאדם את יסוד התורה ועמוד המצוות כלם, הלא היא מצות „ואהבת לרעך כמוך הרבה יותר משאר המפלגות אשר בקרבנו, ואיככה יעוז נער עול ימים לשום את שמם לשמצה על לא דבר על כי גומל נפשו איש חסיד״, ותורת „הנסתר"" לא מצאה חן בעיניו ואם טובה לו תורת נגלים רבים אשר נגלה נגלו לעיני כל באחד הריקים. ישמח בחלקו וידום, ואל יבוא בראש הומיות לשום תהלה באחיו בני עמו אשר לא כמחשבותיו מחשבותיהם! הלא עינים לו לראות כי אין מקום בהמגיד בעד שנאת הכתות ומעולם לא נתן בעל המגיד יד לפושעים להפריד בין אחים חנם. וכמשכיל דורש אלהים באמת הנהו טלרגת יקר הסוב כל הכתות, ואוהב את כלם אהבה שלמה בעבור המדות הטובות אשר תמצאנה בכל אחת ולמען דרכו זאת הטובה אהוב הוא באמת לכל המפלגות גם יחד וזכה לשם טוב בכל תפוצות ישראל. ותחת אשר עלינו לתת שבח והודיה לאלקי הרוחות אשר „גמל עלינו, ונתן בלב בעל המגיד לאחד לבב בני הכתות הרבות אשר בקרבנו לאהבה איש את אחיהו, ולגדור את הפרץ הרחב אשר פרצו הדורות הראשונים בכרם ה׳ צבאות הנה „גמול ידו הדה׳ להוסיף פחם על הגחלים, ועל שפתיו כאש צרבת להרחר ריב בעברת זדון. ומה גם כי לא כימים הראשונים הימים האלה לחסידי ארצנו. הם לא יצוררו את ההשכלה האמתית אשר לא עבטה אורחותיה נגד דת קדשנו, ואשר „נמלתהו טוב ולא רע"". וכבר נמצא גם בין רבניהם יודעי דקדוק. שפת עבר, וכתבי הקדש ערוכים על שפתם; וכמעט אין אחד בחסידינו אשר לא ילמד את בניו השפות המהלכות במחוזנו? ועתה היש לו עוד צדקה לזעוק חמס עליהם? אם לא תדע לך „הגומל לחייבים וטובים כאחת״. צא לך בעקבי המ״ע, יקרא שמה מאמרי „צעירי החסידים ערוכים בטוב טעם ודעת, וכתובים בלי עזרת רב ומורה. „רכב חמור ורכב גמל כמאמרך, ואז תדע להזהר מפנוע בכבוד אנשים יראים ושלמים גם יחד מה לצעירימים כמוך ולמאמרי בקורת? להביא במשפט עם רב. אשר לא זכית עוד להבין ולהכיר את מדותיהם הטובות? שקט ישאנן „שב עד יגמל"" עטך ועד יצמח זקנך! השמר והשקט לבלי דבר סרה על נקי חנם „אם לא גמלך רע״. וכל זה בא לך, מקנאתך כי רבה בבן עירך! המשכיל בממ״ק אשר העביר תחת שבתו (במאמרו הנכבד „גמול הסופרים״) את המשכילים המשחיתים דרכם לבשתם ולבושת ערות עמנו, וגמלם עוד כרחמיו״. לא כפרי מעלליהם המתועבים. ולכן קמת גם אתה להדמות אליו ותחגור הרב הבקורת על מתניך, והנה היא לא כמדך ולא נסית בכמו אלה, ותחין עוד להגדיל עליו עוד ולטפול עליו שקר בנאוה ובוז חרפתו וגדפתו בעלילות עמל ואון ושכחת ליטול קורה מבין עיניך טרם הזכרת אותו ליטול קיסם מבין שניו. בקצרה אענך כי תחת אשר אמרת כי דברי מאמריו לא לרצון המה לכל קוראי המגיד, אנכי היודע ועד כי רבים וכן שלמים בעירנו נתנו לפעלו צדק, וגם מרחוק באוהו מכתבי תודה ותהלה על דבריו המשרים והנאמנים ורק אלה אשר לא הבינו לאשורם, ועמהם גם נלוזי דרך מאלה אשר הוכיחם בשבט עטו, הם רעמו פנים על דבריו הנכחים. ואשר יתאוננו עליו רעיו המשכילים כי פגע בכבוד האיש השם במי האגדות נתיבה, על זה אשיבך, כי לא לך להתעבר על ריב לא לך. הלא כה יאמרו הפולאנים להאדון יכרע אישריבו ברך, והאכר. יוכה שוט על ירך! האין זאת? ולו ראיתי כי אחד המשכילים האמתים תבע את עלבון הגעלב החרשתי. אמנם אתה הנך מתנגד מקצה האחרון המתלבש בעזר משכיל לשליש ורביע למען כלות חציך בחסידי הפי הפשע כת עברתך. לכן שנסתי מתני „להשיב גמול על גאים"" להגיד בפניך קשט אמרי אמת, ולתת לך „כגמולך שגמלת"" לנאמן רוח המגלה סוד מחברים המחבלים כרם הליטרטור, בשיתם ושמירם. ותקותי חזקה כי הלקח הטוב הזה אשר הנני נותן לך היום, ישאר בזכרונך לארך ימים כמשפט גירסא דינקות"", ואם תבוא חכמה בלבך עוד תברכני על תוכחת שפתי לעת כזאת אמנם, שמור פתחי פיך ואל תשכח כל גמולי"" יאתה המגיד דבריו ליעקב! הגד לעמך משפט צדקך, והורם את הדרך הטוב אשר בחרת לבל יבוא עוד כל לץ ונרגן בקהל לך לסכסך עררי צאן מרעיתך איש באחיו, יהיו חסיד מתנגדים או משכילים, אם אך אהבתם שלמה לאחיהם בני עמם, ובשו והסבלנות הברוכה נר לרגלם. כלם אחיך יקראו עצ הם ודגל שלומם עליך אהבה״: כי בגלל הדבר הזה ברכך ה׳ והארכת ימים מכל בני גילך. צמרגליות המכונה ה׳ פערלא."
044-MGD-1875-12-15-PG001-SINGLE-ORIGNAME_190417_toc_10,1ג) ע5 סרוג 0^ > ^עחוח ס^ו ימי 36חס ע^ כ...," 21) על הרוב לא ארכו להפחות האלו ימי שבתם על כסא השררה כי ערבו לדם זה לזה והבלבול והמלחמות הפנימיות מכתות שונות רבו אז בבגראד. וראיתי, רשימה מהפחות אשר שררו בבגדאד משנת אלף קמ״ג למספרם עד זמן הגיעת סלימאן פאשא בשנת אלף קצ""ו על כסה השררה והנה חלפו בזמן הקצר הזה כ""ד פחות ונמצא כי הגיע לכל אחד כשתי שנים ימי משרתו. 22) אחרון הפחות הממלוכית האלו הי׳ דאוד פאשא יליד טפליז בגעארגען והוא משל בבגדאד י״ז שנה והי׳ מציין באוון רוח ועריצות נפש עד כי באחרונה חשב מחשבות להפרד מעל התורקיא וליסד בעראק ממלכה בפני עצמה כמו שעשה מחמדי עלי פאשא במצרים וכמעט גבר ידו על הממשלה בקנשטאנטינופל לולא הדבר הכבד אשר פרצה בבגראד בימי האביב משנת תקצ״א לפ""ק ובחברותה גם הישטף הנורה מהחדקל אשר בעקב המכות השתים האלו חלק רב מבנדאד נתרבה ושתי שלישיות מיושביו מתו אזי עלו משתנות דאוד פאשא לאפס כי נשאר עזוב מעוזריו ועל פאשא הוואלי המשולח מאת הממשלה בקונשטנטינועל גבר ידו עליו ולקח ממננו המשרה."
