article_id,headline,text
021-HZF-1875-04-07-001-20105_toc_1,,   מחירו באשכנז:  14 רייכס מארק לשנה. אז  בעסטרייך 8 פלי לשנה.  וכן לרבע שנה. שכר מודעות:  מכל שורה 20 פפ'.  
021-HZF-1875-04-07-001-20105_toc_2,, S91 מיום  ברוסיא ופולין. א ב לשנה  לרבע שנה 1.50 רו״כ. ביתר הארצות 20 פראנק. באמעריקא 5 דאללאר.  S
021-HZF-1875-04-07-001-20105_toc_3,"ק2תב בקרב עם י ,ישרוץ מכל הדברים הנוגעים..."," מכתב עתי משמיע חדשות  בקרב עם ישרון מכל הדברים הנוגעים בעניני המדינות, דברי חכמה ומדע, ידיעות העולם והטבע.  וויא יוצא לאור אחת בשבוע, מאת .  Urollote hin חיים זעליג סלאנימסקי. ."
021-HZF-1875-04-07-001-20105_toc_4,"תוכן הענינים.
.
ה", תוכן הענינים.  ה דברי הימים. אשכנז: בערלין. יאראטשין. עסטרייך: טאכאו רוססלאנד: ווילנא. וואליניען. מיכאלאוא. רומאניא: בערלאה. ידיעות העולם והטבע- מסלת הפאסיפיק באמעריקא: מאת המו״ל. אויב נורא ומסוכן להאדם: מאת יוסף ליב זאסניץ. עתיד לכדור: מאת אברהם אבא ראקאווסקי (אברבנאל). חדשות שונות. מכתב: מאת אפרים דיינארד (המכונה אדי״ר) הודעות:
021-HZF-1875-04-07-001-20105_toc_5,"דברי הימים.
."," עסטרייך, צרפת, ספרד ופורטוגל לאמר בפה מלא: לא חפצתי כי ישב זה על כסא פטרוס! והנה לא נדע אם אמת הדבר; אבל בלי ספק תשתדל ממשלת אשכנז בבא מועד הבחירה, כי לא תנתן המשרה הזאת על שכם איש אשר יהי נצב לשטן לה על כל הרכינא, כאשר יעשה פיוס האולטרמנטנים באשכנז יאמינו, כי אחרי מות פיוס, יירש את כסאו הגראף לעדעכאווסקי רא כהני פאזען הנודע מכבר לאויב הממשלה ומתנגד לחקיה. אולם הממשלה בלי תפונה לא תתן להשבוי באסטראווא להיות שבוי בוואטיקאן, מיראה פן יקח לו השבוי קרנים לנקום בה את נקמת מאסרו ולהוסיף עוד עצים על מדורת הריב והמדון אשר בין הממשלה והכהנים הקתולים כיום הזה. (פראנקרייך.) בצרפת נתקיימו בימים האלה חקים חדשים אדות חיל הצבא, אשר על פיהם ירבה מספר החיל כעת כפלים מאשר היה לפניו, וגם כלי תותח וקני רובה חדשים תעשה הממשלה הרבה מאד, עד אשר בעוד שנתים ימים יהי לצרפת חיל גדול מאד, כלם מלמדי מלחמה באופן היותר טוב ויודעים לירות בכלי המשחית החדשים לכל משפטיהם וחקותיהם. זה ימים אחדים קם פרוד הדעות בין ראש שרי המיניסטריום ביופע ובין שר המשפטים דיופאר. סבת הפרוד היה לפי דברי מה״ע השם „רפובליק"" אשר כתב ה׳ דיופאר באחד ממכתבי פקודותיו להשרים אשר תחת ידו, כי חפץ ביופע למחוק את השם הזה מן הפקודה ודיופאר התנגד לו. והנה אם כי לפי הידיעות האחרונות כבר עלתה להם לבא לכלל דעה אחת; כי ה׳ ביופע. ראש שרי הרפובליק, אשר בחלה נפשו ברפובליק ומפני שמה הוא ירא, נרצה על אפו ועל חמתו להשאיר את השם רפובליק בספר הפקודות; אבל די גם בזה, כי מצא ביופע את לבבו להתנגד להשם רפובליק, אשר שמו רוב הנבחרים באספה הלאומית בראש ממשלת הארץ, להוכיח לנו כי לא רחוקים הבנפרטיסטים מן האמת, באמרם כי ביום 25 פעברואר (יום קבלת הרפובליק בהחלט) לא נשתנו הענינים בעצם מאומה, כי רק שם חדש קורא להממשלה אשר על עמדה תעמוד וממנו. לא תמוש. הן אמנם אוהבי הרפובליק מגבאים להם עתידות טובות ומחליטים, כי אחרי אשר דברי הימים. . (אשכנז.) לפני ימים אחדים יצא הקול, כי בדעת האפיפיור להתיר להקתולים הגרים בארץ אשכנז את שבועתם אשר נשבעו להיות נאמנים לארצם ולמלכם למען יוכלו להפר את חקי הממשלה באין פחד חלול שבועה לנגד עיניהם; הן אמנם עוד לא נודע אם אמת בפי השמועה הזאת; אבל לפי האמונה אשר ואמין פיוס התשיעי בקדושתו והשנאה הנוראה לממשלת אשכנז אשר תמלא כל חדרי לבבו, הנה יוכל היות, כי יעשה כדבר הזה אשר אין לו שחר. מובן הדבר כי הממשלה לא תמסור אז דינה לשמים ולא תעמיק לחקור אם יש הצדקה להאפיפיור להתיר להמאמינים בו את שבועתם, כי אם תעניש קשה את הפושעים בה ועוברים על חקיה. אמנם בזאת לבד לא תאמר עוד ממשלת אשכנז די, כי גם צופה היא למרחוק ומשתדלת להסיר מעליה את הנגע הזה, את תנואות הכהנים הקתולים, לימים יבואו; ואחרי כי פיוס התשיעי הוא זקן ושבע ימים הנצב ברגלו האחת על ירכתי קבר. על כן תבקש הממשלה תחבולות להפר את עצת האולטרמנטנים החפצים להושיב אחריו על כסאו איש כלבבם אשר ילך בדרכיו ויהי גם הוא עוין לאשכנז כל הימים. באחד מה״ע היוצאים בעיר רומא מודיעים, כי קיסר אשכנז אומר לקחת גם לו זכות המחאה בבחירת האפיפיור, למען יוכל גם הוא כמושלי פקודות דיופאר נתפרסמו בתמונתן הראשונה הנה יהי הדבר למשל ולאזהרה לשרי הארץ, לבל יהינו לעשות דברים נגד הרפובליק; אבל עד כמה פעמים ראינו בצרפת כי שרי המחוזות והפלכים יעברו על פקודות שר הממשלה אשר עליהם, ומה גם כעת, בידעם כי יד ראש המיניסטריום תכון עמם בסתר. (שפאניען.) בימים האחרונים החלו להקות רבות מצבאות חיל דון קרלוס להרים את הדגל הלבן על מחנותם לאות כי שלום להם עם הממשלה ולא יצאו עוד לריב נגדה, ורק לא נרצו לעבוד בחיל הממשלה, מיראתם פן יתנפלו הקרליסטים על ביתם וילדיהם ויכום הרם. „המלך קרלוס"" הודיע זה לא כביר כי כל המדרגות הגבוהות ואותות הכבוד הרבים אשר נחל הגענעראל קאברערא בכל מלחמותיו, מעתה יהיו בטלים ומבוטלים, כאשר יעשה לכל פושע ומורד במלכו. הדבר הזה נתן קטורה באף הגענעראל לכתוב לדון קרלום כדברים האלה: „בצאתי בצבאותיך, אדוו לא נשבעתי לך ולא קבלתי על עצמי להיות לך עבד נאמן כל הימים; על כן בקבלי עלי עול המלך אלפונסו לא היה לך כל זכות ומשפט להטיל עלי ענש כזה, אשר רוב שרי החיל יבחרו להסגיר חייהם לממיתים משאת עליהם חרפה כזאת. מעשיך אלה יצדיקוני עוד יותר, אם גם בלעדי זה הצדק אתי, והקרליסטים אשר תחת דגלך המה ידעו את ערך מעשיך לשלם לך כאשר גמלת עלי; אולם אם אתה לקחת ממני בלא משפט את אותות הכבוד אשר קניתי לי בדמי הנה פצעי הרבים הם יהיו לעדות נאמנה על עבודתי אותך באמונה ובתם לבב. ישפט נא האלהים בינינו ויהפוך לבך לאהבה את ארץ מולדתך, לבל תעשה אתה כלה""."
021-HZF-1875-04-07-001-20105_toc_6,אשכנז.," אשכנז. ברלין. זה כשבעה שבועות הודיעו כל מה״ע לכל לשונות איראפא את דבר מחלת הנבחר עדוארד לאסקער רוב יושבי אשכנז חכו בכליון עינים לראות את הנבחר האהוב הזה שב לאיתנו ולעבודתו. מערים ומחוזות שונים, וביותר מדרום אשכנז, באו מכתבים לאלפים אל האגענטור של הידיעות הנשלחות לכל קצוי ארץ ע״י התלגרף ויבקשו מאתה להודיע בכל יום יום את מצב לאסקער והליכות מחלתו, וגם בעיר ברלין משכה מחלתו עליו את עין כל העם, ורבים מאד היו הדורשים לשלומו יום יום עתה הנה רפתה מחלת לאסקער מעליו, לשמחת לב כל אוהביו ומכבדיו הרבים ויש תקוה חזקה כי יקום ויחי מחליו; אולם לאשר רפו כחותיו מאד. לכן עוד יעברו ימים רבים, ואולי כשנה תמימה, טרם תהי לאל ידו לעבוד את עבודתו בהרייכסטאג כמקדם. ואראטשין. הפרנס לעדת ישראל בעיר הזאת, מקום מולדת לאסקער ה׳ גאלדרינג, נושא זה מכבר על שכמו גם משרת ראש העיר (בירגערמייסטער) ופקיד הפאליצייא; עתה נתנה עליו גם כהונת הפקיד העומד מצד הממשלה לסדר נשואי האזרחים (שטאנדעסבעאמטער), ולרגלי משרתו זאת מחויב יהי לסדר גם נשואי נוצרים. זה לא כביר פקדה הממשלה על ה׳ גאלדרינג להביא במשמר את הכהן הקתולי בקסאנץ אשר עבר על מצותיה ולהביאהו ליאראטשין. הלאנדראטה הציע לה׳ גאלדרינג לתת לו אנשי חיל למשמר מפני הקתולים במקום ההוא אם יחפצו להפריעו ביד רמה; אולם הוא לא חפץ בזה, כי אם הלך לבדו אל הכהן, וינהל את הדבר במועצות ודעת, עד אשר עלתה בידו לקחת אתו את הכהן לעיני כל הקתולים ולהובילו יאראטשינה, ככל אשר פקדה עליו הממשלה. (Jsr. Woch.("
021-HZF-1875-04-07-001-20105_toc_7,עסטריי-," עסטריי- טאבאו. הרבנים מעיר הזאת פנו בבקשתם אל בית מועד הנבחרים לתת להם משען כסף, כי דלה קופת הקהל מתת להם די צרכם. הנבחרים מסרו את דבר הבקשה אל הממשלה, והיא צותה לחקור אחרי מספר הרבנים ההם, אחרי מצבם ותהלוכותיהם, ולפי הנראה תמלא את חפץ המבקשים."
021-HZF-1875-04-07-001-20105_toc_8, רוסלאנד,"  רוסלאנד ווילנא. במה״ע הרוססי „סאוורעמענניא איזוועסטיא"" מודיעים מעיר הזאת את המקרה הנורא הזה: „אשת העברי ע. העושה מסחר ביין, אשה רכה בשנים (בת כ״ה) אשר מלאו לה ימי הדיונה באה עד משבר ביום 6 (18) מערץ ותלד ובעלה לא היה בביתו, כי נסע על ימים אחדים לעיר הסמוכה קאוונא; ויהי כאשר עיפה נפשה מרוב חולשתה אחרי לדתה, ותבקש מאת קרוביה ומיודעיה להודיע לו ע״י התלגרף את הנעשה אתה ולבקשה. להחיש את ביאתו. האנשים לא מלאו לאיזה סבה אחרי בקשתה אך תחת זה שלחו לקרא לשני רופאים עברים, שם האחד ט. ושם השני ס, ואחרית כל מועצות הרופאים האלה ותחבולותיהם היתה כי ממחרת היום נשארה החולה בלי כל סמני חיים. העומדים עליה גזרו אמר, כי האשה מתה ויאמרו להשיבה לאדמתה ביום ההוא, ולתכלית הזאת בקשו מאת הרופאים הנזכרים לתת להם תעודה, כי מתה האשה ביום שלשום, למען יוכלו להובילה לקברות. הרופאים, כמנהגם, מלאו אחרי בקשת האנשים מבלי חקור ודרוש אם באמת גועה האשה או שגו האנשים במשפטם. אנשי אמונים אשר ראו את האשה בעיניהם, ספרו כי רק בזה נסו העומדים סביבה לראות אם מתה באמת, בשימם נוצת עוף בנהירי אפה, וכאשר ראו כי חדל כח הנשימה מהרו להשכיבה על הקרקע. אחרי שעות שתים הובאה האמללה אל עברי פי קבר בחצר מות אשר לעברים. ויהי כאשר החלו לטהר את בשרה במים המים, והנה חיל וזועה! המתה התנערה פתאום מתרדמתה ותשב על השלחן, ותחל לבבות ולהתחנן לכל הסובבים אותה לבל ימהרו לקברה חיים, רק יביאוה אל חדר חם להחם את בשרה. הרואים הנמונים מפחד מהרו למלא את בקשתה, ויחישו גם כן לקרא לשני הרופאים ההם אשר כבר חשבוה ביורדי קבר. הרופאים אשר מהרו לבא והביאו אתם גם סמי רפואה, צוו להקיז להאמללה את שארית דמה, ויתנו לה גם מן הסמים אשר בידם. אנשים רבים אשר היו במקום המעשה ספרו, כי החולה התנגדה בכל מאמצי כחה לקבל התרופות האלה, כאלו כח שמירת החיים הנטוע בנפש כל חי נבא לה כי לא תעלינה ארוכה לה; אבל הנשים אשר היו שם הקיפוה בתוכחותיהן ובזעקותיהן ותכריחנה אותה למלא את דבר הרופאים. שתי התרופות האלה החישו להראות את פעולתן כי אחרי עשרה יגעים סגרה האשה שמורות עיניה ותאסף אל עמה באמת, ויקברוה שם ביום ההוא״ את הדברים האלה קראנו במ״ע רבים היוצאים בערי המלוכה פעטערבורג ומאסקוי והנקראים בכל מרחבי ארץ רוסיה. היאמן, כי בירושלים אשר בליטא נעשה כדבר הזה? מה לכם תדכאו עמי? וואליניען. עוד לא נרפאו עניי בני עמנו מהמכות אשר חלה בהם החרף האיום בשנה הזאת, עוד תרעדנה עצמותיהם מזלעפות רעב וקרח נורא והנה הימים הנוראים הולכים וקרבים אליהם בצעדי ענק עליו, גם בהתגוללו בעצמת מכאוביו, בראותו רעיו עומדים עליו ומדברים על לבו דברי נהומים; גם מחלתו לא תכביד עליו אכפד עד למאד בראותו כי לא לבדד ישכון. ב) בני הבית האומללים אשר ידיהם מלאות עבודה כל היום ישכבו כל הלילה באין פחד ומרך. בחסד הגדול הזה לא יושם פדות בין עשיר ועני; כן גם אנשי החברה ימלאו תפקידם באמונה בבא ליל משמרתם ולא יאמר הקצין: עשיר אני! נברא רבא אנא! יברך ד׳ חילם ופועל ידם ירצה. — לבד זאת, לעיר הזאת נתכנו עלילות, וכל הערים הקטנות הקרובות אליה, לא תשוינה לה בסדריה הטובים. בית „תלמוד תורה״. בן ארבע מחלקות, ועליהן הוקמו על מורים נאמנים, הנערים ילמדו שמה: מקרא, גפ״ת על סדר נכון, ושעות שתים ילמדו כתב עברית) ומלאכת החשבון; ואסף הספרים אשר בבית המדרש הגדול, המכלכל בתוכו ספרים רבים ושונים, מפרשי גפ״ת, שו״ת חדשות גם ישנות, ספרי מחקר, ספרי מדע, שני אלה יפארו את העיר. וכלו אומר כבוד להחכם השלם ר׳ ישראל טראפ. כי אך הוא האחד אשר עמל ויגע לעשות סדרים טובים בלמודי בני העניים, גם השתדל למאד לקבוץ ספרים יקרים ומועילים, ישלם ד׳ פעלו. לומדי תורה רבים בה, שומרי אמונה ואוהבי השכלה יחד. תקותנו חזקה, כי שוחרי מדע אשר יש בקרבה הם ישקדו לעשות בה עוד סדרים נכונים למען יוכלו בני העיר הזאת לחנך את בניהם על ברכי ההשכלה הנחוצה מאד לחפץ הזמן הזה, כי אם טובת ההשכלה וטובת בני עירם ידרושו, הלא עליהם להבין, כי לא המדרש עיקר אלא המעשה. חיים וייצאוו יליד סוויסלאץ. הימים אשר כמות לא ידעו שבעה ובלי חמלה יבלעו און והון רב, הימים אשר עליהם נשא הרי״ל גארדאן משאו: „הה, שבוע אחד יהסול כחנמל, יגיע ימים רבים ושכר ירחי עמל״. הימים האלה המה ימי הפסח. הנה האורחים האלה משמשים ובאים וכל בני ישראל, ואפילו העניים שבהם, מוכרחים להכיר בשבילם מצות, יין וכלים מכלים שונים; ובכן עיני עניינו אשר החרף הוביש כל מעיני כספם ויבוקק כיסיהם הולכות וכלות מבל דעת מאין יביאו כל אלה? אך בעודם עגומים ונעצבים לימים הבאים, רבני הערים הקטנות יושב ודואגים להם בסתר אהליהם ויחשבו עליהם מחשבות לטובה. התדמו קוראים יקרים כי יבקשו תחבלות איך ובמה יקלו את עול המחסור מעל צואר אחיהם האמללים? או יחתרו להתיר להם דברים אחדים שאסרו עלינו אחרוני הפוסקים משום חומרא יתירה או גזרה לגזרה? לא! — חללה להם מעשות כדבר הזה כי לא את מחדשים חלקם ולא בין מתקנים נפל להם חבל אך ידאגו לאחיהם פן יכשלו ח״ו באסר ברת ולכן יגזרו עליהם גזרות חדשות, קשות אכזריות שאין הצבור יכל לעמוד בהן. ידעו ד״מ שיש לאל יד העניים לנקות הטים לפסח ביומא דשוקא במקח הזול גם יוכלו לטהון את החטים האלה באחד בתי הרחים במחיר לא רב ויחרדו לנפשותם פן תכרת, יען וביען כי החטים לא נשמרו כראוי ובתי הרחים לא נתכשרו די צרכם; ועל כן יגזרו עליהם שלא יקנו חטים רק מאוצרו של פלוני ופלוני ויטחנו אותם בבית הרחים של פלוני ופלוני דוקא המוחזקים לאנשים כשרים ונזהרים מן החמץ. ואותם הפלונים המוחוקים לכשרים ידעו איך להשתמש בזכות (פריווילעגיום) הנתונה רק להם לבדם ויוקירו את השער ובכל פה יאכלו את שאר עמי ועורם יפשיטו מעל עצמותיהם. ולו גם נתכונו הרבנים האלה לש״ש, אף או חשבנו לנו לחובה להזכירם, כי היה להם לשום אל לבם שהתדרה חסה על ממונם של ישראל ותתן להם חקים ישרים שיחיו בהם ולא שימותו בהם וכי גם בלעדם יש לנו חמרות וגזרות הרבה מגאונינו הקדמונים, ובני ישראל בעצמם נזהרים זהירות יתירה במאכלי הפסח ואין מ הצורך כלל לגלגל עליהם עוד גזרות חדשות להרבות כושל ולהכביד אסר; אולם מה נאמר עוד עתה אחרי שמענו רבים מרגנים שהרבנים המחמירים האלה את מוכרי החטים ומחזיקי בת הרהים יחלקו נחלה וכיס אחד לכלם? הה, על זאת ידוה לבנו על אלה תחשכנה עינינו על כבוד התורה שיחלל בידי העושים את תורתם קרדום לרוצץ בו ראשי דלים וכוס לשתות בה דמ אביונים. עד אנה תאבדו ותפיצו את צאן מרעיתכם? עד אנה תנהגום אחרי המדבר בין הרים שובבים? עד אנה תכבידו על עמכם עבטיט בחמרותיכם וגזרותיכם ולא תיראו פן יפרקו עול וינתקו מוסרות? עד אנה תובישו כל ששון וגיל מקהל עדת ישרון ותהפכו מועדיהם לאבל וימי חגיהם לעצב ומגינת לב? השיבו בן נר. רבנים אל לב, התעשתו והתאששו! — מיכאלאווא (במחוז ביאליסטאק), כ״א אדר שני. גם בעיר מצער יש אשר התשוקה להטיב ואהבת אדם מצאה לה מקום בלבות יושביה. בעיר מולדתי סוויסלאץ במחוז וואל קאוויסק, נוסדה זה כארבע שנים, חברה בשם לינת הצדק״ אשר מספר חבריה יעלו יותר ממאה, ושמה נאה לה, כי על אדני הצדק הטבעה, ועל עמודי החסד כוננה. תכלית ומגמת פני החברים לשבת כל הלילה בבית אשר יפול בו אחד על ערש דוי. שלשה חברים יעמדו על משמרתם אצל החולה, כל הלילה לא יתנו שנה לעיניהם וישרתוהו בכל אשר ידרש לחפצו. למותר הוא לתאר את החסד הגדול הצומח מזה, א) לא יפול לב החולה"
021-HZF-1875-04-07-001-20105_toc_9,". 
.
רומניה."," .  . רומניה. בערלאד. במים האלו הביאה הממשלה לפני הועד פראיעקט חדש לשנות איזה סעיפים בחקי, פאליצייא רוראלע״ משנת 870; ולעצור בעד משאלות איזה מלכי אירופא, לנתק מוסרות הסעיף השמיני מחקי הליצענצע מעל שכם היהודים ואתה בסוף סעיף אחד מהסעיפים אשר שנתה בחקי פאליצייע רוראלע, אשר יהי׳ בכחו לפרוק עול הסעיף השמיני הצורר את היהודים בזכות הליצענצע. השינוים הללו נשלחו ונמסרו על יד סעקציאן, ובהוסדם יחד שמה, לא נתקבל הסעיף הכונן לבטל ולהסיר הסעיף השמיני מהליצענצע! היועצים אספו רבים מהנבחרים אל האטעל אחד ויעשו להם משתה שמה, וישאו ויתנו עמהם על אדות הכרת הסעיף 8 הזה, אולם הנבחרים כלם אך האזינו לקול באיארעסקא וקארפ הדובר אליהם, ולא ענו דעתם למטוב ועד רע. עתה נראה אם יבא הדבר לידי הויכוח הגלוי בבית הועד, ואיך ידברו בו אויבינו בשער? — חז״ל אמרו: דברים היוצאים מן הלב נכנסים אל הלב״ ואנחנו רואים בכל אשר עשתה ממשלתנו עד כה, אם אך תגיד להנבחרים חפצה בלב שלם, יכנסו דבריה אל לבם, גם אם חלק לבם, גם אם לבם כל עמם! אכן, כמו עשו היועצים בדבר הזה אך למראית עין אירופא, למען יוכלו להתנצל עצמם לאמור: עשינו הכל! על כן לא הפיקו רצון הנבחרים — ולוא הגידו להם בתום לבבם, לא עורים אנחנו ועינינו רואות יום יום אשר כאסוף בצים עזובות תאסוף הממשלה דעות רוב שני בתי הועד ולכל אשר תחפוץ, גם *) אתפלא מאד מדוע לא ישתדלג הגבאים להקים עליהם מורה, אשר יורם שפת רוסיא מעט. הכותב. לדברים הנוגעים נגד הצלחת וטוב הארץ, ועומדים ברומו של הפאליטיק הרומאני, תטה את דעתם, ואין פוצה פה לסרב או למאן! א.ט"
021-HZF-1875-04-07-001-20105_toc_10,"להוליכער
(ל
.J-וה Lу112"," להוליכער (ל .J-וה Lу112 מסילת הפאסיפיק באמעריקא. בין רוב מסילות הברזל אשר הלכו ונתרחבו על פני היבשה בכל הארצות והמדינות, והעוברות כיום בכל חלקי הישוב ומשפחות האדמה, אחת היא היותר גדולה בעולם, אשר לה התפלאו וישתוממו הנוסעים עליה, והיא המסילה הגדולה באמעריקא הנקראת בשם פאסיפיק באהן, ההולכת מים עד ים, מן העיר באסטאן אשר על חוף ים האוקינוס במזרח עד סאן פראנציסקא אשר אצל ים השוקט במערב אמעריקא, — שני הימים הגדולים המקיפים את כל העולם. אורך המסילה הזאת הוא 3300 פרסאות אנגליות, או 716 פרסאות אשכנזיות, והוא כמו המרחק הרב שבין העיר ברלין אשר באמצע אירופא עד העיר באסטאן שבאמעריקא מעבר לים האוקיינוס! במסילה הגדולה הזאת תעבור השמש במהלכה היומי בזמן ג׳ שעות ומחצה לערך, וכשהחמה עולה בבוקר בקצה המסילה להאיר את היום, אז הוא עדיין לילה ואפילה בקצה השני ויראו אור השמש אחר ג׳ שעות ומחצה, ובכל זאת הטעלעגראף העומד על יד המסילה, יבשר את רגע צאת העגלות הנוסעות מקצה מזה, אל הקצה השני בזמן רגעים אחדים. — כל עובר אורח המסילה הזאת הוא מרגיש בקרבו רגש פנימי כמו המפרש לים הגדול או נוסע באקלימים רחוקים מכדור הארץ, כי הוא עובר דרך מדבריות גדולות ארץ ציה ושממה אשר לא עבר בה רגל אנוש מעולם, יעלה על רוכסי הרים גבנונים אשר שיא חסנם עד עב יגיעו, ירד עמקים עמוקים מאוד, או יעבור על נהרות גדולים הרועשים בשטף זרמתם, ויתנודד על גשרים התלוים ומרחפים עד אשר תסמר שערת בשרו לראות מתחתיו, או ירוץ על מעברות ארוכים הבנויים בין העמק והשפלות, ולפעמים ילפת ארחות דרכו בין בקעי אדמה ומחילות צרות, מערות וטונעללען. — הנוסע הנודע שלאגאינווייט נסע פעם ראשונה על המסילה הזאת בשנת 869, ויספר לנו נפלאות מן הבנינים הגדולים והרבים, ותכונת כל הארצות אשר עבר בהן באורך המסילה, עד שלפי דבריו, בכל הנסיעות הרבות אשר עשה התייר הזה בכדור הארץ, לא ראה בעיניו חליפות הטבע ושנויי האקלימים, כמו במקומות האלה במשך ו' הימים אשר יסעו מן נוייארק עד סאן פראנציסקא, מיום ליום נשתנו לפניו סדרי הטבע ותכונותיה על פני האדמה, פה יראה לפניו אדמה פוריה מלאה עצי יער גבוהים ונשאים, נאות דשא על פני כל ככר הארץ, השמש תשלח קרני אורה כבימי הקיץ, והחום יגבר מאוד, ובין לילה והנה עלה על הרים רמים גבעות עולם אשר גבהן עד כדי 8000 רגל מעל הים! שמה יכסה הכפור והקרח ורוח צפון יחולל סער ופלג שלגים, הקור יקפיא עור בשרו ובאפיו ישאף אויר קר כיום החורף, ולא יזכור עוד החום הנעים אשר ערב לו ביום אתמול, וביום מחר והנה לפניו ארץ מלחה ציה ושממה הרים ערומים מכל צמח ושיח, שיני סלעים גבוהים וצורים רמים ונשאים אשר מפאת ליחות האויר אשר אכלה בהם נשתנו לתמונות מפליאות שונות תדמו מרחוק כמו מבצרי מגדלים שנחרבו או הרבות אולמים גדולים, פיראמידען גדולים מעשה ידי אדם. באיזה מקומות נראו יאורים גדולים ורחבים כמה פרסאות ואגמים מלאים מים מלוחים אשר בחום השמש עליהם יתקשו ויקפאו לגלידי מלח, ומכסים פני האדמה כים הקרח ומתנוצצים לאור השמש ביום צח. שמה האדמה תשאה שממה באין חיה ובהמה שיח וצמח השדה. במשך הימים המעטים האלו עברו עליו חליפות עתות השנה קור וחום קיץ וחורף. ביום לא שבעה עינו לראות מחזות הטבע המשונים ובלילה האירה הלאקאמאטיווע הגדולה ההולכת לפני העגלות באור חזק, ע״י הפנס הגדול הנושאת בראשה, אשר הפיץ אור רב עד מרחק כמה פרסאות, ושביבי אש היוצאים מארובת העשן התפוצצו לכל צד בלילה אפילה ונתפזרו לכל רוח ככבבים מזהירים הנופלים משמים ארצה החוקר הנ״ל יספר מן ההתפעליות הרבות אשר התעוררו בקרבו בראותו המלאכות הגדולות והעבודות הכבדות אשר עמלו ויגעו בהן האמעריקנים במדבריות השוממים האלו, עד אשר מצאה ידם להוציא המפעל הגדול הזה אשר אין ערוך לו בכל הבנינים הגדולים הנודעים לנו כיום. כמה יערות גדולים הפילו בטרם ושרו בערבה מסילה הזאת, כמה הרים נקבו וחפרו בהם לסולל להם דרך ביניהם, וכמו שהראנו פה בציור אחד מהם לדוגמא לפני הקורא, חצבו ושברו באבנים ושיני סלעים גדולים ע״י כה אבק השריפה, עד שלפי החשבון עלה מחיר אבק השריפה לשבר סלעים ולפוצץ צורים אשר עמדו בדרך לשטן להם, עד כדי מיליאן ר""ט! וזולת זה בנו נשרים גדולים ועצומים על הנהרות הרבים השוטפים שם, ובמקומות הגבוהים על צלעי ההרים הרמים אשר עליהם יתעלם שלג כל השנה, עשו גדרות אבנים גבוהים משני צדי המסילה ועליהם ספונים כאהלים קורות ארזים כרותים מעצי היער להיות למכסה ומחסה לכל אורך המסילה, לבל יתגלגלו ערמות שלג מראשי ההרים ויכסו אותה, וכפות האהלים האלו יש אשר תתארכנה לפעמים עד כדי 10 פרסאות. במקומות הרבים אשר אין מים קרובים אל המסילה לכלכל מכונות הקיטור והעוברים עליה, העמידו להם מגדלי הרחיים המתנועעים על כנפי הרוח להביא מים מרחוק והם גדולים כענקים ומתוקנים בתחבולה לפנות מעצמם לפאת הרוח המסבב אותם בלי עזר יד אדם שמה. הנוסעים על המסילה הרחוקה הזאת מבאסטאן או נויארק עד ס׳ פראנציסקא ו׳ ימים רצופים יום ולילה בעברם דרך מדבריוו באין ישוב, למען לא יחסר להם דבר הכינו את העגלות הנושאות אותם להיות כמו משכנות מבטחים בנויות בכל פאר והדר אשר שבו בהם בשלוה והשקט וימצאו כל חפץ לבבם אשר יצטרכו וביחוד נמצא בין העגלות ההן אחת המפורסמת על שם ממציאה עגלת פולמאן״ גדולה מאוד עד שתתדמה לבית אכסניא הבנוי לתלפיות עם חדרים ומטות לישון בלילה ועם כל הענינים המוכנים לטובת האורחים, אולם האכילה (רעסטוראציאן), חדרים לקריאת ספרים ומכתבי עתים, גם מכונת הדפוס המוציא לאור מכתב עת בכל יום מה שמביא להם הטעלעגראף ממרחקים, באופן שהנוסעים בדרך רחוקה כזאת לא ידעו מחסור שום דבר, ומאז נפתחו שערי הארצות הנשמות ההן ע״י מסילת הברזל החלו בזמן קצר לבנות ערים וכפרים סביבה נושבים מבני אדם עושי מלאכה או השולחים במסחר ידיהם, עד שכיום יותר מן ב׳ אלפים עגלות הולכות רצוא ושוב להביא ולהוביל תבואת הארץ ממקום למקום, ועד כדי 300 לאקאמאטיווען משמשים אותן על פני כל אורך המסילה הזאת. בנינים רבים מאוד נתחדשו ונולדו על מקומות שונים; אהלי מסכנות אשר בהן צבורות אבני הפחם לכלכל המכונות, בתי המלאכות אשר שמה יתקנו העגלות ויחזקו בדקיהן, מקומות התחנות (סטאציאנען) רבות אשר שמה ינפשו הנוסעים או יפרקו. ויטענו המשאות, באופן שהמסילה הגדולה הזאת הפיחה רוח חיים בקרב הארצות העזובות ההן ואלפי ידי אדם העוסקים בעבודה ומסחר וקנין, באו ויטעו אהלי מגורתם שמה. כל אורך המסילה הזאת עם רוב הבנינים אשר נצבו עליה בדרך, נעשו ונגמרו ע״י האמעריקנים במשך ג׳ שנים! דבר אשר תצילנה אזני כל יודע ומבין בחכמת החדשים. על איזה אופן השיגה ידם לעשות גדולות ונצורות כאלו במשך זמן קצר כזה, את זה נבאר פה לפנינו. (המשך יבא.)"
